timestamp,value
2025-07-05T08:36:03Z,89.1
2025-07-05T08:37:03Z,88.6
2025-07-05T08:38:03Z,87.7
2025-07-05T08:39:03Z,87.1
2025-07-05T08:40:03Z,88.6
2025-07-05T08:41:03Z,89.2
2025-07-05T08:42:03Z,88.9
2025-07-05T08:43:03Z,87.7
2025-07-05T08:44:03Z,86.5
2025-07-05T08:45:03Z,85.6
2025-07-05T08:46:03Z,85.3
2025-07-05T08:47:03Z,85.2
2025-07-05T08:48:03Z,85.0
2025-07-05T08:49:03Z,84.7
2025-07-05T08:50:03Z,84.6
2025-07-05T08:51:03Z,84.7
2025-07-05T08:52:03Z,86.8
2025-07-05T08:53:03Z,50.0
2025-07-05T08:54:03Z,88.2
2025-07-05T08:55:03Z,89.4
2025-07-05T08:56:03Z,89.5
2025-07-05T08:57:03Z,89.9
2025-07-05T08:58:03Z,90.2
2025-07-05T08:59:03Z,50.0
2025-07-05T09:00:03Z,89.8
2025-07-05T09:01:03Z,50.0
2025-07-05T09:02:03Z,90.6
2025-07-05T09:03:03Z,91.3
2025-07-05T09:04:03Z,50.0
2025-07-05T09:05:03Z,92.0
2025-07-05T09:06:03Z,92.3
2025-07-05T09:07:03Z,92.6
2025-07-05T09:08:03Z,93.0
2025-07-05T09:09:03Z,93.5
2025-07-05T09:10:03Z,95.1
2025-07-05T09:11:03Z,95.9
2025-07-05T09:12:03Z,95.9
2025-07-05T09:13:03Z,95.6
2025-07-05T09:14:03Z,96.0
2025-07-05T09:15:03Z,95.8
2025-07-05T09:16:03Z,95.9
2025-07-05T09:17:03Z,96.3
2025-07-05T09:18:03Z,95.8
2025-07-05T09:19:03Z,95.5
2025-07-05T09:20:03Z,95.8
2025-07-05T09:21:03Z,50.0
2025-07-05T09:22:03Z,96.2
2025-07-05T09:23:03Z,97.8
2025-07-05T09:24:03Z,98.6
2025-07-05T09:25:03Z,98.6
2025-07-05T09:26:03Z,97.4
2025-07-05T09:27:03Z,96.8
2025-07-05T09:28:03Z,96.7
2025-07-05T09:29:03Z,95.5
2025-07-05T09:30:03Z,95.0
2025-07-05T09:31:03Z,50.0
2025-07-05T09:32:03Z,95.1
2025-07-05T09:33:03Z,95.9
2025-07-05T09:34:03Z,96.7
2025-07-05T09:35:03Z,50.0
2025-07-05T09:36:03Z,97.3
2025-07-05T09:37:03Z,50.0
2025-07-05T09:38:03Z,97.0
2025-07-05T09:39:03Z,96.7
2025-07-05T09:40:03Z,96.7
2025-07-05T09:41:03Z,96.8
2025-07-05T09:42:03Z,97.4
2025-07-05T09:43:03Z,97.7
2025-07-05T09:44:03Z,97.8
2025-07-05T09:45:03Z,98.0
2025-07-05T09:46:03Z,98.1
2025-07-05T09:47:03Z,98.2
2025-07-05T09:48:03Z,98.0
2025-07-05T09:49:03Z,98.2
2025-07-05T09:50:03Z,50.0
2025-07-05T09:51:03Z,97.7
2025-07-05T09:52:03Z,96.0
2025-07-05T09:53:03Z,95.0
2025-07-05T09:54:03Z,96.7
2025-07-05T09:55:03Z,98.6
2025-07-05T09:56:03Z,50.0
2025-07-05T09:57:03Z,98.1
2025-07-05T09:58:03Z,97.1
2025-07-05T09:59:03Z,96.2
2025-07-05T10:00:03Z,96.2
2025-07-05T10:01:03Z,95.8
2025-07-05T10:02:03Z,94.1
2025-07-05T10:03:03Z,92.1
2025-07-05T10:04:03Z,50.0
2025-07-05T10:05:03Z,92.1
2025-07-05T10:06:03Z,92.3
2025-07-05T10:07:03Z,92.6
2025-07-05T10:08:03Z,92.6
2025-07-05T10:09:03Z,92.2
2025-07-05T10:10:03Z,91.6
2025-07-05T10:11:03Z,91.9
2025-07-05T10:12:03Z,91.8
2025-07-05T10:13:03Z,91.9
2025-07-05T10:14:03Z,91.8
2025-07-05T10:15:03Z,92.5
2025-07-05T10:16:03Z,50.0
2025-07-05T10:17:03Z,91.2
2025-07-05T10:18:03Z,50.0
2025-07-05T10:19:03Z,90.9
2025-07-05T10:20:03Z,91.8
2025-07-05T10:21:03Z,91.3
2025-07-05T10:22:03Z,91.7
2025-07-05T10:23:03Z,91.6
2025-07-05T10:24:03Z,50.0
2025-07-05T10:25:03Z,92.0
2025-07-05T10:26:03Z,91.8
2025-07-05T10:27:03Z,91.1
2025-07-05T10:28:03Z,90.9
2025-07-05T10:29:03Z,90.6
2025-07-05T10:30:03Z,90.6
2025-07-05T10:31:03Z,90.7
2025-07-05T10:32:03Z,90.6
2025-07-05T10:33:03Z,90.1
2025-07-05T10:34:03Z,89.6
2025-07-05T10:35:03Z,50.0
2025-07-05T10:36:03Z,90.3
2025-07-05T10:37:03Z,50.0
2025-07-05T10:38:03Z,50.0
2025-07-05T10:39:03Z,91.2
2025-07-05T10:40:03Z,91.8
2025-07-05T10:41:03Z,91.6
2025-07-05T10:42:03Z,91.2
2025-07-05T10:43:03Z,91.4
2025-07-05T10:44:03Z,91.5
2025-07-05T10:45:03Z,50.0
2025-07-05T10:46:03Z,93.2
2025-07-05T10:47:03Z,94.3
2025-07-05T10:48:03Z,95.9
2025-07-05T10:49:03Z,96.5
2025-07-05T10:50:03Z,96.4
2025-07-05T10:51:03Z,96.1
2025-07-05T10:52:03Z,96.3
2025-07-05T10:53:03Z,50.0
2025-07-05T10:54:03Z,94.9
2025-07-05T10:55:03Z,95.5
2025-07-05T10:56:03Z,96.5
2025-07-05T10:57:03Z,96.2
2025-07-05T10:58:03Z,94.3
2025-07-05T10:59:03Z,93.9
2025-07-05T11:00:03Z,94.3
2025-07-05T11:01:03Z,94.1
2025-07-05T11:02:03Z,94.1
2025-07-05T11:03:03Z,93.9
2025-07-05T11:04:03Z,93.9
2025-07-05T11:05:03Z,94.2
2025-07-05T11:06:03Z,94.6
2025-07-05T11:07:03Z,95.5
2025-07-05T11:08:03Z,96.0
2025-07-05T11:09:03Z,95.2
2025-07-05T11:10:03Z,95.3
2025-07-05T11:11:03Z,96.2
2025-07-05T11:12:03Z,96.2
2025-07-05T11:13:03Z,96.9
2025-07-05T11:14:03Z,96.9
2025-07-05T11:15:03Z,50.0
2025-07-05T11:16:03Z,95.3
2025-07-05T11:17:03Z,93.7
2025-07-05T11:18:03Z,92.8
2025-07-05T11:19:03Z,50.0
2025-07-05T11:20:03Z,94.2
2025-07-05T11:21:03Z,95.1
2025-07-05T11:22:03Z,95.7
2025-07-05T11:23:03Z,95.7
2025-07-05T11:24:03Z,95.8
2025-07-05T11:25:03Z,96.2
2025-07-05T11:26:03Z,96.3
2025-07-05T11:27:03Z,96.4
2025-07-05T11:28:03Z,96.1
2025-07-05T11:29:03Z,96.2
2025-07-05T11:30:03Z,96.2
2025-07-05T11:31:03Z,96.8
2025-07-05T11:32:03Z,97.2
2025-07-05T11:33:03Z,97.4
2025-07-05T11:34:03Z,96.9
2025-07-05T11:35:03Z,95.9
2025-07-05T11:36:03Z,50.0
2025-07-05T11:37:03Z,95.4
2025-07-05T11:38:03Z,95.0
2025-07-05T11:39:03Z,95.3
2025-07-05T11:40:03Z,95.3
2025-07-05T11:41:03Z,95.1
2025-07-05T11:42:03Z,95.2
2025-07-05T11:43:03Z,50.0
2025-07-05T11:44:03Z,94.9
2025-07-05T11:45:03Z,90.8
2025-07-05T11:46:03Z,89.6
2025-07-05T11:47:03Z,87.9
2025-07-05T11:48:03Z,87.7
2025-07-05T11:49:03Z,87.0
2025-07-05T11:50:03Z,88.1
2025-07-05T11:51:03Z,50.0
2025-07-05T11:52:03Z,50.0
2025-07-05T11:53:03Z,89.3
2025-07-05T11:54:03Z,89.6
2025-07-05T11:55:03Z,50.0
2025-07-05T11:56:03Z,89.7
2025-07-05T11:57:03Z,89.5
2025-07-05T11:58:03Z,89.5
2025-07-05T11:59:03Z,89.5
2025-07-05T12:00:03Z,50.0
2025-07-05T12:01:03Z,50.0
2025-07-05T12:02:03Z,50.0
2025-07-05T12:03:03Z,91.0
2025-07-05T12:04:03Z,91.0
2025-07-05T12:05:03Z,90.4
2025-07-05T12:06:03Z,89.9
2025-07-05T12:07:03Z,89.4
2025-07-05T12:08:03Z,89.7
2025-07-05T12:09:03Z,89.2
2025-07-05T12:10:03Z,50.0
2025-07-05T12:11:03Z,89.5
2025-07-05T12:12:03Z,89.0
2025-07-05T12:13:03Z,89.3
2025-07-05T12:14:03Z,89.0
2025-07-05T12:15:03Z,88.7
2025-07-05T12:16:03Z,88.2
2025-07-05T12:17:03Z,89.5
2025-07-05T12:18:03Z,89.2
2025-07-05T12:19:03Z,88.9
2025-07-05T12:20:03Z,88.7
2025-07-05T12:21:03Z,88.5
2025-07-05T12:22:03Z,88.9
2025-07-05T12:23:03Z,89.2
2025-07-05T12:24:03Z,89.9
2025-07-05T12:25:03Z,89.5
2025-07-05T12:26:03Z,88.8
2025-07-05T12:27:03Z,88.4
2025-07-05T12:28:03Z,88.3
2025-07-05T12:29:03Z,88.5
2025-07-05T12:30:03Z,88.6
2025-07-05T12:31:03Z,88.7
2025-07-05T12:32:03Z,89.8
2025-07-05T12:33:03Z,89.1
2025-07-05T12:34:03Z,88.6
2025-07-05T12:35:03Z,89.5
2025-07-05T12:36:03Z,90.6
2025-07-05T12:37:03Z,90.7
2025-07-05T12:38:03Z,50.0
2025-07-05T12:39:03Z,89.7
2025-07-05T12:40:03Z,90.2
2025-07-05T12:41:03Z,90.7
2025-07-05T12:42:03Z,50.0
2025-07-05T12:43:03Z,89.7
2025-07-05T12:44:03Z,50.0
2025-07-05T12:45:03Z,91.4
2025-07-05T12:46:03Z,50.0
2025-07-05T12:47:03Z,93.2
2025-07-05T12:48:03Z,92.8
2025-07-05T12:49:03Z,92.1
2025-07-05T12:50:03Z,92.6
2025-07-05T12:51:03Z,92.5
2025-07-05T12:52:03Z,93.1
2025-07-05T12:53:03Z,93.0
2025-07-05T12:54:03Z,50.0
2025-07-05T12:55:03Z,93.0
2025-07-05T12:56:03Z,93.8
2025-07-05T12:57:03Z,94.5
2025-07-05T12:58:03Z,95.2
2025-07-05T12:59:03Z,94.6
2025-07-05T13:00:03Z,95.9
2025-07-05T13:01:03Z,96.4
2025-07-05T13:02:03Z,97.2
2025-07-05T13:03:03Z,97.5
2025-07-05T13:04:03Z,50.0
2025-07-05T13:05:03Z,97.6
2025-07-05T13:06:03Z,98.1
2025-07-05T13:07:03Z,98.6
2025-07-05T13:08:03Z,98.8
2025-07-05T13:09:03Z,99.0
2025-07-05T13:10:03Z,50.0
2025-07-05T13:11:03Z,98.8
2025-07-05T13:12:03Z,97.1
2025-07-05T13:13:03Z,94.5
2025-07-05T13:14:03Z,94.7
2025-07-05T13:15:03Z,95.4
2025-07-05T13:16:03Z,96.6
2025-07-05T13:17:03Z,97.3
2025-07-05T13:18:03Z,97.4
2025-07-05T13:19:03Z,96.4
2025-07-05T13:20:03Z,94.9
2025-07-05T13:21:03Z,50.0
2025-07-05T13:22:03Z,94.7
2025-07-05T13:23:03Z,95.5
2025-07-05T13:24:03Z,95.7
2025-07-05T13:25:03Z,95.6
2025-07-05T13:26:03Z,95.8
2025-07-05T13:27:03Z,96.1
2025-07-05T13:28:03Z,50.0
2025-07-05T13:29:03Z,96.3
2025-07-05T13:30:03Z,97.2
2025-07-05T13:31:03Z,50.0
2025-07-05T13:32:03Z,97.5
2025-07-05T13:33:03Z,96.6
2025-07-05T13:34:03Z,50.0
2025-07-05T13:35:03Z,95.4
2025-07-05T13:36:03Z,94.7
2025-07-05T13:37:03Z,93.7
2025-07-05T13:38:03Z,93.7
2025-07-05T13:39:03Z,92.6
2025-07-05T13:40:03Z,93.1
2025-07-05T13:41:03Z,92.4
2025-07-05T13:42:03Z,93.1
2025-07-05T13:43:03Z,93.4
2025-07-05T13:44:03Z,92.9
2025-07-05T13:45:03Z,93.1
2025-07-05T13:46:03Z,93.0
2025-07-05T13:47:03Z,50.0
2025-07-05T13:48:03Z,50.0
2025-07-05T13:49:03Z,50.0
2025-07-05T13:50:03Z,91.6
2025-07-05T13:51:03Z,91.0
2025-07-05T13:52:03Z,89.7
2025-07-05T13:53:03Z,50.0
2025-07-05T13:54:03Z,89.2
2025-07-05T13:55:03Z,88.2
2025-07-05T13:56:03Z,50.0
2025-07-05T13:57:03Z,88.0
2025-07-05T13:58:03Z,88.3
2025-07-05T13:59:03Z,90.8
2025-07-05T14:00:03Z,92.3
2025-07-05T14:01:03Z,93.1
2025-07-05T14:02:03Z,93.9
2025-07-05T14:03:03Z,94.1
2025-07-05T14:04:03Z,94.2
2025-07-05T14:05:03Z,94.2
2025-07-05T14:06:03Z,94.7
2025-07-05T14:07:03Z,94.9
2025-07-05T14:08:03Z,95.3
2025-07-05T14:09:03Z,95.3
2025-07-05T14:10:03Z,95.7
2025-07-05T14:11:03Z,95.8
2025-07-05T14:12:03Z,96.1
2025-07-05T14:13:03Z,96.2
2025-07-05T14:14:03Z,96.5
2025-07-05T14:15:03Z,96.5
2025-07-05T14:16:03Z,96.5
2025-07-05T14:17:03Z,50.0
2025-07-05T14:18:03Z,95.8
2025-07-05T14:19:03Z,95.2
2025-07-05T14:20:03Z,50.0
2025-07-05T14:21:03Z,92.9
2025-07-05T14:22:03Z,92.2
2025-07-05T14:23:03Z,93.2
2025-07-05T14:24:03Z,93.0
2025-07-05T14:25:03Z,50.0
2025-07-05T14:26:03Z,93.8
2025-07-05T14:27:03Z,50.0
2025-07-05T14:28:03Z,93.8
2025-07-05T14:29:03Z,93.3
2025-07-05T14:30:03Z,93.6
2025-07-05T14:31:03Z,93.3
2025-07-05T14:32:03Z,93.5
2025-07-05T14:33:03Z,93.9
2025-07-05T14:34:03Z,50.0
2025-07-05T14:35:03Z,93.4
2025-07-05T14:36:03Z,93.8
2025-07-05T14:37:03Z,93.6
2025-07-05T14:38:03Z,94.6
2025-07-05T14:39:03Z,94.6
2025-07-05T14:40:03Z,93.9
2025-07-05T14:41:03Z,50.0
2025-07-05T14:42:03Z,93.0
2025-07-05T14:43:03Z,93.8
2025-07-05T14:44:03Z,94.4
2025-07-05T14:45:03Z,50.0
2025-07-05T14:46:03Z,93.7
2025-07-05T14:47:03Z,92.3
2025-07-05T14:48:03Z,91.5
2025-07-05T14:49:03Z,90.0
2025-07-05T14:50:03Z,88.9
2025-07-05T14:51:03Z,88.0
2025-07-05T14:52:03Z,50.0
2025-07-05T14:53:03Z,87.8
2025-07-05T14:54:03Z,88.7
2025-07-05T14:55:03Z,90.9
2025-07-05T14:56:03Z,93.6
2025-07-05T14:57:03Z,95.3
2025-07-05T14:58:03Z,95.9
2025-07-05T14:59:03Z,96.8
2025-07-05T15:00:03Z,96.6
2025-07-05T15:01:03Z,96.6
2025-07-05T15:02:03Z,50.0
2025-07-05T15:03:03Z,50.0
2025-07-05T15:04:03Z,95.8
2025-07-05T15:05:03Z,50.0
2025-07-05T15:06:03Z,93.9
2025-07-05T15:07:03Z,93.8
2025-07-05T15:08:03Z,93.6
2025-07-05T15:09:03Z,93.4
2025-07-05T15:10:03Z,93.4
2025-07-05T15:11:03Z,92.6
2025-07-05T15:12:03Z,50.0
2025-07-05T15:13:03Z,92.8
2025-07-05T15:14:03Z,93.7
2025-07-05T15:15:03Z,94.7
2025-07-05T15:16:03Z,94.9
2025-07-05T15:17:03Z,94.7
2025-07-05T15:18:03Z,94.4
2025-07-05T15:19:03Z,95.0
2025-07-05T15:20:03Z,95.0
2025-07-05T15:21:03Z,94.4
2025-07-05T15:22:03Z,95.1
2025-07-05T15:23:03Z,94.8
2025-07-05T15:24:03Z,94.3
2025-07-05T15:25:03Z,94.3
2025-07-05T15:26:03Z,50.0
2025-07-05T15:27:03Z,93.2
2025-07-05T15:28:03Z,50.0
2025-07-05T15:29:03Z,92.8
2025-07-05T15:30:03Z,92.7
2025-07-05T15:31:03Z,93.2
2025-07-05T15:32:03Z,50.0
2025-07-05T15:33:03Z,93.0
2025-07-05T15:34:03Z,93.9
2025-07-05T15:35:03Z,94.6
2025-07-05T15:36:03Z,95.0
2025-07-05T15:37:03Z,95.3
2025-07-05T15:38:03Z,95.0
2025-07-05T15:39:03Z,94.7
2025-07-05T15:40:03Z,94.3
2025-07-05T15:41:03Z,94.1
2025-07-05T15:42:03Z,94.2
2025-07-05T15:43:03Z,94.2
2025-07-05T15:44:03Z,93.6
2025-07-05T15:45:03Z,93.4
2025-07-05T15:46:03Z,93.3
2025-07-05T15:47:03Z,93.4
2025-07-05T15:48:03Z,93.2
2025-07-05T15:49:03Z,93.5
2025-07-05T15:50:03Z,93.9
2025-07-05T15:51:03Z,94.0
2025-07-05T15:52:03Z,93.7
2025-07-05T15:53:03Z,50.0
2025-07-05T15:54:03Z,50.0
2025-07-05T15:55:03Z,94.1
2025-07-05T15:56:03Z,94.9
2025-07-05T15:57:03Z,93.7
2025-07-05T15:58:03Z,93.3
2025-07-05T15:59:03Z,93.2
2025-07-05T16:00:03Z,92.3
2025-07-05T16:01:03Z,90.8
2025-07-05T16:02:03Z,92.7
2025-07-05T16:03:03Z,50.0
2025-07-05T16:04:03Z,90.6
2025-07-05T16:05:03Z,50.0
2025-07-05T16:06:03Z,50.0
2025-07-05T16:07:03Z,88.3
2025-07-05T16:08:03Z,50.0
2025-07-05T16:09:03Z,50.0
2025-07-05T16:10:03Z,50.0
2025-07-05T16:11:03Z,89.0
2025-07-05T16:12:03Z,50.0
2025-07-05T16:13:03Z,79.6
2025-07-05T16:14:03Z,50.0
2025-07-05T16:15:03Z,50.0
2025-07-05T16:16:03Z,50.0
2025-07-05T16:17:03Z,50.0
2025-07-05T16:18:03Z,50.0
2025-07-05T16:19:03Z,50.0
2025-07-05T16:20:03Z,50.0
2025-07-05T16:21:03Z,50.0
2025-07-05T16:22:03Z,50.0
2025-07-05T16:23:03Z,50.0
2025-07-05T16:24:03Z,50.0
2025-07-05T17:13:33Z,87.9
2025-07-05T17:14:33Z,88.2
2025-07-05T17:15:33Z,50.0
2025-07-05T17:16:33Z,50.0
2025-07-05T17:17:33Z,89.0
2025-07-05T17:18:33Z,84.6
2025-07-05T17:19:33Z,50.0
2025-07-05T18:19:33Z,50.0
2025-07-05T18:20:33Z,50.0
2025-07-05T18:21:33Z,50.0
2025-07-05T18:22:33Z,50.0
2025-07-05T18:23:33Z,50.0
2025-07-05T18:24:33Z,50.0
2025-07-05T18:25:33Z,50.0
2025-07-05T18:26:33Z,50.0
2025-07-05T18:27:33Z,50.0
2025-07-05T18:28:33Z,84.0
2025-07-05T19:54:03Z,50.0
2025-07-05T19:55:03Z,100.0
2025-07-05T19:56:03Z,100.0
2025-07-05T19:57:03Z,99.8
2025-07-05T19:58:03Z,99.2
2025-07-05T19:59:03Z,99.3
2025-07-05T20:00:03Z,98.1
2025-07-05T20:01:03Z,98.3
2025-07-05T20:02:03Z,98.6
2025-07-05T20:03:03Z,50.0
2025-07-05T20:04:03Z,96.7
2025-07-05T20:05:03Z,50.0
2025-07-05T20:06:03Z,50.0
