timestamp,level
2025-07-04T17:22:00Z,SEDENTARY
2025-07-04T17:24:00Z,SEDENTARY
2025-07-04T17:27:00Z,SEDENTARY
2025-07-04T17:30:00Z,LIGHTLY_ACTIVE
2025-07-04T17:31:00Z,SEDENTARY
2025-07-04T17:39:00Z,LIGHTLY_ACTIVE
2025-07-04T17:40:00Z,MODERATELY_ACTIVE
2025-07-04T17:41:00Z,SEDENTARY
2025-07-04T17:43:00Z,SEDENTARY
2025-07-04T17:44:00Z,SEDENTARY
2025-07-04T17:45:00Z,SEDENTARY
2025-07-04T17:46:00Z,LIGHTLY_ACTIVE
2025-07-04T17:47:00Z,MODERATELY_ACTIVE
2025-07-04T17:48:00Z,LIGHTLY_ACTIVE
2025-07-04T17:49:00Z,LIGHTLY_ACTIVE
2025-07-04T17:50:00Z,LIGHTLY_ACTIVE
2025-07-04T17:51:00Z,LIGHTLY_ACTIVE
2025-07-04T17:52:00Z,SEDENTARY
2025-07-04T17:53:00Z,SEDENTARY
2025-07-04T17:54:00Z,SEDENTARY
2025-07-04T17:55:00Z,LIGHTLY_ACTIVE
2025-07-04T17:56:00Z,LIGHTLY_ACTIVE
2025-07-04T17:57:00Z,SEDENTARY
2025-07-04T17:58:00Z,SEDENTARY
2025-07-04T18:00:00Z,SEDENTARY
2025-07-04T18:01:00Z,MODERATELY_ACTIVE
2025-07-04T18:02:00Z,MODERATELY_ACTIVE
2025-07-04T18:03:00Z,MODERATELY_ACTIVE
2025-07-04T18:04:00Z,MODERATELY_ACTIVE
2025-07-04T18:05:00Z,MODERATELY_ACTIVE
2025-07-04T18:06:00Z,VERY_ACTIVE
2025-07-04T18:07:00Z,VERY_ACTIVE
2025-07-04T18:08:00Z,VERY_ACTIVE
2025-07-04T18:09:00Z,VERY_ACTIVE
2025-07-04T18:10:00Z,VERY_ACTIVE
2025-07-04T18:11:00Z,VERY_ACTIVE
2025-07-04T18:12:00Z,VERY_ACTIVE
2025-07-04T18:13:00Z,VERY_ACTIVE
2025-07-04T18:14:00Z,VERY_ACTIVE
2025-07-04T18:15:00Z,VERY_ACTIVE
2025-07-04T18:16:00Z,VERY_ACTIVE
2025-07-04T18:17:00Z,VERY_ACTIVE
2025-07-04T18:18:00Z,VERY_ACTIVE
2025-07-04T18:19:00Z,VERY_ACTIVE
2025-07-04T18:20:00Z,VERY_ACTIVE
2025-07-04T18:21:00Z,VERY_ACTIVE
2025-07-04T18:22:00Z,VERY_ACTIVE
2025-07-04T18:23:00Z,VERY_ACTIVE
2025-07-04T18:24:00Z,VERY_ACTIVE
2025-07-04T18:25:00Z,VERY_ACTIVE
2025-07-04T18:26:00Z,VERY_ACTIVE
2025-07-04T18:27:00Z,VERY_ACTIVE
2025-07-04T18:28:00Z,VERY_ACTIVE
2025-07-04T18:29:00Z,MODERATELY_ACTIVE
2025-07-04T18:30:00Z,LIGHTLY_ACTIVE
2025-07-04T18:31:00Z,LIGHTLY_ACTIVE
2025-07-04T18:32:00Z,LIGHTLY_ACTIVE
2025-07-04T18:33:00Z,LIGHTLY_ACTIVE
2025-07-04T18:34:00Z,LIGHTLY_ACTIVE
2025-07-04T18:35:00Z,MODERATELY_ACTIVE
2025-07-04T18:36:00Z,LIGHTLY_ACTIVE
2025-07-04T18:37:00Z,LIGHTLY_ACTIVE
2025-07-04T18:38:00Z,LIGHTLY_ACTIVE
2025-07-04T18:39:00Z,MODERATELY_ACTIVE
2025-07-04T18:40:00Z,MODERATELY_ACTIVE
2025-07-04T18:41:00Z,MODERATELY_ACTIVE
2025-07-04T18:42:00Z,MODERATELY_ACTIVE
2025-07-04T18:43:00Z,SEDENTARY
2025-07-04T18:44:00Z,LIGHTLY_ACTIVE
2025-07-04T18:45:00Z,SEDENTARY
2025-07-04T18:46:00Z,SEDENTARY
2025-07-04T18:47:00Z,MODERATELY_ACTIVE
2025-07-04T18:48:00Z,MODERATELY_ACTIVE
2025-07-04T18:49:00Z,MODERATELY_ACTIVE
2025-07-04T18:50:00Z,SEDENTARY
2025-07-04T18:51:00Z,SEDENTARY
2025-07-04T18:52:00Z,SEDENTARY
2025-07-04T18:53:00Z,SEDENTARY
2025-07-04T18:54:00Z,SEDENTARY
2025-07-04T18:55:00Z,SEDENTARY
2025-07-04T18:56:00Z,SEDENTARY
2025-07-04T18:57:00Z,SEDENTARY
2025-07-04T18:58:00Z,SEDENTARY
2025-07-04T18:59:00Z,SEDENTARY
2025-07-04T19:00:00Z,SEDENTARY
2025-07-04T19:02:00Z,SEDENTARY
2025-07-04T19:04:00Z,SEDENTARY
2025-07-04T19:05:00Z,SEDENTARY
2025-07-04T19:08:00Z,SEDENTARY
2025-07-04T19:09:00Z,SEDENTARY
2025-07-04T19:10:00Z,SEDENTARY
2025-07-04T19:12:00Z,SEDENTARY
2025-07-04T19:13:00Z,SEDENTARY
2025-07-04T19:14:00Z,SEDENTARY
2025-07-04T19:15:00Z,SEDENTARY
2025-07-04T19:16:00Z,SEDENTARY
2025-07-04T19:17:00Z,SEDENTARY
2025-07-04T19:18:00Z,SEDENTARY
2025-07-04T19:20:00Z,SEDENTARY
2025-07-04T19:21:00Z,SEDENTARY
2025-07-04T19:22:00Z,SEDENTARY
2025-07-04T19:26:00Z,SEDENTARY
2025-07-04T19:27:00Z,SEDENTARY
2025-07-04T19:28:00Z,SEDENTARY
2025-07-04T19:31:00Z,SEDENTARY
2025-07-04T19:32:00Z,SEDENTARY
2025-07-04T19:33:00Z,SEDENTARY
2025-07-04T19:34:00Z,SEDENTARY
2025-07-04T19:35:00Z,SEDENTARY
2025-07-04T19:41:00Z,SEDENTARY
2025-07-04T19:42:00Z,SEDENTARY
2025-07-04T20:12:00Z,SEDENTARY
2025-07-04T20:50:00Z,SEDENTARY
2025-07-04T21:25:00Z,SEDENTARY
2025-07-04T21:26:00Z,SEDENTARY
2025-07-04T21:29:00Z,SEDENTARY
2025-07-04T21:30:00Z,SEDENTARY
2025-07-04T21:31:00Z,SEDENTARY
2025-07-04T21:32:00Z,SEDENTARY
2025-07-04T21:33:00Z,SEDENTARY
2025-07-04T21:34:00Z,SEDENTARY
2025-07-04T21:36:00Z,SEDENTARY
2025-07-04T21:37:00Z,SEDENTARY
2025-07-04T21:40:00Z,SEDENTARY
2025-07-04T21:41:00Z,SEDENTARY
2025-07-04T21:44:00Z,SEDENTARY
2025-07-04T21:50:00Z,SEDENTARY
2025-07-04T21:51:00Z,SEDENTARY
2025-07-04T21:52:00Z,SEDENTARY
2025-07-04T21:53:00Z,SEDENTARY
2025-07-04T21:54:00Z,SEDENTARY
2025-07-04T21:55:00Z,SEDENTARY
2025-07-04T21:56:00Z,SEDENTARY
2025-07-04T21:57:00Z,SEDENTARY
2025-07-04T21:58:00Z,SEDENTARY
2025-07-04T21:59:00Z,SEDENTARY
2025-07-04T22:04:00Z,SEDENTARY
2025-07-04T22:14:00Z,SEDENTARY
2025-07-04T22:15:00Z,SEDENTARY
2025-07-04T22:16:00Z,SEDENTARY
2025-07-04T22:18:00Z,SEDENTARY
2025-07-04T22:25:00Z,SEDENTARY
2025-07-04T22:26:00Z,SEDENTARY
2025-07-04T22:27:00Z,SEDENTARY
2025-07-04T22:28:00Z,SEDENTARY
2025-07-04T22:29:00Z,SEDENTARY
2025-07-04T22:30:00Z,LIGHTLY_ACTIVE
2025-07-04T22:31:00Z,SEDENTARY
2025-07-04T22:32:00Z,SEDENTARY
2025-07-04T22:33:00Z,SEDENTARY
2025-07-04T22:34:00Z,SEDENTARY
2025-07-04T22:35:00Z,SEDENTARY
2025-07-04T22:36:00Z,SEDENTARY
2025-07-04T22:37:00Z,SEDENTARY
2025-07-04T22:40:00Z,SEDENTARY
2025-07-04T22:45:00Z,SEDENTARY
2025-07-04T22:46:00Z,SEDENTARY
2025-07-04T22:47:00Z,SEDENTARY
2025-07-04T22:48:00Z,SEDENTARY
2025-07-04T22:49:00Z,SEDENTARY
2025-07-04T22:50:00Z,SEDENTARY
2025-07-04T22:51:00Z,SEDENTARY
2025-07-04T22:53:00Z,SEDENTARY
2025-07-04T22:54:00Z,SEDENTARY
2025-07-04T22:56:00Z,SEDENTARY
2025-07-04T22:57:00Z,SEDENTARY
2025-07-04T22:58:00Z,LIGHTLY_ACTIVE
2025-07-04T22:59:00Z,SEDENTARY
2025-07-04T23:00:00Z,SEDENTARY
2025-07-04T23:01:00Z,SEDENTARY
2025-07-04T23:02:00Z,SEDENTARY
2025-07-04T23:05:00Z,SEDENTARY
2025-07-04T23:06:00Z,SEDENTARY
2025-07-04T23:07:00Z,SEDENTARY
2025-07-04T23:09:00Z,SEDENTARY
2025-07-04T23:10:00Z,SEDENTARY
2025-07-04T23:13:00Z,SEDENTARY
2025-07-04T23:15:00Z,SEDENTARY
2025-07-04T23:17:00Z,SEDENTARY
2025-07-04T23:18:00Z,SEDENTARY
2025-07-04T23:21:00Z,SEDENTARY
2025-07-04T23:22:00Z,SEDENTARY
2025-07-04T23:28:00Z,SEDENTARY
2025-07-04T23:32:00Z,SEDENTARY
2025-07-04T23:33:00Z,SEDENTARY
2025-07-04T23:35:00Z,SEDENTARY
2025-07-04T23:37:00Z,SEDENTARY
2025-07-04T23:48:00Z,SEDENTARY
2025-07-04T23:53:00Z,SEDENTARY
2025-07-04T23:54:00Z,SEDENTARY
2025-07-05T00:05:00Z,SEDENTARY
2025-07-05T00:14:00Z,SEDENTARY
2025-07-05T00:17:00Z,SEDENTARY
2025-07-05T00:18:00Z,SEDENTARY
2025-07-05T00:28:00Z,SEDENTARY
2025-07-05T00:33:00Z,SEDENTARY
2025-07-05T00:40:00Z,SEDENTARY
2025-07-05T01:15:00Z,LIGHTLY_ACTIVE
2025-07-05T01:16:00Z,LIGHTLY_ACTIVE
2025-07-05T01:17:00Z,LIGHTLY_ACTIVE
2025-07-05T01:18:00Z,SEDENTARY
2025-07-05T01:19:00Z,LIGHTLY_ACTIVE
2025-07-05T01:20:00Z,SEDENTARY
2025-07-05T01:21:00Z,MODERATELY_ACTIVE
2025-07-05T01:22:00Z,MODERATELY_ACTIVE
2025-07-05T01:23:00Z,LIGHTLY_ACTIVE
2025-07-05T01:24:00Z,LIGHTLY_ACTIVE
2025-07-05T01:25:00Z,SEDENTARY
2025-07-05T01:26:00Z,SEDENTARY
2025-07-05T01:27:00Z,LIGHTLY_ACTIVE
2025-07-05T01:28:00Z,LIGHTLY_ACTIVE
2025-07-05T01:29:00Z,SEDENTARY
2025-07-05T01:30:00Z,SEDENTARY
2025-07-05T01:31:00Z,SEDENTARY
2025-07-05T01:32:00Z,LIGHTLY_ACTIVE
2025-07-05T01:33:00Z,LIGHTLY_ACTIVE
2025-07-05T01:34:00Z,SEDENTARY
2025-07-05T01:35:00Z,SEDENTARY
2025-07-05T01:36:00Z,SEDENTARY
2025-07-05T01:37:00Z,LIGHTLY_ACTIVE
2025-07-05T01:38:00Z,LIGHTLY_ACTIVE
2025-07-05T01:39:00Z,LIGHTLY_ACTIVE
2025-07-05T01:40:00Z,SEDENTARY
2025-07-05T01:41:00Z,SEDENTARY
2025-07-05T01:43:00Z,SEDENTARY
2025-07-05T01:44:00Z,SEDENTARY
2025-07-05T01:45:00Z,SEDENTARY
2025-07-05T01:46:00Z,SEDENTARY
2025-07-05T01:47:00Z,SEDENTARY
2025-07-05T01:48:00Z,LIGHTLY_ACTIVE
2025-07-05T01:49:00Z,LIGHTLY_ACTIVE
2025-07-05T01:50:00Z,SEDENTARY
2025-07-05T01:51:00Z,SEDENTARY
2025-07-05T01:52:00Z,LIGHTLY_ACTIVE
2025-07-05T01:53:00Z,SEDENTARY
2025-07-05T01:54:00Z,SEDENTARY
2025-07-05T01:55:00Z,SEDENTARY
2025-07-05T01:56:00Z,SEDENTARY
2025-07-05T01:57:00Z,SEDENTARY
2025-07-05T01:58:00Z,SEDENTARY
2025-07-05T02:01:00Z,SEDENTARY
2025-07-05T02:02:00Z,SEDENTARY
2025-07-05T02:03:00Z,SEDENTARY
2025-07-05T02:04:00Z,SEDENTARY
2025-07-05T02:05:00Z,SEDENTARY
2025-07-05T02:06:00Z,SEDENTARY
2025-07-05T02:07:00Z,SEDENTARY
2025-07-05T02:08:00Z,SEDENTARY
2025-07-05T02:09:00Z,SEDENTARY
2025-07-05T02:10:00Z,SEDENTARY
2025-07-05T02:11:00Z,SEDENTARY
2025-07-05T02:12:00Z,LIGHTLY_ACTIVE
2025-07-05T02:13:00Z,SEDENTARY
2025-07-05T02:14:00Z,LIGHTLY_ACTIVE
2025-07-05T02:15:00Z,LIGHTLY_ACTIVE
2025-07-05T02:16:00Z,LIGHTLY_ACTIVE
2025-07-05T02:17:00Z,LIGHTLY_ACTIVE
2025-07-05T02:18:00Z,LIGHTLY_ACTIVE
2025-07-05T02:19:00Z,MODERATELY_ACTIVE
2025-07-05T02:20:00Z,MODERATELY_ACTIVE
2025-07-05T02:21:00Z,LIGHTLY_ACTIVE
2025-07-05T02:22:00Z,SEDENTARY
2025-07-05T02:23:00Z,SEDENTARY
2025-07-05T02:24:00Z,MODERATELY_ACTIVE
2025-07-05T02:25:00Z,LIGHTLY_ACTIVE
2025-07-05T02:26:00Z,LIGHTLY_ACTIVE
2025-07-05T02:27:00Z,LIGHTLY_ACTIVE
2025-07-05T02:28:00Z,LIGHTLY_ACTIVE
2025-07-05T02:29:00Z,SEDENTARY
2025-07-05T02:30:00Z,SEDENTARY
2025-07-05T02:31:00Z,SEDENTARY
2025-07-05T02:32:00Z,LIGHTLY_ACTIVE
2025-07-05T02:33:00Z,LIGHTLY_ACTIVE
2025-07-05T02:34:00Z,SEDENTARY
2025-07-05T02:35:00Z,SEDENTARY
2025-07-05T02:36:00Z,SEDENTARY
2025-07-05T02:37:00Z,LIGHTLY_ACTIVE
2025-07-05T02:38:00Z,MODERATELY_ACTIVE
2025-07-05T02:39:00Z,MODERATELY_ACTIVE
2025-07-05T02:40:00Z,LIGHTLY_ACTIVE
2025-07-05T02:41:00Z,LIGHTLY_ACTIVE
2025-07-05T02:42:00Z,MODERATELY_ACTIVE
2025-07-05T02:43:00Z,VERY_ACTIVE
2025-07-05T02:44:00Z,VERY_ACTIVE
2025-07-05T02:45:00Z,VERY_ACTIVE
2025-07-05T02:46:00Z,VERY_ACTIVE
2025-07-05T02:47:00Z,VERY_ACTIVE
2025-07-05T02:48:00Z,VERY_ACTIVE
2025-07-05T02:49:00Z,VERY_ACTIVE
2025-07-05T02:50:00Z,VERY_ACTIVE
2025-07-05T02:51:00Z,VERY_ACTIVE
2025-07-05T02:52:00Z,VERY_ACTIVE
2025-07-05T02:53:00Z,VERY_ACTIVE
2025-07-05T02:54:00Z,VERY_ACTIVE
2025-07-05T02:55:00Z,VERY_ACTIVE
2025-07-05T02:56:00Z,VERY_ACTIVE
2025-07-05T02:57:00Z,VERY_ACTIVE
2025-07-05T02:58:00Z,VERY_ACTIVE
2025-07-05T02:59:00Z,VERY_ACTIVE
2025-07-05T03:00:00Z,MODERATELY_ACTIVE
2025-07-05T03:01:00Z,LIGHTLY_ACTIVE
2025-07-05T03:02:00Z,SEDENTARY
2025-07-05T03:03:00Z,SEDENTARY
2025-07-05T03:04:00Z,LIGHTLY_ACTIVE
2025-07-05T03:05:00Z,LIGHTLY_ACTIVE
2025-07-05T03:06:00Z,SEDENTARY
2025-07-05T03:07:00Z,SEDENTARY
2025-07-05T03:08:00Z,LIGHTLY_ACTIVE
2025-07-05T03:09:00Z,LIGHTLY_ACTIVE
2025-07-05T03:10:00Z,LIGHTLY_ACTIVE
2025-07-05T03:11:00Z,LIGHTLY_ACTIVE
2025-07-05T03:12:00Z,LIGHTLY_ACTIVE
2025-07-05T03:13:00Z,MODERATELY_ACTIVE
2025-07-05T03:14:00Z,LIGHTLY_ACTIVE
2025-07-05T03:15:00Z,MODERATELY_ACTIVE
2025-07-05T03:16:00Z,MODERATELY_ACTIVE
2025-07-05T03:17:00Z,MODERATELY_ACTIVE
2025-07-05T03:18:00Z,LIGHTLY_ACTIVE
2025-07-05T03:19:00Z,SEDENTARY
2025-07-05T03:20:00Z,SEDENTARY
2025-07-05T03:21:00Z,SEDENTARY
2025-07-05T03:22:00Z,SEDENTARY
2025-07-05T03:27:00Z,SEDENTARY
2025-07-05T03:28:00Z,SEDENTARY
2025-07-05T03:29:00Z,SEDENTARY
2025-07-05T03:37:00Z,SEDENTARY
2025-07-05T03:38:00Z,SEDENTARY
2025-07-05T03:39:00Z,SEDENTARY
2025-07-05T03:52:00Z,SEDENTARY
2025-07-05T03:54:00Z,SEDENTARY
2025-07-05T03:55:00Z,SEDENTARY
2025-07-05T03:58:00Z,SEDENTARY
2025-07-05T04:02:00Z,SEDENTARY
2025-07-05T04:04:00Z,SEDENTARY
2025-07-05T04:05:00Z,SEDENTARY
2025-07-05T04:07:00Z,LIGHTLY_ACTIVE
2025-07-05T04:08:00Z,LIGHTLY_ACTIVE
2025-07-05T04:09:00Z,LIGHTLY_ACTIVE
2025-07-05T04:10:00Z,LIGHTLY_ACTIVE
2025-07-05T04:11:00Z,LIGHTLY_ACTIVE
2025-07-05T04:12:00Z,SEDENTARY
2025-07-05T04:13:00Z,SEDENTARY
2025-07-05T04:14:00Z,LIGHTLY_ACTIVE
2025-07-05T04:15:00Z,SEDENTARY
2025-07-05T04:16:00Z,SEDENTARY
2025-07-05T04:17:00Z,SEDENTARY
2025-07-05T04:18:00Z,MODERATELY_ACTIVE
2025-07-05T04:19:00Z,MODERATELY_ACTIVE
2025-07-05T04:20:00Z,SEDENTARY
2025-07-05T04:21:00Z,SEDENTARY
2025-07-05T04:22:00Z,SEDENTARY
2025-07-05T04:23:00Z,SEDENTARY
2025-07-05T04:24:00Z,SEDENTARY
2025-07-05T04:25:00Z,SEDENTARY
2025-07-05T04:26:00Z,SEDENTARY
2025-07-05T04:27:00Z,SEDENTARY
2025-07-05T04:28:00Z,SEDENTARY
2025-07-05T04:29:00Z,SEDENTARY
2025-07-05T04:30:00Z,SEDENTARY
2025-07-05T04:31:00Z,SEDENTARY
2025-07-05T04:32:00Z,LIGHTLY_ACTIVE
2025-07-05T04:33:00Z,LIGHTLY_ACTIVE
2025-07-05T04:34:00Z,MODERATELY_ACTIVE
2025-07-05T04:35:00Z,MODERATELY_ACTIVE
2025-07-05T04:36:00Z,SEDENTARY
2025-07-05T04:37:00Z,SEDENTARY
2025-07-05T04:38:00Z,SEDENTARY
2025-07-05T04:39:00Z,SEDENTARY
2025-07-05T04:40:00Z,SEDENTARY
2025-07-05T04:41:00Z,SEDENTARY
2025-07-05T04:42:00Z,SEDENTARY
2025-07-05T04:43:00Z,SEDENTARY
2025-07-05T04:45:00Z,SEDENTARY
2025-07-05T04:46:00Z,SEDENTARY
2025-07-05T04:47:00Z,SEDENTARY
2025-07-05T04:48:00Z,SEDENTARY
2025-07-05T04:50:00Z,SEDENTARY
2025-07-05T04:51:00Z,SEDENTARY
2025-07-05T04:52:00Z,SEDENTARY
2025-07-05T05:05:00Z,SEDENTARY
2025-07-05T05:07:00Z,SEDENTARY
2025-07-05T05:10:00Z,LIGHTLY_ACTIVE
2025-07-05T05:18:00Z,SEDENTARY
2025-07-05T05:20:00Z,SEDENTARY
2025-07-05T05:22:00Z,SEDENTARY
2025-07-05T05:26:00Z,SEDENTARY
2025-07-05T05:28:00Z,SEDENTARY
2025-07-05T05:30:00Z,SEDENTARY
2025-07-05T05:37:00Z,SEDENTARY
2025-07-05T05:38:00Z,LIGHTLY_ACTIVE
2025-07-05T05:39:00Z,LIGHTLY_ACTIVE
2025-07-05T05:40:00Z,LIGHTLY_ACTIVE
2025-07-05T05:41:00Z,SEDENTARY
2025-07-05T05:42:00Z,SEDENTARY
2025-07-05T05:43:00Z,SEDENTARY
2025-07-05T05:44:00Z,SEDENTARY
2025-07-05T05:45:00Z,SEDENTARY
2025-07-05T05:46:00Z,SEDENTARY
2025-07-05T05:47:00Z,SEDENTARY
2025-07-05T05:48:00Z,SEDENTARY
2025-07-05T05:49:00Z,SEDENTARY
2025-07-05T05:51:00Z,SEDENTARY
2025-07-05T05:54:00Z,SEDENTARY
2025-07-05T05:55:00Z,SEDENTARY
2025-07-05T05:57:00Z,SEDENTARY
2025-07-05T05:58:00Z,SEDENTARY
2025-07-05T06:00:00Z,SEDENTARY
2025-07-05T06:04:00Z,SEDENTARY
2025-07-05T06:05:00Z,SEDENTARY
2025-07-05T06:06:00Z,SEDENTARY
2025-07-05T06:07:00Z,SEDENTARY
2025-07-05T06:09:00Z,SEDENTARY
2025-07-05T06:12:00Z,SEDENTARY
2025-07-05T06:14:00Z,SEDENTARY
2025-07-05T06:17:00Z,SEDENTARY
2025-07-05T06:18:00Z,SEDENTARY
2025-07-05T06:19:00Z,SEDENTARY
2025-07-05T06:20:00Z,SEDENTARY
2025-07-05T06:21:00Z,SEDENTARY
2025-07-05T06:22:00Z,SEDENTARY
2025-07-05T06:25:00Z,SEDENTARY
2025-07-05T06:26:00Z,SEDENTARY
2025-07-05T06:27:00Z,LIGHTLY_ACTIVE
2025-07-05T06:28:00Z,SEDENTARY
2025-07-05T06:29:00Z,SEDENTARY
2025-07-05T06:30:00Z,SEDENTARY
2025-07-05T06:31:00Z,SEDENTARY
2025-07-05T06:32:00Z,SEDENTARY
2025-07-05T06:33:00Z,SEDENTARY
2025-07-05T06:34:00Z,SEDENTARY
2025-07-05T06:35:00Z,SEDENTARY
2025-07-05T06:37:00Z,SEDENTARY
2025-07-05T06:38:00Z,SEDENTARY
2025-07-05T06:39:00Z,SEDENTARY
2025-07-05T06:40:00Z,SEDENTARY
2025-07-05T06:41:00Z,LIGHTLY_ACTIVE
2025-07-05T06:42:00Z,SEDENTARY
2025-07-05T06:43:00Z,SEDENTARY
2025-07-05T06:44:00Z,SEDENTARY
2025-07-05T06:45:00Z,SEDENTARY
2025-07-05T06:46:00Z,SEDENTARY
2025-07-05T06:47:00Z,SEDENTARY
2025-07-05T06:55:00Z,SEDENTARY
2025-07-05T06:56:00Z,SEDENTARY
2025-07-05T06:57:00Z,SEDENTARY
2025-07-05T06:58:00Z,SEDENTARY
2025-07-05T06:59:00Z,SEDENTARY
2025-07-05T07:00:00Z,SEDENTARY
2025-07-05T07:01:00Z,SEDENTARY
2025-07-05T07:02:00Z,SEDENTARY
2025-07-05T07:03:00Z,SEDENTARY
2025-07-05T07:05:00Z,SEDENTARY
2025-07-05T07:06:00Z,SEDENTARY
2025-07-05T07:07:00Z,SEDENTARY
2025-07-05T07:08:00Z,SEDENTARY
2025-07-05T07:09:00Z,SEDENTARY
2025-07-05T07:10:00Z,SEDENTARY
2025-07-05T07:11:00Z,SEDENTARY
2025-07-05T07:12:00Z,LIGHTLY_ACTIVE
2025-07-05T07:13:00Z,LIGHTLY_ACTIVE
2025-07-05T07:14:00Z,LIGHTLY_ACTIVE
2025-07-05T07:15:00Z,SEDENTARY
2025-07-05T07:16:00Z,SEDENTARY
2025-07-05T07:21:00Z,SEDENTARY
2025-07-05T07:22:00Z,SEDENTARY
2025-07-05T07:23:00Z,LIGHTLY_ACTIVE
2025-07-05T07:24:00Z,LIGHTLY_ACTIVE
2025-07-05T07:25:00Z,SEDENTARY
2025-07-05T07:26:00Z,SEDENTARY
2025-07-05T07:27:00Z,SEDENTARY
2025-07-05T07:29:00Z,SEDENTARY
2025-07-05T07:30:00Z,SEDENTARY
2025-07-05T07:31:00Z,SEDENTARY
2025-07-05T07:34:00Z,SEDENTARY
2025-07-05T07:35:00Z,SEDENTARY
