timestamp,heart rate zone,total minutes
2023-07-07T04:21:00Z,cardio,2
2023-07-07T04:22:00Z,peak,2
2023-07-07T04:23:00Z,peak,2
2023-07-07T04:24:00Z,peak,2
2023-07-07T04:25:00Z,cardio,2
2023-07-07T04:26:00Z,cardio,2
2023-07-07T04:27:00Z,cardio,2
2023-07-07T04:28:00Z,fat burn,1
2023-07-07T04:29:00Z,cardio,2
2023-07-07T04:30:00Z,cardio,2
2023-07-07T04:31:00Z,cardio,2
2023-07-07T04:32:00Z,peak,2
2023-07-07T04:33:00Z,peak,2
2023-07-07T04:34:00Z,peak,2
2023-07-07T04:35:00Z,peak,2
2023-07-07T04:36:00Z,cardio,2
2023-07-07T04:37:00Z,cardio,2
2023-07-07T04:38:00Z,cardio,2
2023-07-07T04:39:00Z,cardio,2
2023-07-07T04:40:00Z,cardio,2
2023-07-07T04:41:00Z,cardio,2
2023-07-07T04:42:00Z,cardio,2
2023-07-07T04:43:00Z,cardio,2
2023-07-07T04:44:00Z,fat burn,1
2023-07-07T04:45:00Z,fat burn,1
2023-07-07T04:52:00Z,cardio,2
2023-07-07T04:53:00Z,cardio,2
2023-07-07T04:54:00Z,cardio,2
2023-07-07T04:55:00Z,cardio,2
2023-07-07T04:56:00Z,cardio,2
2023-07-07T04:57:00Z,cardio,2
2023-07-07T04:58:00Z,fat burn,1
2023-07-07T04:59:00Z,fat burn,1
2023-07-07T05:00:00Z,fat burn,1
2023-07-07T05:01:00Z,cardio,2
2023-07-07T05:02:00Z,peak,2
2023-07-07T05:03:00Z,peak,2
2023-07-07T05:04:00Z,cardio,2
2023-07-07T05:05:00Z,cardio,2
2023-07-07T05:06:00Z,peak,2
2023-07-07T05:07:00Z,cardio,2
2023-07-07T05:08:00Z,cardio,2
2023-07-07T05:09:00Z,fat burn,1
2023-07-07T05:10:00Z,fat burn,1
2023-07-07T05:13:00Z,fat burn,1
2023-07-07T05:14:00Z,fat burn,1
2023-07-07T05:19:00Z,fat burn,1
2023-07-07T05:20:00Z,fat burn,1
2023-07-07T05:21:00Z,fat burn,1
2023-07-07T05:22:00Z,fat burn,1
2023-07-07T05:23:00Z,fat burn,1
2023-07-07T05:24:00Z,fat burn,1
2023-07-07T05:25:00Z,fat burn,1
2023-07-07T05:26:00Z,cardio,2
2023-07-07T05:27:00Z,cardio,2
2023-07-07T05:28:00Z,fat burn,1
2023-07-07T05:29:00Z,fat burn,1
2023-07-07T05:30:00Z,fat burn,1
2023-07-07T05:31:00Z,fat burn,1
2023-07-07T05:32:00Z,fat burn,1
2023-07-07T05:33:00Z,fat burn,1
2023-07-07T05:34:00Z,cardio,2
2023-07-07T05:35:00Z,cardio,2
2023-07-07T05:36:00Z,fat burn,1
2023-07-07T05:37:00Z,fat burn,1
2023-07-07T05:38:00Z,fat burn,1
2023-07-07T05:39:00Z,fat burn,1
2023-07-07T05:40:00Z,fat burn,1
2023-07-07T05:41:00Z,fat burn,1
2023-07-07T05:45:00Z,fat burn,1
2023-07-07T05:46:00Z,fat burn,1
2023-07-07T05:47:00Z,fat burn,1
2023-07-07T05:48:00Z,cardio,2
2023-07-07T05:49:00Z,cardio,2
2023-07-07T05:50:00Z,cardio,2
2023-07-07T05:51:00Z,cardio,2
2023-07-07T05:52:00Z,cardio,2
2023-07-07T05:53:00Z,cardio,2
2023-07-07T05:54:00Z,cardio,2
2023-07-07T05:55:00Z,cardio,2
2023-07-07T05:56:00Z,cardio,2
2023-07-07T05:57:00Z,fat burn,1
2023-07-07T05:58:00Z,fat burn,1
2023-07-07T05:59:00Z,fat burn,1
2023-07-07T06:56:00Z,fat burn,1
2023-07-07T07:01:00Z,fat burn,1
2023-07-07T07:05:00Z,fat burn,1
2023-07-07T07:06:00Z,fat burn,1
2023-07-07T07:07:00Z,fat burn,1
2023-07-07T07:08:00Z,cardio,2
2023-07-07T07:09:00Z,fat burn,1
2023-07-07T07:10:00Z,fat burn,1
2023-07-07T07:11:00Z,fat burn,1
2023-07-07T07:12:00Z,fat burn,1
2023-07-07T07:13:00Z,fat burn,1
2023-07-07T07:17:00Z,fat burn,1
2023-07-07T07:19:00Z,fat burn,1
2023-07-07T07:20:00Z,fat burn,1
2023-07-07T07:21:00Z,fat burn,1
2023-07-07T07:22:00Z,fat burn,1
2023-07-07T07:28:00Z,fat burn,1
2023-07-07T07:29:00Z,fat burn,1
2023-07-07T07:30:00Z,cardio,2
2023-07-07T07:31:00Z,cardio,2
2023-07-07T07:32:00Z,cardio,2
2023-07-07T07:33:00Z,cardio,2
2023-07-07T07:34:00Z,cardio,2
2023-07-07T07:58:00Z,fat burn,1
2023-07-07T07:59:00Z,cardio,2
2023-07-07T08:00:00Z,cardio,2
2023-07-07T08:01:00Z,fat burn,1
2023-07-07T08:02:00Z,fat burn,1
2023-07-07T08:03:00Z,fat burn,1
2023-07-07T12:56:00Z,fat burn,1
2023-07-07T12:57:00Z,fat burn,1
2023-07-07T13:05:00Z,cardio,2
2023-07-07T13:06:00Z,fat burn,1
2023-07-07T14:00:00Z,fat burn,1
2023-07-07T14:01:00Z,fat burn,1
2023-07-07T14:02:00Z,fat burn,1
2023-07-07T14:03:00Z,fat burn,1
2023-07-07T14:16:00Z,fat burn,1
2023-07-07T14:54:00Z,fat burn,1
2023-07-07T15:00:00Z,fat burn,1
2023-07-07T15:08:00Z,fat burn,1
2023-07-10T18:29:00Z,fat burn,1
2023-07-10T20:08:00Z,fat burn,1
2023-07-10T21:35:00Z,fat burn,1
2023-07-10T21:51:00Z,fat burn,1
2023-07-10T21:52:00Z,fat burn,1
2023-07-10T21:53:00Z,fat burn,1
2023-07-10T21:54:00Z,fat burn,1
2023-07-10T22:08:00Z,fat burn,1
2023-07-10T22:16:00Z,cardio,2
2023-07-10T22:17:00Z,cardio,2
2023-07-10T22:18:00Z,cardio,2
2023-07-10T22:19:00Z,fat burn,1
2023-07-10T22:23:00Z,fat burn,1
2023-07-10T22:25:00Z,fat burn,1
2023-07-10T22:27:00Z,fat burn,1
2023-07-10T22:29:00Z,fat burn,1
2023-07-10T22:37:00Z,fat burn,1
2023-07-10T22:38:00Z,fat burn,1
2023-07-10T22:43:00Z,fat burn,1
2023-07-10T22:44:00Z,fat burn,1
2023-07-10T22:45:00Z,fat burn,1
2023-07-10T22:48:00Z,fat burn,1
2023-07-10T22:49:00Z,fat burn,1
2023-07-10T22:51:00Z,cardio,2
2023-07-10T22:52:00Z,fat burn,1
2023-07-10T22:53:00Z,cardio,2
2023-07-10T22:54:00Z,fat burn,1
2023-07-10T22:55:00Z,fat burn,1
2023-07-10T22:56:00Z,fat burn,1
2023-07-10T22:57:00Z,fat burn,1
2023-07-10T22:59:00Z,fat burn,1
2023-07-10T23:01:00Z,fat burn,1
2023-07-10T23:03:00Z,fat burn,1
2023-07-10T23:04:00Z,fat burn,1
2023-07-10T23:05:00Z,fat burn,1
2023-07-10T23:10:00Z,fat burn,1
2023-07-10T23:11:00Z,fat burn,1
2023-07-10T23:13:00Z,fat burn,1
2023-07-10T23:15:00Z,fat burn,1
2023-07-10T23:16:00Z,fat burn,1
2023-07-10T23:25:00Z,fat burn,1
2023-07-10T23:26:00Z,fat burn,1
2023-07-10T23:33:00Z,fat burn,1
2023-07-10T23:34:00Z,fat burn,1
2023-07-10T23:35:00Z,fat burn,1
2023-07-10T23:36:00Z,fat burn,1
2023-07-10T23:37:00Z,fat burn,1
2023-07-10T23:40:00Z,fat burn,1
2023-07-10T23:41:00Z,fat burn,1
2023-07-10T23:43:00Z,fat burn,1
2023-07-10T23:46:00Z,cardio,2
2023-07-10T23:47:00Z,cardio,2
2023-07-10T23:48:00Z,cardio,2
2023-07-10T23:49:00Z,fat burn,1
2023-07-10T23:50:00Z,fat burn,1
2023-07-10T23:51:00Z,fat burn,1
2023-07-10T23:52:00Z,cardio,2
2023-07-11T00:01:00Z,fat burn,1
2023-07-11T00:02:00Z,fat burn,1
2023-07-11T00:03:00Z,fat burn,1
2023-07-11T00:18:00Z,fat burn,1
2023-07-11T00:19:00Z,fat burn,1
2023-07-11T00:34:00Z,fat burn,1
2023-07-11T00:35:00Z,fat burn,1
2023-07-11T00:36:00Z,fat burn,1
2023-07-11T01:22:00Z,fat burn,1
2023-07-11T01:23:00Z,fat burn,1
2023-07-11T02:43:00Z,fat burn,1
2023-07-11T02:48:00Z,fat burn,1
2023-07-11T02:55:00Z,fat burn,1
2023-07-11T02:58:00Z,fat burn,1
2023-07-11T02:59:00Z,fat burn,1
2023-07-11T03:00:00Z,fat burn,1
2023-07-11T03:01:00Z,fat burn,1
2023-07-11T03:02:00Z,fat burn,1
2023-07-11T03:03:00Z,fat burn,1
2023-07-11T03:04:00Z,fat burn,1
2023-07-12T21:35:00Z,fat burn,1
2023-07-12T21:36:00Z,fat burn,1
2023-07-12T21:37:00Z,fat burn,1
2023-07-12T21:38:00Z,fat burn,1
2023-07-12T21:39:00Z,fat burn,1
2023-07-12T21:40:00Z,fat burn,1
2023-07-12T21:41:00Z,fat burn,1
2023-07-12T21:47:00Z,fat burn,1
2023-07-12T21:48:00Z,fat burn,1
2023-07-12T21:49:00Z,fat burn,1
2023-07-12T21:50:00Z,fat burn,1
2023-07-12T21:51:00Z,fat burn,1
2023-07-12T21:52:00Z,fat burn,1
2023-07-12T21:55:00Z,fat burn,1
2023-07-12T21:56:00Z,cardio,2
2023-07-12T21:57:00Z,cardio,2
2023-07-12T21:58:00Z,cardio,2
2023-07-12T21:59:00Z,fat burn,1
2023-07-12T22:00:00Z,fat burn,1
2023-07-12T22:01:00Z,fat burn,1
2023-07-12T22:02:00Z,cardio,2
2023-07-12T22:03:00Z,cardio,2
2023-07-12T22:04:00Z,cardio,2
2023-07-12T22:05:00Z,cardio,2
2023-07-12T22:06:00Z,fat burn,1
2023-07-12T22:07:00Z,fat burn,1
2023-07-12T22:08:00Z,fat burn,1
2023-07-12T22:09:00Z,cardio,2
2023-07-12T22:10:00Z,cardio,2
2023-07-12T22:11:00Z,cardio,2
2023-07-12T22:12:00Z,cardio,2
2023-07-12T22:13:00Z,cardio,2
2023-07-12T22:14:00Z,cardio,2
2023-07-12T22:15:00Z,fat burn,1
2023-07-12T22:16:00Z,fat burn,1
2023-07-12T22:17:00Z,fat burn,1
2023-07-12T22:18:00Z,fat burn,1
2023-07-12T22:19:00Z,cardio,2
2023-07-12T22:20:00Z,cardio,2
2023-07-12T22:21:00Z,cardio,2
2023-07-12T22:22:00Z,cardio,2
2023-07-12T22:23:00Z,cardio,2
2023-07-12T22:24:00Z,cardio,2
2023-07-12T22:25:00Z,cardio,2
2023-07-12T22:26:00Z,cardio,2
2023-07-12T22:27:00Z,cardio,2
2023-07-12T22:28:00Z,fat burn,1
2023-07-12T22:29:00Z,cardio,2
2023-07-12T22:30:00Z,cardio,2
2023-07-12T22:31:00Z,cardio,2
2023-07-12T22:32:00Z,cardio,2
2023-07-12T22:33:00Z,cardio,2
2023-07-12T22:34:00Z,fat burn,1
2023-07-12T22:35:00Z,fat burn,1
2023-07-12T22:36:00Z,fat burn,1
2023-07-12T22:37:00Z,fat burn,1
2023-07-12T22:38:00Z,fat burn,1
2023-07-12T22:39:00Z,fat burn,1
2023-07-12T22:45:00Z,fat burn,1
2023-07-12T22:46:00Z,cardio,2
2023-07-12T22:47:00Z,fat burn,1
2023-07-12T22:48:00Z,fat burn,1
2023-07-12T22:49:00Z,fat burn,1
2023-07-12T22:50:00Z,fat burn,1
2023-07-12T22:51:00Z,cardio,2
2023-07-12T22:52:00Z,cardio,2
2023-07-12T22:53:00Z,fat burn,1
2023-07-12T22:54:00Z,fat burn,1
2023-07-12T22:55:00Z,fat burn,1
2023-07-12T22:56:00Z,fat burn,1
2023-07-12T22:57:00Z,fat burn,1
2023-07-12T22:58:00Z,fat burn,1
2023-07-12T22:59:00Z,fat burn,1
2023-07-12T23:00:00Z,fat burn,1
2023-07-12T23:01:00Z,fat burn,1
2023-07-12T23:02:00Z,fat burn,1
2023-07-12T23:05:00Z,fat burn,1
2023-07-12T23:06:00Z,fat burn,1
2023-07-12T23:07:00Z,fat burn,1
2023-07-12T23:09:00Z,fat burn,1
2023-07-12T23:10:00Z,fat burn,1
2023-07-12T23:11:00Z,fat burn,1
2023-07-12T23:17:00Z,fat burn,1
2023-07-12T23:18:00Z,fat burn,1
2023-07-12T23:19:00Z,fat burn,1
2023-07-12T23:20:00Z,fat burn,1
2023-07-12T23:21:00Z,fat burn,1
2023-07-12T23:22:00Z,fat burn,1
2023-07-12T23:23:00Z,fat burn,1
2023-07-12T23:24:00Z,fat burn,1
2023-07-12T23:25:00Z,fat burn,1
2023-07-12T23:27:00Z,fat burn,1
2023-07-12T23:32:00Z,fat burn,1
2023-07-12T23:33:00Z,fat burn,1
2023-07-12T23:34:00Z,fat burn,1
2023-07-12T23:35:00Z,fat burn,1
2023-07-12T23:36:00Z,fat burn,1
2023-07-12T23:37:00Z,fat burn,1
2023-07-12T23:38:00Z,fat burn,1
2023-07-12T23:39:00Z,fat burn,1
2023-07-12T23:41:00Z,fat burn,1
2023-07-12T23:42:00Z,fat burn,1
2023-07-12T23:43:00Z,fat burn,1
2023-07-12T23:44:00Z,fat burn,1
2023-07-12T23:45:00Z,fat burn,1
2023-07-12T23:46:00Z,fat burn,1
2023-07-12T23:47:00Z,cardio,2
2023-07-12T23:48:00Z,cardio,2
2023-07-12T23:49:00Z,cardio,2
2023-07-12T23:50:00Z,fat burn,1
2023-07-12T23:51:00Z,fat burn,1
2023-07-12T23:52:00Z,fat burn,1
2023-07-12T23:53:00Z,cardio,2
2023-07-12T23:54:00Z,fat burn,1
2023-07-12T23:55:00Z,fat burn,1
2023-07-12T23:56:00Z,cardio,2
2023-07-12T23:57:00Z,fat burn,1
2023-07-12T23:58:00Z,fat burn,1
2023-07-12T23:59:00Z,fat burn,1
2023-07-13T00:00:00Z,fat burn,1
2023-07-13T00:01:00Z,fat burn,1
2023-07-13T00:02:00Z,fat burn,1
2023-07-13T00:03:00Z,fat burn,1
2023-07-13T00:20:00Z,fat burn,1
2023-07-13T00:21:00Z,fat burn,1
2023-07-13T00:24:00Z,fat burn,1
2023-07-13T00:25:00Z,fat burn,1
2023-07-13T00:26:00Z,fat burn,1
2023-07-14T02:10:00Z,fat burn,1
2023-07-14T02:51:00Z,fat burn,1
2023-07-14T21:22:00Z,fat burn,1
2023-07-15T02:42:00Z,fat burn,1
2023-07-15T02:43:00Z,fat burn,1
2023-07-15T02:44:00Z,fat burn,1
2023-07-15T02:45:00Z,fat burn,1
2023-07-15T02:46:00Z,fat burn,1
2023-07-15T04:10:00Z,fat burn,1
2023-07-16T02:53:00Z,fat burn,1
2023-07-16T17:12:00Z,fat burn,1
2023-07-16T17:20:00Z,fat burn,1
2023-07-16T17:21:00Z,fat burn,1
2023-07-16T17:24:00Z,fat burn,1
2023-07-16T17:25:00Z,fat burn,1
2023-07-16T17:27:00Z,fat burn,1
2023-07-16T17:29:00Z,fat burn,1
2023-07-16T17:30:00Z,fat burn,1
2023-07-16T17:33:00Z,fat burn,1
2023-07-16T17:34:00Z,fat burn,1
2023-07-16T17:37:00Z,cardio,2
2023-07-16T17:38:00Z,fat burn,1
2023-07-16T17:39:00Z,cardio,2
2023-07-16T17:44:00Z,fat burn,1
2023-07-16T17:45:00Z,fat burn,1
2023-07-16T18:32:00Z,fat burn,1
2023-07-16T19:37:00Z,fat burn,1
2023-07-16T23:18:00Z,fat burn,1
2023-07-17T00:14:00Z,fat burn,1
2023-07-17T16:31:00Z,fat burn,1
2023-07-17T19:08:00Z,fat burn,1
2023-07-17T19:14:00Z,fat burn,1
2023-07-17T21:34:00Z,fat burn,1
2023-07-17T21:35:00Z,fat burn,1
2023-07-17T21:36:00Z,fat burn,1
2023-07-17T21:45:00Z,fat burn,1
2023-07-17T21:46:00Z,cardio,2
2023-07-17T21:47:00Z,fat burn,1
2023-07-17T21:48:00Z,fat burn,1
2023-07-17T21:49:00Z,fat burn,1
2023-07-17T21:50:00Z,fat burn,1
2023-07-17T21:51:00Z,fat burn,1
2023-07-17T21:58:00Z,fat burn,1
2023-07-17T21:59:00Z,fat burn,1
2023-07-17T22:01:00Z,fat burn,1
2023-07-17T22:02:00Z,cardio,2
2023-07-17T22:03:00Z,fat burn,1
2023-07-17T22:04:00Z,fat burn,1
2023-07-17T22:05:00Z,cardio,2
2023-07-17T22:06:00Z,cardio,2
2023-07-17T22:07:00Z,fat burn,1
2023-07-17T22:08:00Z,fat burn,1
2023-07-17T22:09:00Z,cardio,2
2023-07-17T22:10:00Z,cardio,2
2023-07-17T22:11:00Z,cardio,2
2023-07-17T22:12:00Z,cardio,2
2023-07-17T22:13:00Z,fat burn,1
2023-07-17T22:14:00Z,fat burn,1
2023-07-17T22:15:00Z,fat burn,1
2023-07-17T22:16:00Z,cardio,2
