timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds
2023-07-03T03:40:00Z,14.186,0.0
2023-07-03T03:45:00Z,15.982,0.0
2023-07-03T03:50:00Z,14.82,0.0
2023-07-03T03:55:00Z,18.865,0.0
2023-07-03T04:00:00Z,29.468,0.0
2023-07-03T04:05:00Z,36.654,0.0
2023-07-03T04:10:00Z,30.365,0.0
2023-07-03T04:15:00Z,35.856,0.0
2023-07-03T04:20:00Z,34.516,0.0
2023-07-03T04:25:00Z,38.225,0.0
2023-07-03T04:30:00Z,33.461,0.0
2023-07-03T04:35:00Z,34.367,0.0
2023-07-03T04:40:00Z,32.961,0.0
2023-07-03T04:45:00Z,39.432,0.0
2023-07-03T04:50:00Z,42.716,0.0
2023-07-03T04:55:00Z,37.981,0.0
2023-07-03T05:00:00Z,39.983,0.0
2023-07-03T05:05:00Z,16.502,0.0
2023-07-03T05:10:00Z,24.584,0.0
2023-07-03T05:20:00Z,41.014,0.0
2023-07-03T05:25:00Z,40.262,0.0
2023-07-03T05:50:00Z,38.906,0.0
2023-07-03T05:55:00Z,34.247,0.0
2023-07-03T06:00:00Z,42.586,0.0
2023-07-03T22:15:00Z,57.593,0.0
2023-07-03T22:20:00Z,39.305,0.0
2023-07-03T22:25:00Z,43.264,0.0
2023-07-03T22:30:00Z,43.237,0.0
2023-07-03T22:35:00Z,41.256,0.0
2023-07-03T22:40:00Z,40.76,0.0
2023-07-03T22:45:00Z,40.278,0.0
2023-07-03T22:55:00Z,76.607,0.0
2023-07-03T23:00:00Z,57.282,0.0
2023-07-03T23:05:00Z,49.485,0.0
2023-07-03T23:10:00Z,40.178,0.0
2023-07-03T23:15:00Z,22.908,0.0
2023-07-03T23:20:00Z,21.258,0.0
2023-07-03T23:25:00Z,20.648,0.0
2023-07-03T23:30:00Z,30.833,0.0
2023-07-03T23:35:00Z,41.795,0.0
2023-07-03T23:40:00Z,44.943,0.0
2023-07-03T23:45:00Z,41.376,0.0
2023-07-03T23:50:00Z,44.933,0.0
2023-07-03T23:55:00Z,45.827,0.0
2023-07-04T00:00:00Z,55.06,0.0
2023-07-04T00:05:00Z,50.652,0.0
2023-07-04T00:10:00Z,46.112,0.0
2023-07-04T00:15:00Z,46.677,0.0
2023-07-04T00:20:00Z,48.255,0.0
2023-07-04T00:25:00Z,59.595,0.0
2023-07-04T00:30:00Z,62.352,0.0
2023-07-04T00:45:00Z,53.529,0.0
2023-07-04T00:50:00Z,63.428,0.0
2023-07-04T01:00:00Z,41.166,0.0
2023-07-04T01:05:00Z,39.387,0.0
2023-07-04T01:10:00Z,33.858,0.0
2023-07-04T01:15:00Z,38.028,0.0
2023-07-04T01:20:00Z,40.098,0.0
2023-07-04T01:40:00Z,47.283,0.0
2023-07-04T01:45:00Z,57.072,0.0
2023-07-04T01:50:00Z,52.584,0.0
2023-07-04T01:55:00Z,59.918,0.0
2023-07-04T02:00:00Z,29.434,0.0
2023-07-04T02:05:00Z,46.97,0.0
2023-07-04T02:10:00Z,45.216,0.0
2023-07-04T02:15:00Z,50.643,0.0
2023-07-04T02:20:00Z,51.403,0.0
2023-07-04T02:25:00Z,45.048,0.0
2023-07-04T02:30:00Z,47.146,0.0
2023-07-04T02:35:00Z,44.556,0.0
2023-07-04T02:40:00Z,38.253,0.0
2023-07-04T02:45:00Z,23.817,0.0
2023-07-04T02:50:00Z,43.962,0.0
2023-07-04T02:55:00Z,56.39,0.0
2023-07-04T03:00:00Z,62.723,0.0
2023-07-04T03:05:00Z,72.211,0.0
2023-07-04T03:10:00Z,70.399,0.0
2023-07-04T03:15:00Z,68.941,0.0
2023-07-04T03:20:00Z,81.934,0.0
2023-07-04T03:25:00Z,73.326,0.0
2023-07-04T03:30:00Z,72.762,0.0
2023-07-04T03:35:00Z,66.43,0.0
2023-07-04T03:40:00Z,73.702,0.0
2023-07-04T03:45:00Z,76.457,0.0
2023-07-04T03:50:00Z,85.34,0.0
2023-07-04T03:55:00Z,89.949,0.0
2023-07-04T04:00:00Z,78.263,0.0
2023-07-04T04:05:00Z,83.498,0.0
2023-07-04T04:10:00Z,82.982,0.0
2023-07-04T04:20:00Z,73.308,0.0
2023-07-04T04:25:00Z,50.058,0.0
2023-07-04T04:30:00Z,48.415,0.0
2023-07-04T04:35:00Z,45.498,0.0
2023-07-04T04:40:00Z,74.942,0.0
2023-07-04T04:45:00Z,89.504,0.0
2023-07-04T04:50:00Z,60.362,0.0
2023-07-04T04:55:00Z,54.9,0.0
2023-07-04T05:00:00Z,73.402,0.0
2023-07-04T05:05:00Z,77.446,0.0
2023-07-04T05:10:00Z,67.953,0.0
2023-07-04T05:15:00Z,64.516,0.0
2023-07-04T05:20:00Z,87.768,0.0
2023-07-04T05:25:00Z,83.001,0.0
2023-07-04T05:30:00Z,89.332,0.0
2023-07-04T05:35:00Z,87.977,0.0
2023-07-04T05:40:00Z,100.118,0.0
2023-07-04T05:55:00Z,74.428,0.0
2023-07-04T06:00:00Z,48.843,0.0
2023-07-04T06:05:00Z,64.249,0.0
2023-07-04T06:10:00Z,78.114,0.0
2023-07-04T06:15:00Z,69.846,0.0
2023-07-04T06:20:00Z,51.408,0.0
2023-07-04T06:25:00Z,36.542,0.0
2023-07-04T06:35:00Z,49.916,0.0
2023-07-04T06:40:00Z,52.272,0.0
2023-07-04T06:45:00Z,38.274,0.0
2023-07-04T06:50:00Z,49.592,0.0
2023-07-04T06:55:00Z,49.383,0.0
2023-07-04T07:00:00Z,90.75,0.0
2023-07-04T22:40:00Z,34.148,0.0
2023-07-04T22:45:00Z,41.241,0.0
2023-07-04T22:50:00Z,41.357,0.0
2023-07-04T22:55:00Z,151.947,0.0
2023-07-04T23:00:00Z,36.373,0.0
2023-07-04T23:05:00Z,34.943,0.0
2023-07-04T23:10:00Z,32.167,0.0
2023-07-04T23:15:00Z,39.317,0.0
2023-07-04T23:20:00Z,36.76,0.0
2023-07-04T23:25:00Z,22.98,0.0
2023-07-04T23:30:00Z,35.452,0.0
2023-07-04T23:35:00Z,37.713,0.0
2023-07-04T23:40:00Z,36.449,0.0
2023-07-04T23:45:00Z,32.861,0.0
2023-07-04T23:50:00Z,18.754,0.0
2023-07-04T23:55:00Z,18.413,0.0
2023-07-05T00:00:00Z,22.633,0.0
2023-07-05T00:05:00Z,36.716,0.0
2023-07-05T00:10:00Z,37.729,0.0
2023-07-05T00:15:00Z,37.047,0.0
2023-07-05T00:20:00Z,42.312,0.0
2023-07-05T00:25:00Z,46.607,0.0
2023-07-05T00:30:00Z,42.705,0.0
2023-07-05T00:35:00Z,42.794,0.0
2023-07-05T00:40:00Z,42.575,0.0
2023-07-05T00:45:00Z,45.538,0.0
2023-07-05T00:50:00Z,39.979,0.0
2023-07-05T00:55:00Z,51.059,0.0
2023-07-05T01:00:00Z,43.006,0.0
2023-07-05T01:05:00Z,45.729,0.0
2023-07-05T01:10:00Z,38.017,0.0
2023-07-05T01:15:00Z,40.93,0.0
2023-07-05T01:20:00Z,52.914,0.0
2023-07-05T01:25:00Z,49.519,0.0
2023-07-05T01:30:00Z,49.429,0.0
2023-07-05T01:35:00Z,41.273,0.0
2023-07-05T01:40:00Z,44.026,0.0
2023-07-05T01:45:00Z,48.603,0.0
2023-07-05T01:50:00Z,40.292,0.0
2023-07-05T01:55:00Z,37.026,0.0
2023-07-05T02:00:00Z,29.526,0.0
2023-07-05T02:05:00Z,15.711,0.0
2023-07-05T02:10:00Z,27.106,0.0
2023-07-05T02:15:00Z,27.184,0.0
2023-07-05T02:20:00Z,37.153,0.0
2023-07-05T02:25:00Z,31.801,0.0
2023-07-05T02:30:00Z,35.002,0.0
2023-07-05T02:35:00Z,42.342,0.0
2023-07-05T02:40:00Z,43.075,0.0
2023-07-05T02:45:00Z,48.526,0.0
2023-07-05T02:50:00Z,72.383,0.0
2023-07-05T02:55:00Z,74.318,0.0
2023-07-05T03:00:00Z,58.829,0.0
2023-07-05T03:05:00Z,49.571,0.0
2023-07-05T03:10:00Z,61.229,0.0
2023-07-05T03:15:00Z,65.769,0.0
2023-07-05T03:20:00Z,71.616,0.0
2023-07-05T03:25:00Z,76.709,0.0
2023-07-05T03:30:00Z,54.208,0.0
2023-07-05T03:35:00Z,58.174,0.0
2023-07-07T21:55:00Z,175.053,0.0
2023-07-07T22:00:00Z,84.565,0.0
2023-07-07T22:05:00Z,34.379,0.0
2023-07-07T22:10:00Z,22.311,0.0
2023-07-07T22:15:00Z,23.961,0.0
2023-07-07T22:20:00Z,27.165,0.0
2023-07-07T22:25:00Z,56.103,0.0
2023-07-07T22:30:00Z,32.964,0.0
2023-07-07T22:35:00Z,38.022,0.0
2023-07-07T22:40:00Z,73.051,0.0
2023-07-07T22:45:00Z,162.013,0.0
2023-07-07T22:50:00Z,180.879,0.0
2023-07-07T22:55:00Z,49.113,0.0
2023-07-07T23:00:00Z,151.157,0.0
2023-07-07T23:05:00Z,201.699,0.0
2023-07-07T23:10:00Z,68.964,0.0
2023-07-07T23:15:00Z,72.549,0.0
2023-07-07T23:20:00Z,55.686,0.0
2023-07-07T23:25:00Z,54.25,0.0
2023-07-07T23:30:00Z,57.151,0.0
2023-07-07T23:35:00Z,63.088,0.0
2023-07-07T23:40:00Z,63.078,0.0
2023-07-07T23:45:00Z,76.568,0.0
2023-07-07T23:50:00Z,60.294,0.0
2023-07-07T23:55:00Z,23.567,0.0
2023-07-08T00:00:00Z,38.041,0.0
2023-07-08T00:05:00Z,37.863,0.0
2023-07-08T00:10:00Z,27.209,0.0
2023-07-08T00:15:00Z,29.569,0.0
2023-07-08T00:20:00Z,46.506,0.0
2023-07-08T00:25:00Z,45.825,0.0
2023-07-08T00:30:00Z,55.36,0.0
2023-07-08T00:35:00Z,52.237,0.0
2023-07-08T00:40:00Z,31.049,0.0
2023-07-08T00:45:00Z,37.788,0.0
2023-07-08T00:50:00Z,35.778,0.0
2023-07-08T00:55:00Z,35.218,0.0
2023-07-08T01:00:00Z,34.474,0.0
2023-07-08T01:05:00Z,37.584,0.0
2023-07-08T01:10:00Z,37.035,0.0
2023-07-08T01:15:00Z,35.181,0.0
2023-07-08T01:20:00Z,40.546,0.0
2023-07-08T01:25:00Z,49.462,0.0
2023-07-08T01:30:00Z,49.461,0.0
2023-07-08T01:35:00Z,58.263,0.0
2023-07-08T01:40:00Z,47.143,0.0
2023-07-08T01:45:00Z,43.971,0.0
2023-07-08T01:50:00Z,46.65,0.0
2023-07-08T01:55:00Z,32.704,0.0
2023-07-08T02:00:00Z,33.893,0.0
2023-07-08T02:15:00Z,39.424,0.0
2023-07-08T02:20:00Z,41.928,0.0
2023-07-08T02:25:00Z,39.429,0.0
2023-07-08T02:30:00Z,43.191,0.0
2023-07-08T02:35:00Z,36.253,0.0
2023-07-08T02:40:00Z,34.539,0.0
2023-07-08T02:45:00Z,36.967,0.0
2023-07-08T02:50:00Z,41.916,0.0
2023-07-08T02:55:00Z,36.926,0.0
2023-07-08T03:00:00Z,33.338,0.0
2023-07-08T03:05:00Z,36.407,0.0
2023-07-08T03:10:00Z,39.081,0.0
2023-07-08T03:15:00Z,47.693,0.0
2023-07-08T03:20:00Z,46.447,0.0
2023-07-08T03:25:00Z,43.699,0.0
2023-07-08T03:30:00Z,31.789,0.0
2023-07-08T03:35:00Z,30.046,0.0
2023-07-08T03:40:00Z,47.68,0.0
2023-07-08T03:45:00Z,62.941,0.0
2023-07-08T03:50:00Z,33.572,0.0
2023-07-08T03:55:00Z,41.048,0.0
2023-07-08T04:00:00Z,47.036,0.0
2023-07-08T04:05:00Z,41.594,0.0
2023-07-08T04:10:00Z,64.166,0.0
2023-07-08T04:15:00Z,59.911,0.0
2023-07-08T04:20:00Z,62.29,0.0
2023-07-08T04:25:00Z,72.207,0.0
2023-07-08T04:30:00Z,58.445,0.0
2023-07-08T04:35:00Z,56.978,0.0
2023-07-08T04:40:00Z,67.206,0.0
2023-07-08T04:45:00Z,72.512,0.0
2023-07-08T04:50:00Z,75.669,0.0
2023-07-08T04:55:00Z,63.083,0.0
2023-07-08T05:00:00Z,56.297,0.0
2023-07-08T05:05:00Z,48.839,0.0
2023-07-08T05:10:00Z,48.619,0.0
2023-07-08T05:15:00Z,51.37,0.0
2023-07-08T05:20:00Z,57.905,0.0
2023-07-08T05:25:00Z,45.685,0.0
2023-07-08T05:30:00Z,46.944,0.0
2023-07-08T05:35:00Z,58.861,0.0
2023-07-08T05:40:00Z,50.21,0.0
2023-07-08T05:45:00Z,48.067,0.0
2023-07-08T05:50:00Z,70.475,0.0
2023-07-08T05:55:00Z,65.356,0.0
2023-07-08T06:00:00Z,66.706,0.0
2023-07-08T06:05:00Z,67.534,0.0
2023-07-08T06:10:00Z,63.438,0.0
2023-07-08T06:15:00Z,32.719,0.0
2023-07-08T06:20:00Z,27.098,0.0
2023-07-08T06:25:00Z,58.63,0.0
2023-07-08T06:30:00Z,66.391,0.0
2023-07-08T06:35:00Z,73.569,0.0
2023-07-08T06:40:00Z,62.515,0.0
2023-07-08T06:45:00Z,76.526,0.0
2023-07-08T06:50:00Z,65.982,0.0
2023-07-08T06:55:00Z,54.722,0.0
2023-07-08T07:00:00Z,55.059,0.0
2023-07-08T07:05:00Z,48.388,0.0
2023-07-08T07:10:00Z,47.969,0.0
2023-07-08T07:15:00Z,49.238,0.0
2023-07-08T07:20:00Z,53.426,0.0
2023-07-08T07:25:00Z,50.805,0.0
2023-07-08T07:30:00Z,53.761,0.0
2023-07-08T07:35:00Z,64.242,0.0
2023-07-08T22:00:00Z,23.692,0.0
2023-07-08T22:15:00Z,37.105,0.0
2023-07-08T22:20:00Z,22.489,0.0
2023-07-08T22:25:00Z,21.964,0.0
2023-07-08T22:30:00Z,22.07,0.0
2023-07-08T23:00:00Z,28.192,0.0
2023-07-08T23:05:00Z,22.011,0.0
2023-07-08T23:10:00Z,15.379,0.0
2023-07-08T23:15:00Z,15.798,0.0
2023-07-08T23:20:00Z,22.611,0.0
2023-07-08T23:25:00Z,24.907,0.0
2023-07-08T23:30:00Z,23.165,0.0
2023-07-08T23:35:00Z,34.75,0.0
2023-07-08T23:40:00Z,30.939,0.0
2023-07-08T23:45:00Z,29.226,0.0
2023-07-08T23:50:00Z,29.8,0.0
2023-07-08T23:55:00Z,32.322,0.0
2023-07-09T00:00:00Z,39.287,0.0
2023-07-09T00:05:00Z,36.066,0.0
2023-07-09T00:10:00Z,36.028,0.0
2023-07-09T00:15:00Z,37.768,0.0
2023-07-09T00:20:00Z,38.091,0.0
2023-07-09T00:25:00Z,43.696,0.0
2023-07-09T00:30:00Z,37.016,0.0
2023-07-09T00:35:00Z,40.221,0.0
2023-07-09T00:40:00Z,20.538,0.0
2023-07-09T00:45:00Z,20.111,0.0
2023-07-09T00:50:00Z,32.08,0.0
2023-07-09T00:55:00Z,27.5,0.0
2023-07-09T01:00:00Z,25.986,0.0
2023-07-09T01:05:00Z,30.785,0.0
2023-07-09T01:10:00Z,57.416,0.0
2023-07-09T01:15:00Z,51.329,0.0
2023-07-09T01:20:00Z,54.027,0.0
2023-07-09T01:25:00Z,43.681,0.0
2023-07-09T01:30:00Z,41.871,0.0
2023-07-09T01:35:00Z,46.713,0.0
2023-07-09T01:40:00Z,47.5,0.0
2023-07-09T01:45:00Z,66.356,0.0
2023-07-09T01:50:00Z,61.369,0.0
2023-07-09T01:55:00Z,68.212,0.0
2023-07-09T02:00:00Z,60.454,0.0
2023-07-09T02:05:00Z,59.729,0.0
2023-07-09T02:10:00Z,60.523,0.0
2023-07-09T02:15:00Z,65.031,0.0
2023-07-09T02:20:00Z,66.967,0.0
2023-07-09T02:25:00Z,82.702,0.0
2023-07-09T02:30:00Z,63.145,0.0
2023-07-09T02:35:00Z,77.355,0.0
2023-07-09T02:40:00Z,70.69,0.0
2023-07-09T02:45:00Z,57.109,0.0
2023-07-09T02:50:00Z,51.007,0.0
2023-07-09T02:55:00Z,49.171,0.0
2023-07-09T03:00:00Z,48.114,0.0
2023-07-09T03:05:00Z,47.084,0.0
2023-07-09T03:10:00Z,53.326,0.0
2023-07-09T03:15:00Z,52.495,0.0
2023-07-09T03:20:00Z,61.152,0.0
2023-07-09T03:25:00Z,65.561,0.0
2023-07-09T03:30:00Z,56.447,0.0
2023-07-09T03:35:00Z,66.631,0.0
2023-07-09T03:40:00Z,63.554,0.0
2023-07-09T03:45:00Z,62.004,0.0
2023-07-09T03:50:00Z,43.044,0.0
2023-07-09T03:55:00Z,50.51,0.0
2023-07-09T04:00:00Z,57.281,0.0
2023-07-09T04:05:00Z,64.717,0.0
2023-07-09T04:10:00Z,41.222,0.0
2023-07-09T04:15:00Z,43.187,0.0
2023-07-09T04:20:00Z,53.314,0.0
2023-07-09T04:25:00Z,64.064,0.0
2023-07-09T04:30:00Z,57.956,0.0
2023-07-09T04:35:00Z,63.035,0.0
2023-07-09T04:40:00Z,60.692,0.0
2023-07-09T04:45:00Z,67.962,0.0
2023-07-09T04:50:00Z,81.202,0.0
2023-07-09T04:55:00Z,59.915,0.0
2023-07-09T05:00:00Z,51.349,0.0
2023-07-09T05:05:00Z,47.042,0.0
2023-07-09T05:10:00Z,50.955,0.0
2023-07-09T05:15:00Z,48.249,0.0
2023-07-09T05:20:00Z,54.928,0.0
2023-07-09T05:25:00Z,49.581,0.0
2023-07-09T05:30:00Z,67.403,0.0
2023-07-09T05:35:00Z,60.114,0.0
2023-07-09T05:40:00Z,38.474,0.0
2023-07-09T05:45:00Z,42.846,0.0
2023-07-09T05:50:00Z,48.122,0.0
2023-07-09T05:55:00Z,45.22,0.0
2023-07-09T06:00:00Z,33.562,0.0
2023-07-09T06:05:00Z,44.612,0.0
2023-07-09T06:10:00Z,74.802,0.0
2023-07-09T06:15:00Z,74.084,0.0
2023-07-09T06:20:00Z,56.02,0.0
2023-07-09T06:25:00Z,44.946,0.0
2023-07-09T06:30:00Z,55.018,0.0
2023-07-09T06:35:00Z,42.466,0.0
2023-07-09T06:40:00Z,74.859,0.0
2023-07-09T06:45:00Z,83.34,0.0
2023-07-09T06:50:00Z,72.014,0.0
2023-07-09T06:55:00Z,45.982,0.0
2023-07-09T07:00:00Z,30.99,0.0
2023-07-09T07:05:00Z,32.046,0.0
2023-07-09T07:10:00Z,45.321,0.0
2023-07-09T07:15:00Z,47.657,0.0
2023-07-09T07:20:00Z,46.22,0.0
2023-07-09T07:30:00Z,74.059,0.0
2023-07-09T07:35:00Z,53.029,0.0
2023-07-09T07:40:00Z,50.907,0.0
2023-07-09T07:45:00Z,47.076,0.0
2023-07-09T07:50:00Z,45.759,0.0
2023-07-09T07:55:00Z,47.145,0.0
2023-07-09T08:00:00Z,47.764,0.0
2023-07-09T08:05:00Z,48.998,0.0
2023-07-09T08:10:00Z,45.776,0.0
2023-07-09T08:15:00Z,49.891,0.0
2023-07-09T08:20:00Z,42.226,0.0
2023-07-09T08:25:00Z,44.888,0.0
2023-07-09T23:40:00Z,41.332,0.0
2023-07-09T23:45:00Z,46.859,0.0
2023-07-09T23:50:00Z,51.075,0.0
2023-07-09T23:55:00Z,45.623,0.0
2023-07-10T00:00:00Z,45.855,0.0
2023-07-10T00:05:00Z,42.094,0.0
2023-07-10T00:10:00Z,32.117,0.0
2023-07-10T00:15:00Z,35.167,0.0
2023-07-10T00:20:00Z,26.696,0.0
2023-07-10T00:25:00Z,29.367,0.0
2023-07-10T00:30:00Z,28.768,0.0
2023-07-10T00:35:00Z,48.247,0.0
2023-07-10T00:40:00Z,36.255,0.0
2023-07-10T00:45:00Z,29.929,0.0
2023-07-10T00:50:00Z,30.077,0.0
2023-07-10T00:55:00Z,38.609,0.0
2023-07-10T01:00:00Z,31.493,0.0
2023-07-10T01:05:00Z,36.596,0.0
2023-07-10T01:10:00Z,35.877,0.0
2023-07-10T01:15:00Z,37.12,0.0
2023-07-10T01:20:00Z,34.922,0.0
2023-07-10T01:25:00Z,32.975,0.0
2023-07-10T01:30:00Z,34.959,0.0
2023-07-10T01:35:00Z,35.371,0.0
2023-07-10T01:40:00Z,35.374,0.0
2023-07-10T01:45:00Z,40.032,0.0
2023-07-10T01:50:00Z,44.518,0.0
2023-07-10T01:55:00Z,50.489,0.0
2023-07-10T02:00:00Z,50.38,0.0
2023-07-10T02:05:00Z,49.325,0.0
2023-07-10T02:10:00Z,45.651,0.0
2023-07-10T02:15:00Z,44.973,0.0
2023-07-10T02:20:00Z,28.697,0.0
2023-07-10T02:25:00Z,27.576,0.0
2023-07-10T02:30:00Z,30.071,0.0
2023-07-10T02:35:00Z,44.478,0.0
2023-07-10T02:40:00Z,38.32,0.0
2023-07-10T02:45:00Z,55.961,0.0
2023-07-10T02:50:00Z,54.393,0.0
2023-07-10T02:55:00Z,47.091,0.0
2023-07-10T03:00:00Z,40.772,0.0
2023-07-10T03:05:00Z,40.26,0.0
2023-07-10T03:10:00Z,46.931,0.0
2023-07-10T03:15:00Z,53.073,0.0
2023-07-10T03:20:00Z,66.492,0.0
2023-07-10T03:25:00Z,68.538,0.0
2023-07-10T03:30:00Z,90.173,0.0
2023-07-10T03:35:00Z,61.775,0.0
2023-07-10T03:40:00Z,64.205,0.0
2023-07-10T03:45:00Z,84.486,0.0
2023-07-10T03:50:00Z,64.192,0.0
2023-07-10T03:55:00Z,84.594,0.0
2023-07-10T04:00:00Z,77.533,0.0
2023-07-10T04:05:00Z,79.346,0.0
2023-07-10T04:10:00Z,64.413,0.0
2023-07-10T04:15:00Z,69.345,0.0
2023-07-10T04:20:00Z,62.722,0.0
2023-07-10T04:25:00Z,62.465,0.0
2023-07-10T04:30:00Z,53.195,0.0
2023-07-10T04:35:00Z,50.672,0.0
2023-07-10T04:40:00Z,71.167,0.0
2023-07-10T04:45:00Z,70.102,0.0
2023-07-10T04:50:00Z,48.456,0.0
2023-07-10T04:55:00Z,44.314,0.0
2023-07-10T05:00:00Z,46.444,0.0
2023-07-10T05:05:00Z,45.439,0.0
2023-07-10T05:30:00Z,48.298,0.0
2023-07-10T05:35:00Z,41.725,0.0
2023-07-10T05:40:00Z,29.149,0.0
2023-07-10T05:45:00Z,39.554,0.0
2023-07-10T05:50:00Z,47.862,0.0
2023-07-10T05:55:00Z,47.569,0.0
2023-07-10T06:00:00Z,31.632,0.0
