timestamp,beats per minute
2023-07-07T00:00:02Z,89.0
2023-07-07T00:00:07Z,90.0
2023-07-07T00:00:12Z,88.0
2023-07-07T00:00:22Z,89.0
2023-07-07T00:00:27Z,91.0
2023-07-07T00:00:32Z,91.0
2023-07-07T00:00:47Z,91.0
2023-07-07T00:00:52Z,90.0
2023-07-07T00:01:07Z,89.0
2023-07-07T00:01:17Z,88.0
2023-07-07T00:01:22Z,89.0
2023-07-07T00:01:27Z,89.0
2023-07-07T00:01:42Z,89.0
2023-07-07T00:01:47Z,90.0
2023-07-07T00:01:57Z,91.0
2023-07-07T00:02:02Z,92.0
2023-07-07T00:02:12Z,93.0
2023-07-07T00:02:17Z,96.0
2023-07-07T00:02:22Z,97.0
2023-07-07T00:02:27Z,98.0
2023-07-07T00:02:37Z,97.0
2023-07-07T00:02:52Z,100.0
2023-07-07T00:02:57Z,103.0
2023-07-07T00:03:02Z,105.0
2023-07-07T00:03:07Z,103.0
2023-07-07T00:03:12Z,100.0
2023-07-07T00:03:17Z,99.0
2023-07-07T00:03:27Z,98.0
2023-07-07T00:03:32Z,95.0
2023-07-07T00:03:37Z,93.0
2023-07-07T00:03:42Z,92.0
2023-07-07T00:03:47Z,95.0
2023-07-07T00:03:52Z,105.0
2023-07-07T00:04:02Z,108.0
2023-07-07T00:04:07Z,111.0
2023-07-07T00:04:12Z,112.0
2023-07-07T00:04:17Z,115.0
2023-07-07T00:04:22Z,120.0
2023-07-07T00:04:27Z,125.0
2023-07-07T00:04:37Z,121.0
2023-07-07T00:04:42Z,117.0
2023-07-07T00:04:47Z,113.0
2023-07-07T00:04:52Z,111.0
2023-07-07T00:04:57Z,109.0
2023-07-07T00:05:02Z,111.0
2023-07-07T00:05:07Z,114.0
2023-07-07T00:05:22Z,111.0
2023-07-07T00:05:27Z,106.0
2023-07-07T00:05:32Z,104.0
2023-07-07T00:05:37Z,103.0
2023-07-07T00:05:42Z,102.0
2023-07-07T00:05:47Z,100.0
2023-07-07T00:05:52Z,97.0
2023-07-07T00:05:57Z,96.0
2023-07-07T00:06:02Z,95.0
2023-07-07T00:06:12Z,94.0
2023-07-07T00:06:27Z,93.0
2023-07-07T00:06:42Z,93.0
2023-07-07T00:06:52Z,90.0
2023-07-07T00:06:57Z,87.0
2023-07-07T00:07:07Z,88.0
2023-07-07T00:07:12Z,89.0
2023-07-07T00:07:33Z,89.0
2023-07-07T00:07:38Z,88.0
2023-07-07T00:07:43Z,89.0
2023-07-07T00:07:48Z,88.0
2023-07-07T00:07:53Z,89.0
2023-07-07T00:08:08Z,89.0
2023-07-07T00:08:13Z,90.0
2023-07-07T00:08:18Z,89.0
2023-07-07T00:08:23Z,86.0
2023-07-07T00:08:28Z,84.0
2023-07-07T00:08:33Z,83.0
2023-07-07T00:08:38Z,82.0
2023-07-07T00:08:43Z,81.0
2023-07-07T00:08:48Z,82.0
2023-07-07T00:09:03Z,84.0
2023-07-07T00:09:18Z,84.0
2023-07-07T00:09:33Z,83.0
2023-07-07T00:09:38Z,84.0
2023-07-07T00:09:43Z,85.0
2023-07-07T00:09:53Z,83.0
2023-07-07T00:09:58Z,84.0
2023-07-07T00:10:13Z,85.0
2023-07-07T00:10:18Z,86.0
2023-07-07T00:10:33Z,86.0
2023-07-07T00:10:48Z,86.0
2023-07-07T00:11:03Z,86.0
2023-07-07T00:11:18Z,87.0
2023-07-07T00:11:23Z,88.0
2023-07-07T00:11:38Z,89.0
2023-07-07T00:11:53Z,89.0
2023-07-07T00:12:08Z,90.0
2023-07-07T00:12:23Z,90.0
2023-07-07T00:12:28Z,89.0
2023-07-07T00:12:38Z,88.0
2023-07-07T00:12:43Z,87.0
2023-07-07T00:12:48Z,86.0
2023-07-07T00:12:53Z,84.0
2023-07-07T00:13:03Z,83.0
2023-07-07T00:13:18Z,84.0
2023-07-07T00:13:28Z,83.0
2023-07-07T00:13:43Z,84.0
2023-07-07T00:13:58Z,85.0
2023-07-07T00:14:09Z,85.0
2023-07-07T00:14:24Z,85.0
2023-07-07T00:14:29Z,87.0
2023-07-07T00:14:34Z,89.0
2023-07-07T00:14:39Z,90.0
2023-07-07T00:14:44Z,91.0
2023-07-07T00:14:59Z,90.0
2023-07-07T00:15:04Z,91.0
2023-07-07T00:15:09Z,93.0
2023-07-07T00:15:19Z,92.0
2023-07-07T00:15:29Z,92.0
2023-07-07T00:15:34Z,92.0
2023-07-07T00:15:49Z,92.0
2023-07-07T00:16:04Z,93.0
2023-07-07T00:16:14Z,95.0
2023-07-07T00:16:19Z,96.0
2023-07-07T00:16:24Z,97.0
2023-07-07T00:16:29Z,98.0
2023-07-07T00:16:34Z,100.0
2023-07-07T00:16:44Z,101.0
2023-07-07T00:16:49Z,104.0
2023-07-07T00:16:54Z,106.0
2023-07-07T00:17:04Z,102.0
2023-07-07T00:17:09Z,99.0
2023-07-07T00:17:14Z,98.0
2023-07-07T00:17:24Z,102.0
2023-07-07T00:17:29Z,105.0
2023-07-07T00:17:34Z,106.0
2023-07-07T00:17:39Z,107.0
