timestamp,steps
2022-12-05T19:02:00Z,100
2022-12-05T19:03:00Z,108
2022-12-05T19:04:00Z,101
2022-12-05T19:05:00Z,99
2022-12-05T19:06:00Z,98
2022-12-05T19:07:00Z,99
2022-12-05T19:08:00Z,100
2022-12-05T19:09:00Z,107
2022-12-05T19:10:00Z,114
2022-12-05T19:11:00Z,110
2022-12-05T19:12:00Z,97
2022-12-05T19:13:00Z,101
2022-12-05T19:14:00Z,99
2022-12-05T19:15:00Z,39
2022-12-05T19:16:00Z,27
2022-12-05T19:17:00Z,35
2022-12-05T19:18:00Z,59
2022-12-05T19:19:00Z,80
2022-12-05T19:20:00Z,106
2022-12-05T19:21:00Z,44
2022-12-05T19:22:00Z,19
2022-12-05T19:41:00Z,10
2022-12-05T19:43:00Z,27
2022-12-05T19:44:00Z,9
2022-12-05T20:08:00Z,4
2022-12-05T20:09:00Z,21
2022-12-05T20:10:00Z,53
2022-12-05T20:11:00Z,7
2022-12-05T20:13:00Z,5
2022-12-05T20:15:00Z,91
2022-12-05T20:16:00Z,5
2022-12-05T20:20:00Z,16
2022-12-05T20:21:00Z,25
2022-12-05T20:22:00Z,39
2022-12-05T20:25:00Z,14
2022-12-05T20:27:00Z,13
2022-12-05T20:28:00Z,12
2022-12-05T20:30:00Z,22
2022-12-05T20:31:00Z,4
2022-12-05T20:32:00Z,19
2022-12-05T20:33:00Z,6
2022-12-05T20:34:00Z,9
2022-12-05T20:35:00Z,32
2022-12-05T20:36:00Z,9
2022-12-05T20:37:00Z,33
2022-12-05T20:38:00Z,10
2022-12-05T20:39:00Z,25
2022-12-05T20:40:00Z,23
2022-12-05T20:41:00Z,9
2022-12-05T20:42:00Z,29
2022-12-05T20:43:00Z,76
2022-12-05T20:45:00Z,20
2022-12-05T20:46:00Z,103
2022-12-05T20:47:00Z,53
2022-12-05T20:48:00Z,23
2022-12-05T20:49:00Z,23
2022-12-05T20:51:00Z,10
2022-12-05T20:52:00Z,7
2022-12-05T21:37:00Z,5
2022-12-05T21:40:00Z,24
2022-12-05T21:41:00Z,81
2022-12-05T21:42:00Z,94
2022-12-05T21:43:00Z,94
2022-12-05T21:44:00Z,91
2022-12-05T21:45:00Z,84
2022-12-05T21:46:00Z,102
2022-12-05T21:47:00Z,30
2022-12-05T21:48:00Z,97
2022-12-05T21:49:00Z,108
2022-12-05T21:50:00Z,30
2022-12-05T22:00:00Z,27
2022-12-05T22:01:00Z,80
2022-12-05T22:02:00Z,45
2022-12-05T22:03:00Z,31
2022-12-05T22:09:00Z,8
2022-12-05T22:10:00Z,16
2022-12-05T22:44:00Z,10
2022-12-05T22:45:00Z,8
2022-12-05T22:46:00Z,6
2022-12-05T23:02:00Z,21
2022-12-05T23:04:00Z,15
2022-12-05T23:08:00Z,7
2022-12-05T23:09:00Z,33
