timestamp,steps,distance millimeters,altitude gain millimeters
2025-07-07T02:25:40Z,0,0,0
2025-07-07T02:25:41Z,0,0,0
2025-07-07T02:25:42Z,0,0,0
2025-07-07T02:25:43Z,0,0,0
2025-07-07T02:25:44Z,0,0,0
2025-07-07T02:25:45Z,0,0,0
2025-07-07T02:25:46Z,0,0,0
2025-07-07T02:25:47Z,0,0,0
2025-07-07T02:25:48Z,0,0,0
2025-07-07T02:25:49Z,0,0,0
2025-07-07T02:25:50Z,0,0,0
2025-07-07T02:25:51Z,0,0,0
2025-07-07T02:25:52Z,0,0,0
2025-07-07T02:25:53Z,0,0,0
2025-07-07T02:25:54Z,0,0,0
2025-07-07T02:25:55Z,0,0,0
2025-07-07T02:25:56Z,0,0,0
2025-07-07T02:25:57Z,0,0,0
2025-07-07T02:25:58Z,0,0,0
2025-07-07T02:25:59Z,0,0,0
2025-07-07T02:26:00Z,0,0,0
2025-07-07T02:26:01Z,0,0,0
2025-07-07T02:26:02Z,0,0,0
2025-07-07T02:26:03Z,0,0,0
2025-07-07T02:26:04Z,0,0,0
2025-07-07T02:26:05Z,0,0,0
2025-07-07T02:26:06Z,0,0,0
2025-07-07T02:26:07Z,0,0,0
2025-07-07T02:26:08Z,0,0,0
2025-07-07T02:26:09Z,0,0,0
2025-07-07T02:26:10Z,0,0,0
2025-07-07T02:26:11Z,0,0,0
2025-07-07T02:26:12Z,0,0,0
2025-07-07T02:26:13Z,0,0,0
2025-07-07T02:26:14Z,0,0,0
2025-07-07T02:26:15Z,0,0,0
2025-07-07T02:26:16Z,0,0,0
2025-07-07T02:26:17Z,0,0,0
2025-07-07T02:26:18Z,0,0,0
2025-07-07T02:26:19Z,0,0,0
2025-07-07T02:26:20Z,0,0,0
2025-07-07T02:26:21Z,0,0,0
2025-07-07T02:26:22Z,0,0,0
2025-07-07T02:26:23Z,0,0,0
2025-07-07T02:26:24Z,0,0,0
2025-07-07T02:26:25Z,0,0,0
2025-07-07T02:26:26Z,0,0,0
2025-07-07T02:26:27Z,0,0,0
2025-07-07T02:26:28Z,0,0,0
2025-07-07T02:26:29Z,0,0,0
2025-07-07T02:26:30Z,0,0,0
2025-07-07T02:26:31Z,0,0,0
2025-07-07T02:26:32Z,0,0,0
2025-07-07T02:26:33Z,0,0,0
2025-07-07T02:26:34Z,0,0,0
2025-07-07T02:26:35Z,0,0,0
2025-07-07T02:26:36Z,0,0,0
2025-07-07T02:26:37Z,0,0,0
2025-07-07T02:26:38Z,0,0,0
2025-07-07T02:26:39Z,0,0,0
2025-07-07T02:26:40Z,0,0,0
2025-07-07T02:26:41Z,0,0,0
2025-07-07T02:26:42Z,0,0,0
2025-07-07T02:26:43Z,0,0,0
2025-07-07T02:26:44Z,0,0,0
2025-07-07T02:26:45Z,0,0,0
2025-07-07T02:26:46Z,0,0,0
2025-07-07T02:26:47Z,0,0,0
2025-07-07T02:26:48Z,0,0,0
2025-07-07T02:26:49Z,0,0,0
2025-07-07T02:26:50Z,0,0,0
2025-07-07T02:26:51Z,0,0,0
2025-07-07T02:26:52Z,0,0,0
2025-07-07T02:26:53Z,0,0,0
2025-07-07T02:26:54Z,0,0,0
2025-07-07T02:26:55Z,0,0,0
2025-07-07T02:26:56Z,0,0,0
2025-07-07T02:26:57Z,0,0,0
2025-07-07T02:26:58Z,0,0,0
2025-07-07T02:26:59Z,0,0,0
2025-07-07T02:27:00Z,0,0,0
2025-07-07T02:27:01Z,0,0,0
2025-07-07T02:27:02Z,0,0,0
2025-07-07T02:27:03Z,0,0,0
2025-07-07T02:27:04Z,0,0,0
2025-07-07T02:27:05Z,0,0,0
2025-07-07T02:27:06Z,0,0,0
2025-07-07T02:27:07Z,0,0,0
2025-07-07T02:27:08Z,0,0,0
2025-07-07T02:27:09Z,0,0,0
2025-07-07T02:27:10Z,2,0,0
2025-07-07T02:27:11Z,2,0,0
2025-07-07T02:27:12Z,0,0,0
2025-07-07T02:27:13Z,0,0,0
2025-07-07T02:27:14Z,0,0,0
2025-07-07T02:27:15Z,0,0,0
2025-07-07T02:27:16Z,0,0,0
2025-07-07T02:27:17Z,0,0,0
2025-07-07T02:27:18Z,0,0,0
2025-07-07T02:27:19Z,1,0,0
2025-07-07T02:27:20Z,0,0,0
2025-07-07T02:27:21Z,0,0,0
2025-07-07T02:27:22Z,1,0,0
2025-07-07T02:27:23Z,2,3040,0
2025-07-07T02:27:24Z,0,0,0
2025-07-07T02:27:25Z,0,0,0
2025-07-07T02:27:26Z,0,0,0
2025-07-07T02:27:27Z,0,0,0
2025-07-07T02:27:28Z,0,0,0
2025-07-07T02:27:29Z,0,0,0
2025-07-07T02:27:30Z,0,0,0
2025-07-07T02:27:31Z,0,0,0
2025-07-07T02:27:32Z,0,0,0
2025-07-07T02:27:33Z,0,0,0
2025-07-07T02:27:34Z,0,0,0
2025-07-07T02:27:35Z,0,0,0
2025-07-07T02:27:36Z,0,0,0
2025-07-07T02:27:37Z,0,0,0
2025-07-07T02:27:38Z,0,0,0
2025-07-07T02:27:39Z,0,0,0
2025-07-07T02:27:40Z,0,0,0
2025-07-07T02:27:41Z,0,0,0
2025-07-07T02:27:42Z,0,0,0
2025-07-07T02:27:43Z,0,0,0
2025-07-07T02:27:44Z,0,0,0
2025-07-07T02:27:45Z,0,0,0
2025-07-07T02:27:46Z,0,0,0
2025-07-07T02:27:47Z,0,0,0
2025-07-07T02:27:48Z,0,0,0
2025-07-07T02:27:49Z,0,0,0
2025-07-07T02:27:50Z,0,0,0
2025-07-07T02:27:51Z,0,0,0
2025-07-07T02:27:52Z,0,0,0
2025-07-07T02:27:53Z,0,0,0
2025-07-07T02:27:54Z,0,0,0
2025-07-07T02:27:55Z,0,0,0
2025-07-07T02:27:56Z,0,0,0
2025-07-07T02:27:57Z,0,0,0
2025-07-07T02:27:58Z,0,0,0
2025-07-07T02:27:59Z,0,0,0
2025-07-07T02:28:00Z,0,0,0
2025-07-07T02:28:01Z,0,0,0
2025-07-07T02:28:02Z,0,0,0
2025-07-07T02:28:03Z,0,0,0
2025-07-07T02:28:04Z,0,0,0
2025-07-07T02:28:05Z,0,0,0
2025-07-07T02:28:06Z,0,0,0
2025-07-07T02:28:07Z,0,0,0
2025-07-07T02:28:08Z,0,0,0
2025-07-07T02:28:09Z,0,0,0
2025-07-07T02:28:10Z,0,0,0
2025-07-07T02:28:11Z,0,0,0
2025-07-07T02:28:12Z,0,0,0
2025-07-07T02:28:13Z,0,0,0
2025-07-07T02:28:14Z,0,0,0
2025-07-07T02:28:15Z,0,0,0
2025-07-07T02:28:16Z,0,0,0
2025-07-07T02:28:17Z,0,0,0
2025-07-07T02:28:18Z,0,0,0
2025-07-07T02:28:19Z,0,0,0
2025-07-07T02:28:20Z,0,0,0
2025-07-07T02:28:21Z,0,0,0
2025-07-07T02:28:22Z,0,0,0
2025-07-07T02:28:23Z,0,0,0
2025-07-07T02:28:24Z,0,0,0
2025-07-07T02:28:25Z,0,0,0
2025-07-07T02:28:26Z,0,0,0
2025-07-07T02:28:27Z,0,0,0
2025-07-07T02:28:28Z,0,0,0
2025-07-07T02:28:29Z,0,0,0
2025-07-07T02:28:30Z,0,0,0
2025-07-07T02:28:31Z,0,0,0
2025-07-07T02:28:32Z,0,0,0
2025-07-07T02:28:33Z,0,0,0
2025-07-07T02:28:34Z,0,0,0
2025-07-07T02:28:35Z,0,0,0
2025-07-07T02:28:36Z,0,0,0
2025-07-07T02:28:37Z,0,0,0
2025-07-07T02:28:38Z,0,0,0
2025-07-07T02:28:39Z,0,0,0
2025-07-07T02:28:40Z,0,0,0
2025-07-07T02:28:41Z,0,0,0
2025-07-07T02:28:42Z,0,0,0
2025-07-07T02:28:43Z,0,0,0
2025-07-07T02:28:44Z,0,0,0
2025-07-07T02:28:45Z,0,0,0
2025-07-07T02:28:46Z,0,0,0
2025-07-07T02:28:47Z,0,0,0
2025-07-07T02:28:48Z,0,0,0
2025-07-07T02:28:49Z,0,0,0
2025-07-07T02:28:50Z,0,0,0
2025-07-07T02:28:51Z,2,0,0
2025-07-07T02:28:52Z,2,0,0
2025-07-07T02:28:53Z,0,0,0
2025-07-07T02:28:54Z,0,0,0
2025-07-07T02:28:55Z,0,0,0
2025-07-07T02:28:56Z,0,0,0
2025-07-07T02:28:57Z,0,0,0
2025-07-07T02:28:58Z,0,0,0
2025-07-07T02:28:59Z,0,0,0
2025-07-07T02:29:00Z,0,0,0
2025-07-07T02:29:01Z,0,0,0
2025-07-07T02:29:02Z,0,0,0
2025-07-07T02:29:03Z,0,0,0
2025-07-07T02:29:04Z,0,0,0
2025-07-07T02:29:05Z,0,0,0
2025-07-07T02:29:06Z,0,0,0
2025-07-07T02:29:07Z,0,0,0
2025-07-07T02:29:08Z,0,0,0
2025-07-07T02:29:09Z,0,0,0
2025-07-07T02:29:10Z,0,0,0
2025-07-07T02:29:11Z,0,0,0
2025-07-07T02:29:12Z,0,0,0
2025-07-07T02:29:13Z,0,0,0
2025-07-07T02:29:14Z,0,0,0
2025-07-07T02:29:15Z,0,0,0
2025-07-07T02:29:16Z,0,0,0
2025-07-07T02:29:17Z,0,0,0
2025-07-07T02:29:18Z,0,0,0
2025-07-07T02:29:19Z,0,0,0
2025-07-07T02:29:20Z,0,0,0
2025-07-07T02:29:21Z,0,0,0
2025-07-07T02:29:22Z,0,0,0
2025-07-07T02:29:23Z,0,0,0
2025-07-07T02:29:24Z,0,0,0
2025-07-07T02:29:25Z,0,0,0
2025-07-07T02:29:26Z,0,0,0
2025-07-07T02:29:27Z,0,0,0
2025-07-07T02:29:28Z,0,0,0
2025-07-07T02:29:29Z,0,0,0
2025-07-07T02:29:30Z,0,0,0
2025-07-07T02:29:31Z,0,0,0
2025-07-07T02:29:32Z,0,0,0
2025-07-07T02:29:33Z,0,0,0
2025-07-07T02:29:34Z,0,0,0
2025-07-07T02:29:35Z,0,0,0
2025-07-07T02:29:36Z,0,0,0
2025-07-07T02:29:37Z,0,0,0
2025-07-07T02:29:38Z,0,0,0
2025-07-07T02:29:39Z,0,0,0
2025-07-07T02:29:40Z,0,0,0
2025-07-07T02:29:41Z,0,0,0
2025-07-07T02:29:42Z,0,0,0
2025-07-07T02:29:43Z,0,0,0
2025-07-07T02:29:44Z,0,0,0
2025-07-07T02:29:45Z,0,0,0
2025-07-07T02:29:46Z,0,0,0
2025-07-07T02:29:47Z,0,0,0
2025-07-07T02:29:48Z,0,0,0
2025-07-07T02:29:49Z,0,0,0
2025-07-07T02:29:50Z,0,0,0
2025-07-07T02:29:51Z,0,0,0
2025-07-07T02:29:52Z,0,0,0
2025-07-07T02:29:53Z,0,0,0
2025-07-07T02:29:54Z,0,0,0
2025-07-07T02:29:55Z,0,0,0
2025-07-07T02:29:56Z,0,0,0
2025-07-07T02:29:57Z,0,0,0
2025-07-07T02:29:58Z,0,0,0
2025-07-07T02:29:59Z,0,0,0
2025-07-07T02:30:00Z,0,0,0
2025-07-07T02:30:01Z,0,0,0
2025-07-07T02:30:02Z,0,0,0
2025-07-07T02:30:03Z,0,0,0
2025-07-07T02:30:04Z,0,0,0
2025-07-07T02:30:05Z,0,0,0
2025-07-07T02:30:06Z,0,0,0
2025-07-07T02:30:07Z,0,0,0
2025-07-07T02:30:08Z,0,0,0
2025-07-07T02:30:09Z,0,0,0
2025-07-07T02:30:10Z,0,0,0
2025-07-07T02:30:11Z,0,0,0
2025-07-07T02:30:12Z,0,0,0
2025-07-07T02:30:13Z,0,0,0
2025-07-07T02:30:14Z,0,0,0
2025-07-07T02:30:15Z,0,0,0
2025-07-07T02:30:16Z,0,0,0
2025-07-07T02:30:17Z,0,0,0
2025-07-07T02:30:18Z,0,0,0
2025-07-07T02:30:19Z,0,0,0
2025-07-07T02:30:20Z,0,0,0
2025-07-07T02:30:21Z,0,0,0
2025-07-07T02:30:22Z,0,0,0
2025-07-07T02:30:23Z,0,0,0
2025-07-07T02:30:24Z,0,0,0
2025-07-07T02:30:25Z,0,0,0
2025-07-07T02:30:26Z,0,0,0
2025-07-07T02:30:27Z,0,0,0
2025-07-07T02:30:28Z,0,0,0
2025-07-07T02:30:29Z,0,0,0
2025-07-07T02:30:30Z,0,0,0
2025-07-07T02:30:31Z,0,0,0
2025-07-07T02:30:33Z,0,0,0
2025-07-07T02:30:34Z,0,0,0
2025-07-07T02:30:35Z,0,0,0
2025-07-07T02:30:36Z,0,0,0
2025-07-07T02:30:37Z,0,0,0
2025-07-07T02:30:38Z,0,0,0
2025-07-07T02:30:39Z,0,0,0
2025-07-07T02:30:40Z,0,0,0
2025-07-07T02:30:41Z,0,0,0
2025-07-07T02:30:42Z,0,0,0
2025-07-07T02:30:43Z,0,0,0
2025-07-07T02:30:44Z,0,0,0
2025-07-07T02:30:45Z,0,0,0
2025-07-07T02:30:46Z,0,0,0
2025-07-07T02:30:47Z,0,0,0
2025-07-07T02:30:48Z,0,0,0
2025-07-07T02:30:49Z,0,0,0
2025-07-07T02:30:50Z,0,0,0
2025-07-07T02:30:51Z,0,0,0
2025-07-07T02:30:52Z,0,0,0
2025-07-07T02:30:53Z,0,0,0
2025-07-07T02:30:54Z,0,0,0
2025-07-07T02:30:55Z,0,0,0
2025-07-07T02:30:56Z,0,0,0
2025-07-07T02:30:57Z,0,0,0
2025-07-07T02:30:58Z,0,0,0
2025-07-07T02:30:59Z,0,0,0
2025-07-07T02:31:00Z,0,0,0
2025-07-07T02:31:01Z,0,0,0
2025-07-07T02:31:02Z,0,0,0
2025-07-07T02:31:03Z,0,0,0
2025-07-07T02:31:04Z,0,0,0
2025-07-07T02:31:05Z,0,0,0
2025-07-07T02:31:06Z,0,0,0
2025-07-07T02:31:07Z,0,0,0
2025-07-07T02:31:08Z,0,0,0
2025-07-07T02:31:09Z,0,0,0
2025-07-07T02:31:10Z,0,0,0
2025-07-07T02:31:11Z,0,0,0
2025-07-07T02:31:12Z,0,0,0
2025-07-07T02:31:13Z,0,0,0
2025-07-07T02:31:14Z,0,0,0
2025-07-07T02:31:15Z,0,0,0
2025-07-07T02:31:16Z,0,0,0
2025-07-07T02:31:17Z,0,0,0
2025-07-07T02:31:18Z,0,0,0
2025-07-07T02:31:19Z,0,0,0
2025-07-07T02:31:20Z,0,0,0
2025-07-07T02:31:21Z,0,0,0
2025-07-07T02:31:22Z,0,0,0
2025-07-07T02:31:23Z,0,0,0
2025-07-07T02:31:24Z,0,0,0
2025-07-07T02:31:25Z,0,0,0
2025-07-07T02:31:26Z,0,0,0
2025-07-07T02:31:27Z,0,0,0
2025-07-07T02:31:28Z,0,0,0
2025-07-07T02:31:29Z,0,0,0
2025-07-07T02:31:30Z,0,0,0
2025-07-07T02:31:31Z,0,0,0
2025-07-07T02:31:32Z,0,0,0
2025-07-07T02:31:33Z,0,0,0
2025-07-07T02:31:34Z,0,0,0
2025-07-07T02:31:35Z,0,0,0
2025-07-07T02:31:36Z,0,0,0
2025-07-07T02:31:37Z,0,0,0
2025-07-07T02:31:38Z,0,0,0
2025-07-07T02:31:39Z,0,0,0
2025-07-07T02:31:40Z,0,0,0
2025-07-07T02:31:41Z,0,0,0
2025-07-07T02:31:42Z,0,0,0
2025-07-07T02:31:43Z,0,0,0
2025-07-07T02:31:44Z,0,0,0
2025-07-07T02:31:45Z,0,0,0
2025-07-07T02:31:46Z,0,0,0
2025-07-07T02:31:47Z,0,0,0
2025-07-07T02:31:48Z,0,0,0
2025-07-07T02:31:49Z,0,0,0
2025-07-07T02:31:50Z,0,0,0
2025-07-07T02:31:51Z,0,0,0
2025-07-07T02:31:52Z,0,0,0
2025-07-07T02:31:53Z,0,0,0
2025-07-07T02:31:54Z,0,0,0
2025-07-07T02:31:55Z,0,0,0
2025-07-07T02:31:56Z,0,0,0
2025-07-07T02:31:57Z,0,0,0
2025-07-07T02:31:58Z,0,0,0
2025-07-07T02:31:59Z,0,0,0
2025-07-07T02:32:00Z,0,0,0
2025-07-07T02:32:01Z,0,0,0
2025-07-07T02:32:02Z,0,0,0
2025-07-07T02:32:03Z,0,0,0
2025-07-07T02:32:04Z,0,0,0
2025-07-07T02:32:05Z,0,0,0
2025-07-07T02:32:06Z,0,0,0
2025-07-07T02:32:07Z,0,0,0
2025-07-07T02:32:08Z,0,0,0
2025-07-07T02:32:09Z,0,0,0
2025-07-07T02:32:10Z,0,0,0
2025-07-07T02:32:11Z,0,0,0
2025-07-07T02:32:12Z,2,0,0
2025-07-07T02:32:13Z,2,0,0
2025-07-07T02:32:14Z,0,0,0
2025-07-07T02:32:15Z,0,0,0
2025-07-07T02:32:16Z,0,0,0
2025-07-07T02:32:17Z,0,0,0
2025-07-07T02:32:18Z,0,0,0
2025-07-07T02:32:19Z,0,0,0
2025-07-07T02:32:20Z,0,0,0
2025-07-07T02:32:21Z,0,0,0
2025-07-07T02:32:22Z,0,0,0
2025-07-07T02:32:23Z,0,0,0
2025-07-07T02:32:24Z,0,0,0
2025-07-07T02:32:25Z,0,0,0
2025-07-07T02:32:26Z,0,0,0
2025-07-07T02:32:27Z,0,0,0
2025-07-07T02:32:28Z,0,0,0
2025-07-07T02:32:29Z,0,0,0
2025-07-07T02:32:30Z,0,0,0
2025-07-07T02:32:31Z,0,0,0
2025-07-07T02:32:32Z,1,0,0
2025-07-07T02:32:33Z,1,0,0
2025-07-07T02:32:34Z,1,0,0
2025-07-07T02:32:35Z,1,3040,0
2025-07-07T02:32:36Z,1,760,0
2025-07-07T02:32:37Z,1,760,0
2025-07-07T02:32:38Z,0,0,0
2025-07-07T02:32:39Z,0,0,0
2025-07-07T02:32:40Z,0,0,0
2025-07-07T02:32:41Z,0,0,0
2025-07-07T02:32:42Z,0,0,0
2025-07-07T02:32:43Z,0,0,0
2025-07-07T02:32:44Z,0,0,0
2025-07-07T02:32:45Z,0,0,0
2025-07-07T02:32:46Z,0,0,0
2025-07-07T02:32:47Z,0,0,0
2025-07-07T02:32:48Z,0,0,0
2025-07-07T02:32:49Z,0,0,0
2025-07-07T02:32:50Z,0,0,0
2025-07-07T02:32:51Z,0,0,0
2025-07-07T02:32:52Z,0,0,0
2025-07-07T02:32:53Z,0,0,0
2025-07-07T02:32:54Z,0,0,0
2025-07-07T02:32:55Z,0,0,0
2025-07-07T02:32:56Z,0,0,0
2025-07-07T02:32:57Z,0,0,0
2025-07-07T02:32:58Z,0,0,0
2025-07-07T02:32:59Z,0,0,0
2025-07-07T02:33:00Z,0,0,0
2025-07-07T02:33:01Z,0,0,0
2025-07-07T02:33:02Z,0,0,0
2025-07-07T02:33:03Z,0,0,0
2025-07-07T02:33:04Z,0,0,0
2025-07-07T02:33:05Z,0,0,0
2025-07-07T02:33:06Z,0,0,0
2025-07-07T02:33:07Z,0,0,0
2025-07-07T02:33:08Z,0,0,0
2025-07-07T02:33:09Z,0,0,0
2025-07-07T02:33:10Z,0,0,0
2025-07-07T02:33:11Z,0,0,0
2025-07-07T02:33:12Z,0,0,0
2025-07-07T02:33:13Z,0,0,0
2025-07-07T02:33:14Z,0,0,0
2025-07-07T02:33:15Z,0,0,0
2025-07-07T02:33:16Z,0,0,0
2025-07-07T02:33:17Z,0,0,0
2025-07-07T02:33:18Z,0,0,0
2025-07-07T02:33:19Z,0,0,0
2025-07-07T02:33:20Z,0,0,0
2025-07-07T02:33:21Z,0,0,0
2025-07-07T02:33:22Z,0,0,0
2025-07-07T02:33:23Z,0,0,0
2025-07-07T02:33:24Z,0,0,0
2025-07-07T02:33:25Z,0,0,0
2025-07-07T02:33:26Z,0,0,0
2025-07-07T02:33:27Z,0,0,0
2025-07-07T02:33:28Z,0,0,0
2025-07-07T02:33:29Z,0,0,0
2025-07-07T02:33:30Z,0,0,0
2025-07-07T02:33:31Z,0,0,0
2025-07-07T02:33:32Z,0,0,0
2025-07-07T02:33:33Z,0,0,0
2025-07-07T02:33:34Z,0,0,0
2025-07-07T02:33:35Z,0,0,0
2025-07-07T02:33:36Z,0,0,0
2025-07-07T02:33:37Z,0,0,0
2025-07-07T02:33:38Z,0,0,0
2025-07-07T02:33:39Z,0,0,0
2025-07-07T02:33:40Z,0,0,0
2025-07-07T02:33:41Z,0,0,0
2025-07-07T02:33:42Z,0,0,0
2025-07-07T02:33:43Z,0,0,0
2025-07-07T02:33:44Z,0,0,0
2025-07-07T02:33:45Z,0,0,0
2025-07-07T02:33:46Z,0,0,0
2025-07-07T02:33:47Z,0,0,0
2025-07-07T02:33:48Z,0,0,0
2025-07-07T02:33:49Z,0,0,0
2025-07-07T02:33:50Z,0,0,0
2025-07-07T02:33:51Z,0,0,0
2025-07-07T02:33:52Z,0,0,0
2025-07-07T02:33:53Z,2,0,0
2025-07-07T02:33:54Z,2,0,0
2025-07-07T02:33:55Z,0,0,0
2025-07-07T02:33:56Z,0,0,0
2025-07-07T02:33:57Z,0,0,0
2025-07-07T02:33:58Z,0,0,0
2025-07-07T02:33:59Z,0,0,0
2025-07-07T02:34:00Z,0,0,0
2025-07-07T02:34:01Z,0,0,0
2025-07-07T02:34:02Z,0,0,0
2025-07-07T02:34:03Z,0,0,0
2025-07-07T02:34:04Z,0,0,0
2025-07-07T02:34:05Z,0,0,0
2025-07-07T02:34:06Z,0,0,0
2025-07-07T02:34:07Z,0,0,0
2025-07-07T02:34:08Z,0,0,0
2025-07-07T02:34:09Z,0,0,0
2025-07-07T02:34:10Z,0,0,0
2025-07-07T02:34:11Z,0,0,0
2025-07-07T02:34:12Z,0,0,0
2025-07-07T02:34:13Z,0,0,0
2025-07-07T02:34:14Z,0,0,0
2025-07-07T02:34:15Z,0,0,0
2025-07-07T02:34:16Z,0,0,0
2025-07-07T02:34:17Z,0,0,0
2025-07-07T02:34:18Z,0,0,0
2025-07-07T02:34:19Z,0,0,0
2025-07-07T02:34:20Z,0,0,0
2025-07-07T02:34:21Z,0,0,0
2025-07-07T02:34:22Z,0,0,0
2025-07-07T02:34:23Z,0,0,0
2025-07-07T02:34:24Z,0,0,0
2025-07-07T02:34:25Z,0,0,0
2025-07-07T02:34:26Z,0,0,0
2025-07-07T02:34:27Z,0,0,0
2025-07-07T02:34:28Z,0,0,0
2025-07-07T02:34:29Z,0,0,0
2025-07-07T02:34:30Z,0,0,0
2025-07-07T02:34:31Z,0,0,0
2025-07-07T02:34:32Z,0,0,0
2025-07-07T02:34:33Z,0,0,0
2025-07-07T02:34:34Z,0,0,0
2025-07-07T02:34:35Z,0,0,0
2025-07-07T02:34:36Z,0,0,0
2025-07-07T02:34:37Z,0,0,0
2025-07-07T02:34:38Z,0,0,0
2025-07-07T02:34:39Z,0,0,0
2025-07-07T02:34:40Z,0,0,0
2025-07-07T02:34:41Z,0,0,0
2025-07-07T02:34:42Z,0,0,0
2025-07-07T02:34:43Z,0,0,0
2025-07-07T02:34:44Z,0,0,0
2025-07-07T02:34:45Z,0,0,0
2025-07-07T02:34:46Z,0,0,0
2025-07-07T02:34:47Z,0,0,0
2025-07-07T02:34:48Z,0,0,0
2025-07-07T02:34:49Z,0,0,0
2025-07-07T02:34:50Z,0,0,0
2025-07-07T02:34:51Z,0,0,0
2025-07-07T02:34:52Z,0,0,0
2025-07-07T02:34:53Z,0,0,0
2025-07-07T02:34:54Z,0,0,0
2025-07-07T02:34:55Z,0,0,0
2025-07-07T02:34:56Z,0,0,0
2025-07-07T02:34:57Z,0,0,0
2025-07-07T02:34:58Z,0,0,0
2025-07-07T02:34:59Z,0,0,0
2025-07-07T02:35:00Z,0,0,0
2025-07-07T02:35:01Z,0,0,0
2025-07-07T02:35:02Z,0,0,0
2025-07-07T02:35:03Z,0,0,0
2025-07-07T02:35:04Z,0,0,0
2025-07-07T02:35:05Z,0,0,0
2025-07-07T02:35:06Z,0,0,0
2025-07-07T02:35:07Z,0,0,0
2025-07-07T02:35:08Z,0,0,0
2025-07-07T02:35:09Z,0,0,0
2025-07-07T02:35:10Z,0,0,0
2025-07-07T02:35:11Z,0,0,0
2025-07-07T02:35:12Z,0,0,0
