timestamp,beats per minute
2023-04-16T00:00:07Z,82.0
2023-04-16T00:00:12Z,83.0
2023-04-16T00:00:17Z,84.0
2023-04-16T00:00:22Z,85.0
2023-04-16T00:00:37Z,84.0
2023-04-16T00:00:47Z,83.0
2023-04-16T00:00:52Z,82.0
2023-04-16T00:00:57Z,81.0
2023-04-16T00:01:02Z,80.0
2023-04-16T00:01:12Z,81.0
2023-04-16T00:01:22Z,82.0
2023-04-16T00:01:37Z,82.0
2023-04-16T00:01:42Z,83.0
2023-04-16T00:01:47Z,88.0
2023-04-16T00:02:02Z,88.0
2023-04-16T00:02:17Z,89.0
2023-04-16T00:02:22Z,89.0
2023-04-16T00:02:27Z,87.0
2023-04-16T00:02:42Z,88.0
2023-04-16T00:02:47Z,90.0
2023-04-16T00:02:52Z,92.0
2023-04-16T00:02:57Z,93.0
2023-04-16T00:03:02Z,95.0
2023-04-16T00:03:17Z,99.0
2023-04-16T00:03:22Z,105.0
2023-04-16T00:03:27Z,106.0
2023-04-16T00:03:32Z,105.0
2023-04-16T00:03:37Z,104.0
2023-04-16T00:03:42Z,103.0
2023-04-16T00:03:52Z,102.0
2023-04-16T00:03:57Z,97.0
2023-04-16T00:04:02Z,94.0
2023-04-16T00:04:07Z,91.0
2023-04-16T00:04:12Z,85.0
2023-04-16T00:04:17Z,80.0
2023-04-16T00:04:22Z,79.0
2023-04-16T00:04:27Z,76.0
2023-04-16T00:04:32Z,68.0
2023-04-16T00:04:37Z,66.0
2023-04-16T00:04:42Z,63.0
2023-04-16T00:04:52Z,62.0
2023-04-16T00:04:57Z,61.0
2023-04-16T00:05:02Z,62.0
2023-04-16T00:05:07Z,62.0
2023-04-16T00:05:22Z,62.0
2023-04-16T00:05:27Z,63.0
2023-04-16T00:05:32Z,66.0
2023-04-16T00:05:37Z,68.0
2023-04-16T00:05:42Z,69.0
2023-04-16T00:05:47Z,70.0
2023-04-16T00:06:02Z,71.0
2023-04-16T00:06:07Z,72.0
2023-04-16T00:06:12Z,71.0
2023-04-16T00:06:17Z,70.0
2023-04-16T00:06:22Z,69.0
2023-04-16T00:06:27Z,68.0
