timestamp,beats per minute
2023-04-17T00:00:06Z,97.0
2023-04-17T00:00:11Z,94.0
2023-04-17T00:00:21Z,96.0
2023-04-17T00:00:31Z,94.0
2023-04-17T00:00:41Z,95.0
2023-04-17T00:00:46Z,96.0
2023-04-17T00:00:56Z,96.0
2023-04-17T00:01:01Z,94.0
2023-04-17T00:01:06Z,84.0
2023-04-17T00:01:11Z,83.0
2023-04-17T00:01:16Z,84.0
2023-04-17T00:01:26Z,85.0
2023-04-17T00:01:31Z,86.0
2023-04-17T00:01:36Z,88.0
2023-04-17T00:01:41Z,89.0
2023-04-17T00:01:46Z,91.0
2023-04-17T00:01:51Z,91.0
2023-04-17T00:02:01Z,92.0
2023-04-17T00:02:06Z,91.0
2023-04-17T00:02:11Z,90.0
2023-04-17T00:02:26Z,90.0
2023-04-17T00:02:41Z,88.0
2023-04-17T00:02:46Z,87.0
2023-04-17T00:02:51Z,88.0
2023-04-17T00:02:56Z,87.0
2023-04-17T00:03:01Z,88.0
2023-04-17T00:03:06Z,86.0
2023-04-17T00:03:11Z,85.0
2023-04-17T00:03:16Z,83.0
2023-04-17T00:03:26Z,81.0
2023-04-17T00:03:31Z,82.0
2023-04-17T00:03:36Z,83.0
2023-04-17T00:03:46Z,82.0
2023-04-17T00:03:51Z,82.0
2023-04-17T00:03:56Z,84.0
2023-04-17T00:04:01Z,86.0
2023-04-17T00:04:06Z,85.0
2023-04-17T00:04:11Z,86.0
2023-04-17T00:04:16Z,88.0
2023-04-17T00:04:21Z,89.0
2023-04-17T00:04:26Z,91.0
2023-04-17T00:04:31Z,93.0
2023-04-17T00:04:36Z,89.0
2023-04-17T00:04:41Z,86.0
2023-04-17T00:04:46Z,85.0
2023-04-17T00:04:51Z,86.0
2023-04-17T00:04:56Z,87.0
2023-04-17T00:05:01Z,88.0
2023-04-17T00:05:11Z,87.0
2023-04-17T00:05:16Z,84.0
2023-04-17T00:05:21Z,83.0
2023-04-17T00:05:31Z,88.0
