timestamp,beats per minute
2025-07-07T00:00:00Z,81.0
2025-07-07T00:00:03Z,81.0
2025-07-07T00:00:06Z,80.0
2025-07-07T00:00:09Z,80.0
2025-07-07T00:00:11Z,79.0
2025-07-07T00:00:14Z,79.0
2025-07-07T00:00:15Z,80.0
2025-07-07T00:00:17Z,81.0
2025-07-07T00:00:19Z,82.0
2025-07-07T00:00:22Z,82.0
2025-07-07T00:00:25Z,82.0
2025-07-07T00:00:27Z,80.0
2025-07-07T00:00:29Z,79.0
2025-07-07T00:00:31Z,79.0
2025-07-07T00:00:34Z,79.0
2025-07-07T00:00:37Z,79.0
2025-07-07T00:00:38Z,80.0
2025-07-07T00:00:41Z,80.0
2025-07-07T00:00:44Z,80.0
2025-07-07T00:00:46Z,80.0
2025-07-07T00:00:48Z,79.0
2025-07-07T00:00:50Z,79.0
2025-07-07T00:00:52Z,80.0
2025-07-07T00:00:55Z,80.0
2025-07-07T00:00:56Z,82.0
2025-07-07T00:00:58Z,83.0
2025-07-07T00:01:01Z,83.0
2025-07-07T00:01:03Z,82.0
2025-07-07T00:01:05Z,80.0
2025-07-07T00:01:07Z,79.0
2025-07-07T00:01:10Z,79.0
2025-07-07T00:01:11Z,80.0
2025-07-07T00:01:14Z,80.0
2025-07-07T00:01:15Z,80.0
2025-07-07T00:01:17Z,79.0
2025-07-07T00:01:19Z,78.0
2025-07-07T00:01:21Z,77.0
2025-07-07T00:01:24Z,76.0
2025-07-07T00:01:27Z,76.0
2025-07-07T00:01:28Z,77.0
2025-07-07T00:01:30Z,77.0
2025-07-07T00:01:32Z,78.0
2025-07-07T00:01:34Z,77.0
2025-07-07T00:01:36Z,76.0
2025-07-07T00:01:38Z,78.0
2025-07-07T00:01:40Z,79.0
2025-07-07T00:01:42Z,79.0
2025-07-07T00:01:44Z,79.0
2025-07-07T00:01:46Z,79.0
2025-07-07T00:01:47Z,80.0
2025-07-07T00:01:50Z,80.0
2025-07-07T00:01:51Z,79.0
2025-07-07T00:01:54Z,79.0
2025-07-07T00:01:55Z,80.0
2025-07-07T00:01:58Z,80.0
2025-07-07T00:01:59Z,79.0
2025-07-07T00:02:01Z,80.0
2025-07-07T00:02:03Z,79.0
2025-07-07T00:02:05Z,80.0
2025-07-07T00:02:07Z,81.0
2025-07-07T00:02:09Z,80.0
2025-07-07T00:02:11Z,79.0
2025-07-07T00:02:12Z,77.0
2025-07-07T00:02:14Z,76.0
2025-07-07T00:02:16Z,75.0
2025-07-07T00:02:18Z,76.0
2025-07-07T00:02:20Z,77.0
2025-07-07T00:02:23Z,77.0
2025-07-07T00:02:24Z,78.0
2025-07-07T00:02:26Z,80.0
2025-07-07T00:02:28Z,79.0
2025-07-07T00:02:30Z,80.0
2025-07-07T00:02:33Z,80.0
2025-07-07T00:02:36Z,80.0
2025-07-07T00:02:37Z,81.0
2025-07-07T00:02:39Z,80.0
2025-07-07T00:02:41Z,78.0
2025-07-07T00:02:44Z,78.0
2025-07-07T00:02:45Z,77.0
2025-07-07T00:02:47Z,79.0
2025-07-07T00:02:50Z,79.0
2025-07-07T00:02:53Z,80.0
2025-07-07T00:02:55Z,82.0
2025-07-07T00:02:57Z,81.0
2025-07-07T00:03:00Z,81.0
2025-07-07T00:03:02Z,80.0
2025-07-07T00:03:04Z,81.0
2025-07-07T00:03:06Z,81.0
2025-07-07T00:03:08Z,80.0
2025-07-07T00:03:11Z,80.0
2025-07-07T00:03:14Z,80.0
2025-07-07T00:03:16Z,79.0
2025-07-07T00:03:18Z,80.0
2025-07-07T00:03:20Z,80.0
2025-07-07T00:03:23Z,80.0
2025-07-07T00:03:26Z,80.0
2025-07-07T00:03:27Z,80.0
2025-07-07T00:03:30Z,80.0
2025-07-07T00:03:31Z,80.0
2025-07-07T00:03:34Z,80.0
2025-07-07T00:03:35Z,79.0
2025-07-07T00:03:38Z,79.0
2025-07-07T00:03:39Z,80.0
2025-07-07T00:03:42Z,80.0
2025-07-07T00:03:45Z,79.0
2025-07-07T00:03:47Z,80.0
2025-07-07T00:03:48Z,81.0
2025-07-07T00:03:50Z,80.0
2025-07-07T00:03:53Z,80.0
