timestamp,beats per minute
2023-06-11T00:00:02Z,101.0
2023-06-11T00:00:07Z,102.0
2023-06-11T00:00:12Z,104.0
2023-06-11T00:00:17Z,106.0
2023-06-11T00:00:22Z,105.0
2023-06-11T00:00:27Z,100.0
2023-06-11T00:00:32Z,98.0
2023-06-11T00:00:37Z,96.0
2023-06-11T00:00:42Z,95.0
2023-06-11T00:00:47Z,94.0
2023-06-11T00:00:52Z,94.0
2023-06-11T00:00:57Z,92.0
2023-06-11T00:01:02Z,90.0
2023-06-11T00:01:07Z,76.0
2023-06-11T00:01:12Z,71.0
2023-06-11T00:01:17Z,69.0
2023-06-11T00:01:22Z,71.0
2023-06-11T00:01:37Z,72.0
2023-06-11T00:01:52Z,72.0
2023-06-11T00:01:57Z,73.0
2023-06-11T00:02:02Z,74.0
2023-06-11T00:02:07Z,75.0
2023-06-11T00:02:12Z,77.0
2023-06-11T00:02:17Z,78.0
2023-06-11T00:02:27Z,75.0
2023-06-11T00:02:32Z,76.0
2023-06-11T00:02:37Z,78.0
2023-06-11T00:02:42Z,81.0
2023-06-11T00:02:47Z,82.0
2023-06-11T00:02:57Z,81.0
2023-06-11T00:03:02Z,84.0
2023-06-11T00:03:07Z,82.0
2023-06-11T00:03:12Z,80.0
2023-06-11T00:03:17Z,79.0
2023-06-11T00:03:22Z,80.0
2023-06-11T00:03:32Z,78.0
2023-06-11T00:03:37Z,77.0
2023-06-11T00:03:42Z,75.0
2023-06-11T00:03:47Z,74.0
2023-06-11T00:03:57Z,75.0
2023-06-11T00:04:12Z,84.0
2023-06-11T00:04:17Z,88.0
2023-06-11T00:04:27Z,89.0
2023-06-11T00:04:32Z,87.0
2023-06-11T00:04:37Z,84.0
2023-06-11T00:04:42Z,83.0
2023-06-11T00:04:57Z,83.0
2023-06-11T00:05:02Z,84.0
2023-06-11T00:05:07Z,83.0
2023-06-11T00:05:17Z,82.0
2023-06-11T00:05:32Z,82.0
2023-06-11T00:05:47Z,82.0
2023-06-11T00:05:57Z,84.0
2023-06-11T00:06:02Z,90.0
2023-06-11T00:06:07Z,89.0
2023-06-11T00:06:22Z,89.0
2023-06-11T00:06:32Z,90.0
2023-06-11T00:06:47Z,91.0
2023-06-11T00:06:52Z,88.0
2023-06-11T00:06:57Z,86.0
2023-06-11T00:07:07Z,87.0
2023-06-11T00:07:22Z,85.0
2023-06-11T00:07:27Z,82.0
2023-06-11T00:07:32Z,81.0
2023-06-11T00:07:42Z,76.0
2023-06-11T00:07:47Z,73.0
2023-06-11T00:07:52Z,75.0
2023-06-11T00:07:57Z,78.0
2023-06-11T00:08:02Z,79.0
2023-06-11T00:08:17Z,79.0
2023-06-11T00:08:22Z,80.0
2023-06-11T00:08:37Z,80.0
2023-06-11T00:08:42Z,85.0
2023-06-11T00:08:47Z,84.0
2023-06-11T00:08:52Z,83.0
2023-06-11T00:09:07Z,83.0
2023-06-11T00:09:17Z,85.0
2023-06-11T00:09:22Z,87.0
2023-06-11T00:09:27Z,85.0
2023-06-11T00:09:32Z,83.0
2023-06-11T00:09:37Z,82.0
