timestamp,heart rate zone,total minutes
2023-04-17T20:54:00Z,fat burn,1
2023-04-17T21:05:00Z,fat burn,1
2023-04-17T21:06:00Z,fat burn,1
2023-04-17T21:32:00Z,fat burn,1
2023-04-17T21:33:00Z,fat burn,1
2023-04-17T21:40:00Z,fat burn,1
2023-04-17T21:41:00Z,fat burn,1
2023-04-17T21:42:00Z,fat burn,1
2023-04-17T21:48:00Z,fat burn,1
2023-04-17T21:49:00Z,fat burn,1
2023-04-17T21:50:00Z,fat burn,1
2023-04-17T22:16:00Z,fat burn,1
2023-04-17T22:17:00Z,fat burn,1
2023-04-17T22:21:00Z,fat burn,1
2023-04-17T22:25:00Z,fat burn,1
2023-04-17T22:26:00Z,fat burn,1
2023-04-17T22:28:00Z,fat burn,1
2023-04-17T22:29:00Z,fat burn,1
2023-04-17T22:30:00Z,fat burn,1
2023-04-17T22:31:00Z,fat burn,1
2023-04-17T22:32:00Z,fat burn,1
2023-04-17T22:33:00Z,fat burn,1
2023-04-17T22:34:00Z,cardio,2
2023-04-17T22:35:00Z,cardio,2
2023-04-17T22:36:00Z,fat burn,1
2023-04-17T22:37:00Z,fat burn,1
2023-04-17T22:38:00Z,fat burn,1
2023-04-17T22:39:00Z,fat burn,1
2023-04-17T22:40:00Z,fat burn,1
2023-04-17T22:41:00Z,fat burn,1
2023-04-17T22:42:00Z,fat burn,1
2023-04-17T22:43:00Z,fat burn,1
2023-04-17T22:44:00Z,cardio,2
2023-04-17T22:45:00Z,cardio,2
2023-04-17T22:46:00Z,cardio,2
2023-04-17T22:47:00Z,fat burn,1
2023-04-17T22:48:00Z,fat burn,1
2023-04-17T22:56:00Z,fat burn,1
2023-04-17T22:57:00Z,fat burn,1
2023-04-17T22:58:00Z,fat burn,1
2023-04-17T22:59:00Z,fat burn,1
2023-04-17T23:00:00Z,fat burn,1
2023-04-17T23:01:00Z,fat burn,1
2023-04-17T23:02:00Z,fat burn,1
2023-04-17T23:03:00Z,fat burn,1
2023-04-17T23:04:00Z,fat burn,1
2023-04-17T23:06:00Z,fat burn,1
2023-04-17T23:07:00Z,cardio,2
2023-04-17T23:08:00Z,cardio,2
2023-04-17T23:09:00Z,fat burn,1
2023-04-17T23:10:00Z,cardio,2
2023-04-17T23:11:00Z,cardio,2
2023-04-17T23:12:00Z,cardio,2
2023-04-17T23:13:00Z,fat burn,1
2023-04-17T23:14:00Z,fat burn,1
2023-04-17T23:15:00Z,fat burn,1
2023-04-17T23:16:00Z,fat burn,1
2023-04-17T23:17:00Z,fat burn,1
2023-04-17T23:18:00Z,fat burn,1
2023-04-17T23:22:00Z,cardio,2
2023-04-17T23:23:00Z,cardio,2
2023-04-17T23:24:00Z,fat burn,1
2023-04-17T23:25:00Z,fat burn,1
2023-04-17T23:27:00Z,fat burn,1
2023-04-17T23:28:00Z,fat burn,1
2023-04-17T23:29:00Z,fat burn,1
2023-04-17T23:30:00Z,fat burn,1
2023-04-17T23:31:00Z,fat burn,1
2023-04-17T23:32:00Z,fat burn,1
2023-04-17T23:35:00Z,fat burn,1
2023-04-17T23:36:00Z,fat burn,1
2023-04-17T23:37:00Z,fat burn,1
2023-04-17T23:38:00Z,fat burn,1
2023-04-17T23:42:00Z,fat burn,1
2023-04-17T23:47:00Z,fat burn,1
2023-04-17T23:48:00Z,fat burn,1
2023-04-17T23:49:00Z,fat burn,1
2023-04-17T23:50:00Z,fat burn,1
2023-04-17T23:51:00Z,fat burn,1
2023-04-17T23:52:00Z,fat burn,1
2023-04-17T23:53:00Z,fat burn,1
2023-04-17T23:54:00Z,fat burn,1
2023-04-18T00:03:00Z,fat burn,1
2023-04-18T20:21:00Z,fat burn,1
2023-04-18T20:32:00Z,fat burn,1
2023-04-18T20:33:00Z,fat burn,1
2023-04-18T20:34:00Z,fat burn,1
2023-04-18T21:53:00Z,fat burn,1
2023-04-18T21:54:00Z,fat burn,1
2023-04-18T21:55:00Z,fat burn,1
2023-04-18T21:56:00Z,fat burn,1
2023-04-18T22:03:00Z,fat burn,1
2023-04-18T22:04:00Z,fat burn,1
2023-04-18T22:07:00Z,fat burn,1
2023-04-18T22:08:00Z,fat burn,1
2023-04-18T22:09:00Z,fat burn,1
2023-04-18T22:11:00Z,fat burn,1
2023-04-18T22:12:00Z,cardio,2
2023-04-18T22:13:00Z,cardio,2
2023-04-18T22:14:00Z,fat burn,1
2023-04-18T22:15:00Z,fat burn,1
2023-04-18T22:20:00Z,fat burn,1
2023-04-18T22:21:00Z,fat burn,1
2023-04-18T22:25:00Z,fat burn,1
2023-04-18T22:26:00Z,fat burn,1
2023-04-18T22:27:00Z,fat burn,1
2023-04-18T22:28:00Z,fat burn,1
2023-04-18T22:29:00Z,fat burn,1
2023-04-18T22:31:00Z,fat burn,1
2023-04-18T22:32:00Z,fat burn,1
2023-04-18T22:33:00Z,fat burn,1
2023-04-18T22:34:00Z,cardio,2
2023-04-18T22:35:00Z,fat burn,1
2023-04-18T22:38:00Z,fat burn,1
2023-04-18T22:39:00Z,fat burn,1
2023-04-18T22:40:00Z,fat burn,1
2023-04-18T22:41:00Z,fat burn,1
2023-04-18T22:42:00Z,fat burn,1
2023-04-18T22:43:00Z,cardio,2
2023-04-18T22:44:00Z,fat burn,1
2023-04-18T22:45:00Z,fat burn,1
2023-04-18T22:46:00Z,fat burn,1
2023-04-18T22:47:00Z,fat burn,1
2023-04-18T22:49:00Z,fat burn,1
2023-04-18T22:50:00Z,fat burn,1
2023-04-18T22:51:00Z,fat burn,1
2023-04-18T22:52:00Z,fat burn,1
2023-04-18T22:53:00Z,fat burn,1
2023-04-18T22:55:00Z,fat burn,1
2023-04-18T22:56:00Z,fat burn,1
2023-04-18T22:59:00Z,fat burn,1
2023-04-18T23:00:00Z,fat burn,1
2023-04-18T23:01:00Z,fat burn,1
2023-04-18T23:02:00Z,fat burn,1
2023-04-18T23:03:00Z,fat burn,1
2023-04-18T23:06:00Z,fat burn,1
2023-04-18T23:07:00Z,cardio,2
2023-04-18T23:08:00Z,fat burn,1
2023-04-18T23:09:00Z,fat burn,1
2023-04-18T23:10:00Z,cardio,2
2023-04-18T23:11:00Z,fat burn,1
2023-04-18T23:12:00Z,fat burn,1
2023-04-18T23:13:00Z,fat burn,1
2023-04-18T23:14:00Z,cardio,2
2023-04-18T23:15:00Z,cardio,2
2023-04-18T23:16:00Z,fat burn,1
2023-04-18T23:17:00Z,fat burn,1
2023-04-18T23:24:00Z,fat burn,1
2023-04-18T23:25:00Z,fat burn,1
2023-04-18T23:26:00Z,fat burn,1
2023-04-18T23:27:00Z,fat burn,1
2023-04-18T23:28:00Z,fat burn,1
2023-04-18T23:34:00Z,fat burn,1
2023-04-18T23:35:00Z,fat burn,1
2023-04-18T23:36:00Z,fat burn,1
2023-04-18T23:37:00Z,fat burn,1
2023-04-18T23:42:00Z,fat burn,1
2023-04-18T23:59:00Z,fat burn,1
2023-04-19T00:00:00Z,fat burn,1
2023-04-19T00:02:00Z,fat burn,1
2023-04-19T00:03:00Z,fat burn,1
2023-04-19T00:04:00Z,fat burn,1
2023-04-19T00:07:00Z,fat burn,1
2023-04-19T00:08:00Z,fat burn,1
2023-04-19T00:09:00Z,fat burn,1
2023-04-19T00:10:00Z,fat burn,1
2023-04-19T00:11:00Z,fat burn,1
2023-04-19T00:12:00Z,fat burn,1
2023-04-19T00:13:00Z,cardio,2
2023-04-19T00:14:00Z,cardio,2
2023-04-19T00:15:00Z,fat burn,1
2023-04-19T00:16:00Z,fat burn,1
2023-04-19T00:25:00Z,fat burn,1
2023-04-19T00:27:00Z,fat burn,1
2023-04-19T00:37:00Z,fat burn,1
2023-04-19T00:38:00Z,fat burn,1
2023-04-19T00:39:00Z,fat burn,1
2023-04-19T00:44:00Z,fat burn,1
2023-04-19T00:45:00Z,fat burn,1
2023-04-19T00:46:00Z,fat burn,1
2023-04-19T00:47:00Z,fat burn,1
2023-04-19T00:50:00Z,fat burn,1
2023-04-19T00:51:00Z,fat burn,1
2023-04-19T00:58:00Z,fat burn,1
2023-04-19T01:02:00Z,fat burn,1
2023-04-19T01:04:00Z,fat burn,1
2023-04-19T01:05:00Z,fat burn,1
2023-04-19T01:26:00Z,fat burn,1
2023-04-19T18:02:00Z,fat burn,1
2023-04-19T18:03:00Z,fat burn,1
2023-04-19T18:09:00Z,fat burn,1
2023-04-19T18:10:00Z,fat burn,1
2023-04-19T18:11:00Z,fat burn,1
2023-04-19T18:12:00Z,fat burn,1
2023-04-19T18:13:00Z,fat burn,1
2023-04-19T18:15:00Z,fat burn,1
2023-04-19T18:20:00Z,fat burn,1
2023-04-19T18:23:00Z,fat burn,1
2023-04-19T18:25:00Z,fat burn,1
2023-04-19T18:26:00Z,fat burn,1
2023-04-19T18:27:00Z,fat burn,1
2023-04-19T18:29:00Z,fat burn,1
2023-04-19T18:30:00Z,fat burn,1
2023-04-19T18:31:00Z,fat burn,1
2023-04-19T18:34:00Z,fat burn,1
2023-04-19T18:35:00Z,cardio,2
2023-04-19T18:36:00Z,cardio,2
2023-04-19T18:37:00Z,cardio,2
2023-04-19T18:38:00Z,fat burn,1
2023-04-19T18:39:00Z,fat burn,1
2023-04-19T18:42:00Z,fat burn,1
2023-04-19T20:34:00Z,fat burn,1
2023-04-19T20:35:00Z,fat burn,1
2023-04-19T21:40:00Z,fat burn,1
2023-04-19T21:41:00Z,fat burn,1
2023-04-19T21:42:00Z,fat burn,1
2023-04-19T21:43:00Z,fat burn,1
2023-04-19T21:44:00Z,fat burn,1
2023-04-19T21:45:00Z,fat burn,1
2023-04-19T21:46:00Z,fat burn,1
2023-04-19T21:51:00Z,cardio,2
2023-04-19T21:52:00Z,fat burn,1
2023-04-19T21:53:00Z,cardio,2
2023-04-19T21:54:00Z,fat burn,1
2023-04-19T21:55:00Z,fat burn,1
2023-04-19T22:00:00Z,cardio,2
2023-04-19T22:01:00Z,fat burn,1
2023-04-19T22:02:00Z,fat burn,1
2023-04-19T22:06:00Z,fat burn,1
2023-04-19T22:07:00Z,fat burn,1
2023-04-19T22:08:00Z,fat burn,1
2023-04-19T22:09:00Z,fat burn,1
2023-04-19T22:10:00Z,fat burn,1
2023-04-19T22:11:00Z,fat burn,1
2023-04-19T22:13:00Z,fat burn,1
2023-04-19T22:14:00Z,fat burn,1
2023-04-19T22:15:00Z,fat burn,1
2023-04-19T22:29:00Z,fat burn,1
2023-04-19T22:30:00Z,fat burn,1
2023-04-19T22:31:00Z,fat burn,1
2023-04-19T22:32:00Z,fat burn,1
2023-04-19T22:33:00Z,fat burn,1
2023-04-19T22:34:00Z,fat burn,1
2023-04-19T22:35:00Z,fat burn,1
2023-04-19T22:36:00Z,fat burn,1
2023-04-19T22:37:00Z,fat burn,1
2023-04-19T22:38:00Z,fat burn,1
2023-04-19T22:39:00Z,fat burn,1
2023-04-19T22:40:00Z,fat burn,1
2023-04-19T22:41:00Z,fat burn,1
2023-04-19T22:42:00Z,fat burn,1
2023-04-19T22:45:00Z,fat burn,1
2023-04-19T22:46:00Z,fat burn,1
2023-04-19T22:47:00Z,fat burn,1
2023-04-19T22:49:00Z,fat burn,1
2023-04-19T22:50:00Z,fat burn,1
2023-04-19T22:51:00Z,fat burn,1
2023-04-19T22:52:00Z,fat burn,1
2023-04-19T22:53:00Z,fat burn,1
2023-04-19T22:54:00Z,fat burn,1
2023-04-19T22:55:00Z,fat burn,1
2023-04-19T22:56:00Z,fat burn,1
2023-04-19T22:57:00Z,fat burn,1
2023-04-19T23:07:00Z,fat burn,1
2023-04-19T23:10:00Z,fat burn,1
2023-04-19T23:11:00Z,fat burn,1
2023-04-19T23:12:00Z,fat burn,1
2023-04-19T23:14:00Z,fat burn,1
2023-04-19T23:15:00Z,fat burn,1
2023-04-19T23:16:00Z,fat burn,1
2023-04-19T23:17:00Z,fat burn,1
2023-04-19T23:18:00Z,fat burn,1
2023-04-19T23:19:00Z,fat burn,1
2023-04-19T23:21:00Z,fat burn,1
2023-04-19T23:22:00Z,fat burn,1
2023-04-19T23:23:00Z,fat burn,1
2023-04-19T23:24:00Z,fat burn,1
2023-04-19T23:28:00Z,fat burn,1
2023-04-19T23:29:00Z,fat burn,1
2023-04-19T23:30:00Z,fat burn,1
2023-04-19T23:32:00Z,fat burn,1
2023-04-19T23:33:00Z,fat burn,1
2023-04-19T23:53:00Z,fat burn,1
2023-04-19T23:54:00Z,fat burn,1
2023-04-19T23:55:00Z,fat burn,1
2023-04-19T23:57:00Z,fat burn,1
2023-04-20T00:01:00Z,fat burn,1
2023-04-20T00:02:00Z,fat burn,1
2023-04-20T00:03:00Z,fat burn,1
2023-04-20T00:04:00Z,fat burn,1
2023-04-20T00:05:00Z,fat burn,1
2023-04-20T00:09:00Z,fat burn,1
2023-04-20T00:10:00Z,fat burn,1
2023-04-20T00:11:00Z,fat burn,1
2023-04-20T00:12:00Z,fat burn,1
2023-04-20T00:13:00Z,fat burn,1
2023-04-20T00:14:00Z,cardio,2
2023-04-20T00:15:00Z,fat burn,1
2023-04-20T00:16:00Z,fat burn,1
2023-04-20T00:18:00Z,fat burn,1
2023-04-20T15:30:00Z,fat burn,1
2023-04-20T18:05:00Z,fat burn,1
2023-04-20T18:06:00Z,fat burn,1
2023-04-20T18:12:00Z,fat burn,1
2023-04-20T18:22:00Z,fat burn,1
2023-04-20T18:23:00Z,fat burn,1
2023-04-20T18:24:00Z,fat burn,1
2023-04-20T18:25:00Z,fat burn,1
2023-04-20T18:37:00Z,fat burn,1
2023-04-20T18:38:00Z,fat burn,1
2023-04-20T18:39:00Z,fat burn,1
2023-04-21T17:54:00Z,fat burn,1
2023-04-21T18:02:00Z,fat burn,1
2023-04-21T18:03:00Z,fat burn,1
2023-04-21T18:04:00Z,cardio,2
2023-04-21T18:05:00Z,fat burn,1
2023-04-21T18:06:00Z,fat burn,1
2023-04-21T18:07:00Z,fat burn,1
2023-04-21T18:08:00Z,fat burn,1
2023-04-21T18:09:00Z,fat burn,1
2023-04-21T18:14:00Z,fat burn,1
2023-04-21T18:15:00Z,fat burn,1
2023-04-21T18:16:00Z,fat burn,1
2023-04-21T18:17:00Z,fat burn,1
2023-04-21T18:18:00Z,cardio,2
2023-04-21T18:19:00Z,cardio,2
2023-04-21T18:20:00Z,cardio,2
2023-04-21T18:21:00Z,fat burn,1
2023-04-21T18:22:00Z,fat burn,1
2023-04-21T18:23:00Z,fat burn,1
2023-04-21T18:25:00Z,fat burn,1
2023-04-21T18:26:00Z,cardio,2
2023-04-21T18:27:00Z,fat burn,1
2023-04-21T18:28:00Z,fat burn,1
2023-04-21T18:31:00Z,fat burn,1
2023-04-21T18:32:00Z,fat burn,1
2023-04-21T18:33:00Z,fat burn,1
2023-04-21T18:34:00Z,fat burn,1
2023-04-21T18:35:00Z,fat burn,1
2023-04-21T18:37:00Z,fat burn,1
2023-04-21T18:38:00Z,fat burn,1
2023-04-21T20:21:00Z,fat burn,1
2023-04-21T20:27:00Z,fat burn,1
2023-04-21T21:09:00Z,fat burn,1
2023-04-21T21:11:00Z,fat burn,1
2023-04-21T21:14:00Z,fat burn,1
2023-04-21T21:15:00Z,fat burn,1
2023-04-21T21:16:00Z,fat burn,1
2023-04-21T21:17:00Z,fat burn,1
2023-04-21T21:18:00Z,fat burn,1
2023-04-21T21:19:00Z,fat burn,1
2023-04-21T21:20:00Z,fat burn,1
2023-04-21T21:22:00Z,fat burn,1
2023-04-21T21:25:00Z,fat burn,1
2023-04-21T21:27:00Z,fat burn,1
2023-04-21T21:28:00Z,fat burn,1
2023-04-21T21:48:00Z,fat burn,1
2023-04-21T21:49:00Z,fat burn,1
2023-04-21T21:50:00Z,fat burn,1
2023-04-21T21:51:00Z,fat burn,1
2023-04-21T21:52:00Z,fat burn,1
2023-04-21T21:53:00Z,fat burn,1
2023-04-21T21:54:00Z,fat burn,1
2023-04-21T21:55:00Z,fat burn,1
2023-04-21T21:58:00Z,fat burn,1
2023-04-21T21:59:00Z,fat burn,1
2023-04-21T22:00:00Z,fat burn,1
2023-04-21T22:05:00Z,fat burn,1
2023-04-21T22:06:00Z,fat burn,1
2023-04-21T22:07:00Z,fat burn,1
2023-04-21T22:09:00Z,fat burn,1
2023-04-21T22:14:00Z,fat burn,1
2023-04-21T22:20:00Z,fat burn,1
2023-04-21T22:21:00Z,fat burn,1
2023-04-21T22:22:00Z,fat burn,1
2023-04-21T22:23:00Z,fat burn,1
2023-04-21T22:24:00Z,fat burn,1
2023-04-21T22:25:00Z,fat burn,1
2023-04-21T22:26:00Z,fat burn,1
2023-04-21T22:27:00Z,fat burn,1
2023-04-21T22:28:00Z,fat burn,1
2023-04-21T22:29:00Z,fat burn,1
2023-04-21T22:30:00Z,fat burn,1
2023-04-21T22:31:00Z,fat burn,1
2023-04-21T22:32:00Z,fat burn,1
2023-04-21T22:33:00Z,fat burn,1
2023-04-21T22:34:00Z,fat burn,1
2023-04-21T22:35:00Z,fat burn,1
2023-04-21T22:37:00Z,fat burn,1
2023-04-21T22:38:00Z,fat burn,1
2023-04-21T22:39:00Z,fat burn,1
2023-04-21T22:40:00Z,fat burn,1
2023-04-21T22:42:00Z,fat burn,1
2023-04-21T22:52:00Z,fat burn,1
2023-04-21T22:53:00Z,fat burn,1
2023-04-21T22:54:00Z,fat burn,1
2023-04-21T22:55:00Z,fat burn,1
2023-04-21T22:56:00Z,fat burn,1
2023-04-21T22:58:00Z,fat burn,1
2023-04-21T22:59:00Z,fat burn,1
2023-04-21T23:00:00Z,fat burn,1
2023-04-21T23:01:00Z,fat burn,1
2023-04-21T23:02:00Z,fat burn,1
2023-04-21T23:03:00Z,fat burn,1
2023-04-21T23:04:00Z,fat burn,1
2023-04-21T23:05:00Z,fat burn,1
2023-04-21T23:06:00Z,fat burn,1
2023-04-21T23:07:00Z,fat burn,1
2023-04-21T23:08:00Z,fat burn,1
2023-04-21T23:09:00Z,fat burn,1
2023-04-21T23:10:00Z,fat burn,1
2023-04-21T23:11:00Z,fat burn,1
2023-04-21T23:13:00Z,fat burn,1
2023-04-21T23:16:00Z,fat burn,1
2023-04-21T23:17:00Z,cardio,2
2023-04-21T23:18:00Z,fat burn,1
2023-04-21T23:19:00Z,fat burn,1
2023-04-22T00:06:00Z,fat burn,1
2023-04-22T00:07:00Z,fat burn,1
2023-04-24T17:37:00Z,fat burn,1
2023-04-24T17:44:00Z,fat burn,1
2023-04-24T17:45:00Z,fat burn,1
2023-04-24T17:46:00Z,fat burn,1
2023-04-24T17:47:00Z,fat burn,1
2023-04-24T17:50:00Z,fat burn,1
2023-04-24T17:53:00Z,fat burn,1
2023-04-24T17:54:00Z,fat burn,1
2023-04-24T17:55:00Z,fat burn,1
2023-04-24T17:56:00Z,fat burn,1
2023-04-24T17:57:00Z,fat burn,1
2023-04-24T17:58:00Z,fat burn,1
2023-04-24T17:59:00Z,fat burn,1
2023-04-24T18:00:00Z,fat burn,1
2023-04-24T18:17:00Z,fat burn,1
2023-04-24T18:18:00Z,fat burn,1
2023-04-24T18:22:00Z,fat burn,1
2023-04-24T18:23:00Z,fat burn,1
2023-04-24T18:24:00Z,fat burn,1
2023-04-24T18:25:00Z,fat burn,1
2023-04-24T19:22:00Z,fat burn,1
2023-04-24T19:29:00Z,fat burn,1
2023-04-24T19:45:00Z,fat burn,1
2023-04-24T19:48:00Z,fat burn,1
2023-04-24T19:49:00Z,fat burn,1
2023-04-24T19:54:00Z,fat burn,1
2023-04-24T19:55:00Z,fat burn,1
2023-04-24T20:23:00Z,fat burn,1
2023-04-24T20:48:00Z,fat burn,1
2023-04-24T20:49:00Z,fat burn,1
2023-04-24T20:50:00Z,fat burn,1
2023-04-24T21:05:00Z,fat burn,1
2023-04-24T21:09:00Z,fat burn,1
2023-04-24T21:10:00Z,fat burn,1
2023-04-24T21:20:00Z,fat burn,1
2023-04-24T21:21:00Z,fat burn,1
2023-04-24T21:22:00Z,fat burn,1
2023-04-24T22:11:00Z,fat burn,1
2023-04-24T22:12:00Z,fat burn,1
2023-04-24T22:13:00Z,fat burn,1
2023-04-24T22:14:00Z,fat burn,1
2023-04-24T22:15:00Z,fat burn,1
2023-04-24T22:16:00Z,fat burn,1
2023-04-24T22:17:00Z,fat burn,1
2023-04-24T22:18:00Z,fat burn,1
2023-04-24T22:19:00Z,fat burn,1
2023-04-24T22:20:00Z,fat burn,1
2023-04-24T22:21:00Z,fat burn,1
2023-04-24T22:23:00Z,fat burn,1
2023-04-24T22:24:00Z,cardio,2
2023-04-24T22:25:00Z,fat burn,1
2023-04-24T22:26:00Z,cardio,2
2023-04-24T22:27:00Z,cardio,2
2023-04-24T22:29:00Z,cardio,2
2023-04-24T22:30:00Z,cardio,2
2023-04-24T22:31:00Z,cardio,2
2023-04-24T22:32:00Z,cardio,2
2023-04-24T22:33:00Z,cardio,2
2023-04-24T22:34:00Z,cardio,2
2023-04-24T22:35:00Z,cardio,2
2023-04-24T22:36:00Z,cardio,2
2023-04-24T22:37:00Z,cardio,2
2023-04-24T22:38:00Z,cardio,2
2023-04-24T22:39:00Z,cardio,2
2023-04-24T22:40:00Z,cardio,2
2023-04-24T22:41:00Z,fat burn,1
2023-04-24T22:42:00Z,fat burn,1
2023-04-24T22:43:00Z,fat burn,1
2023-04-24T22:44:00Z,cardio,2
2023-04-24T22:45:00Z,cardio,2
2023-04-24T22:46:00Z,fat burn,1
2023-04-24T22:47:00Z,fat burn,1
2023-04-24T22:56:00Z,fat burn,1
2023-04-24T23:09:00Z,fat burn,1
2023-04-24T23:10:00Z,fat burn,1
2023-04-24T23:11:00Z,fat burn,1
2023-04-24T23:16:00Z,fat burn,1
2023-04-24T23:20:00Z,fat burn,1
2023-04-24T23:21:00Z,fat burn,1
2023-04-24T23:22:00Z,fat burn,1
2023-04-24T23:28:00Z,fat burn,1
2023-04-24T23:29:00Z,fat burn,1
2023-04-24T23:30:00Z,fat burn,1
2023-04-24T23:31:00Z,fat burn,1
2023-04-24T23:32:00Z,fat burn,1
2023-04-24T23:33:00Z,fat burn,1
2023-04-24T23:34:00Z,fat burn,1
2023-04-24T23:35:00Z,fat burn,1
2023-04-24T23:36:00Z,fat burn,1
2023-04-24T23:37:00Z,fat burn,1
2023-04-24T23:38:00Z,fat burn,1
2023-04-24T23:39:00Z,fat burn,1
2023-04-24T23:40:00Z,fat burn,1
2023-04-24T23:41:00Z,fat burn,1
2023-04-24T23:42:00Z,fat burn,1
2023-04-24T23:43:00Z,fat burn,1
2023-04-24T23:44:00Z,fat burn,1
2023-04-24T23:49:00Z,fat burn,1
2023-04-24T23:50:00Z,cardio,2
2023-04-24T23:54:00Z,fat burn,1
2023-04-24T23:55:00Z,cardio,2
2023-04-24T23:56:00Z,fat burn,1
2023-04-24T23:57:00Z,fat burn,1
2023-04-24T23:58:00Z,fat burn,1
2023-04-24T23:59:00Z,fat burn,1
2023-04-25T00:00:00Z,fat burn,1
2023-04-25T00:02:00Z,fat burn,1
2023-04-25T00:03:00Z,fat burn,1
2023-04-25T02:41:00Z,fat burn,1
2023-04-25T02:42:00Z,fat burn,1
2023-04-25T02:44:00Z,fat burn,1
2023-04-25T02:52:00Z,fat burn,1
