timestamp,steps
2025-07-05T02:59:00Z,99
2025-07-05T03:00:00Z,77
2025-07-05T03:01:00Z,8
2025-07-05T03:04:00Z,8
2025-07-05T03:05:00Z,14
2025-07-05T03:08:00Z,8
2025-07-05T03:09:00Z,9
2025-07-05T03:10:00Z,8
2025-07-05T03:11:00Z,14
2025-07-05T03:12:00Z,29
2025-07-05T03:13:00Z,36
2025-07-05T03:14:00Z,13
2025-07-05T03:15:00Z,29
2025-07-05T03:16:00Z,70
2025-07-05T03:17:00Z,65
2025-07-05T03:18:00Z,23
2025-07-05T04:07:00Z,39
2025-07-05T04:08:00Z,19
2025-07-05T04:09:00Z,42
2025-07-05T04:10:00Z,20
2025-07-05T04:11:00Z,8
2025-07-05T04:14:00Z,9
2025-07-05T04:18:00Z,56
2025-07-05T04:19:00Z,7
2025-07-05T04:34:00Z,46
2025-07-05T05:10:00Z,8
2025-07-05T05:38:00Z,61
2025-07-05T05:39:00Z,15
2025-07-05T05:40:00Z,49
2025-07-05T06:27:00Z,9
2025-07-05T06:41:00Z,7
2025-07-05T07:10:00Z,10
2025-07-05T07:12:00Z,13
2025-07-05T07:13:00Z,8
2025-07-05T07:14:00Z,11
2025-07-05T07:23:00Z,4
2025-07-05T07:24:00Z,10
2025-07-05T07:50:00Z,6
2025-07-05T07:54:00Z,9
2025-07-05T16:15:00Z,8
2025-07-05T16:17:00Z,19
2025-07-05T16:21:00Z,19
2025-07-05T16:22:00Z,14
2025-07-05T16:23:00Z,9
2025-07-05T16:44:00Z,15
2025-07-05T16:45:00Z,4
2025-07-05T16:48:00Z,35
2025-07-05T16:49:00Z,22
2025-07-05T16:50:00Z,12
2025-07-05T18:22:00Z,21
2025-07-05T18:23:00Z,21
2025-07-05T18:24:00Z,4
2025-07-05T18:25:00Z,32
2025-07-05T18:38:00Z,15
2025-07-05T18:50:00Z,22
2025-07-05T18:52:00Z,18
2025-07-05T19:09:00Z,4
2025-07-05T20:06:00Z,18
2025-07-05T20:07:00Z,7
2025-07-05T20:50:00Z,40
2025-07-05T20:51:00Z,43
2025-07-05T20:53:00Z,13
2025-07-05T20:54:00Z,28
2025-07-05T20:55:00Z,23
2025-07-05T20:56:00Z,18
2025-07-05T20:57:00Z,26
2025-07-05T21:03:00Z,4
2025-07-05T21:04:00Z,56
2025-07-05T21:05:00Z,24
2025-07-05T21:06:00Z,19
2025-07-05T21:07:00Z,33
2025-07-05T21:35:00Z,5
2025-07-05T22:49:00Z,28
2025-07-05T22:50:00Z,35
2025-07-05T22:51:00Z,12
2025-07-05T22:52:00Z,6
2025-07-06T00:07:00Z,4
2025-07-06T00:41:00Z,54
2025-07-06T00:42:00Z,22
2025-07-06T00:43:00Z,11
2025-07-06T00:45:00Z,8
2025-07-06T01:13:00Z,7
2025-07-06T01:14:00Z,35
2025-07-06T01:15:00Z,18
2025-07-06T01:16:00Z,28
2025-07-06T01:17:00Z,14
2025-07-06T01:18:00Z,30
2025-07-06T01:19:00Z,8
2025-07-06T01:28:00Z,4
2025-07-06T01:29:00Z,14
2025-07-06T01:38:00Z,9
2025-07-06T01:39:00Z,13
2025-07-06T01:40:00Z,26
2025-07-06T01:41:00Z,26
2025-07-06T01:44:00Z,16
2025-07-06T01:45:00Z,14
2025-07-06T01:57:00Z,7
2025-07-06T02:02:00Z,23
2025-07-06T02:04:00Z,60
2025-07-06T02:05:00Z,8
2025-07-06T02:07:00Z,12
2025-07-06T02:08:00Z,7
2025-07-06T02:09:00Z,11
2025-07-06T02:10:00Z,6
2025-07-06T02:11:00Z,61
2025-07-06T02:12:00Z,40
2025-07-06T02:14:00Z,7
2025-07-06T02:16:00Z,6
2025-07-06T02:18:00Z,16
2025-07-06T02:19:00Z,10
2025-07-06T02:22:00Z,7
2025-07-06T02:23:00Z,16
2025-07-06T02:24:00Z,56
2025-07-06T02:25:00Z,76
2025-07-06T02:26:00Z,17
2025-07-06T02:28:00Z,20
2025-07-06T02:29:00Z,4
2025-07-06T02:30:00Z,38
2025-07-06T02:31:00Z,21
2025-07-06T02:33:00Z,7
2025-07-06T02:42:00Z,7
2025-07-06T04:53:00Z,7
2025-07-06T04:56:00Z,31
2025-07-06T04:57:00Z,35
2025-07-06T04:58:00Z,23
2025-07-06T04:59:00Z,4
2025-07-06T05:06:00Z,10
2025-07-06T05:08:00Z,6
2025-07-06T05:12:00Z,11
2025-07-06T05:13:00Z,10
2025-07-06T05:16:00Z,7
2025-07-06T05:17:00Z,7
2025-07-06T05:18:00Z,13
2025-07-06T05:30:00Z,6
2025-07-06T05:32:00Z,49
2025-07-06T05:34:00Z,50
2025-07-06T05:36:00Z,45
2025-07-06T06:19:00Z,9
2025-07-06T07:41:00Z,18
2025-07-06T07:42:00Z,52
2025-07-06T07:43:00Z,21
2025-07-06T07:45:00Z,7
2025-07-06T07:46:00Z,8
2025-07-06T09:35:00Z,8
2025-07-06T16:37:00Z,16
2025-07-06T16:38:00Z,4
2025-07-06T16:39:00Z,8
2025-07-06T16:42:00Z,18
2025-07-06T17:29:00Z,28
2025-07-06T17:33:00Z,9
2025-07-06T17:34:00Z,19
2025-07-06T17:35:00Z,52
2025-07-06T18:22:00Z,29
2025-07-06T18:23:00Z,48
2025-07-06T18:24:00Z,36
2025-07-06T18:25:00Z,16
2025-07-06T18:26:00Z,26
2025-07-06T18:27:00Z,13
2025-07-06T18:28:00Z,39
2025-07-06T19:15:00Z,4
2025-07-06T19:31:00Z,14
2025-07-06T19:32:00Z,19
2025-07-06T19:34:00Z,7
2025-07-06T19:36:00Z,8
2025-07-06T19:38:00Z,8
2025-07-06T21:52:00Z,6
2025-07-06T22:02:00Z,32
2025-07-06T22:03:00Z,23
2025-07-06T22:05:00Z,53
2025-07-06T22:06:00Z,15
2025-07-06T22:07:00Z,15
2025-07-06T22:08:00Z,60
2025-07-06T22:09:00Z,20
2025-07-06T22:12:00Z,15
2025-07-06T22:13:00Z,1
2025-07-06T22:14:00Z,39
2025-07-06T22:15:00Z,5
2025-07-06T22:16:00Z,18
2025-07-06T22:17:00Z,26
2025-07-06T22:18:00Z,26
2025-07-06T22:19:00Z,66
2025-07-06T22:20:00Z,23
2025-07-06T22:21:00Z,47
2025-07-06T22:23:00Z,4
2025-07-07T00:32:00Z,54
2025-07-07T00:33:00Z,12
2025-07-07T00:39:00Z,21
2025-07-07T00:44:00Z,4
2025-07-07T01:20:00Z,37
2025-07-07T01:54:00Z,61
2025-07-07T01:55:00Z,74
2025-07-07T02:00:00Z,29
2025-07-07T02:01:00Z,49
2025-07-07T02:02:00Z,41
2025-07-07T02:03:00Z,14
2025-07-07T02:04:00Z,27
2025-07-07T02:05:00Z,10
2025-07-07T02:06:00Z,15
2025-07-07T02:07:00Z,20
2025-07-07T02:08:00Z,37
2025-07-07T02:09:00Z,32
2025-07-07T02:10:00Z,45
2025-07-07T02:11:00Z,23
2025-07-07T02:12:00Z,41
2025-07-07T02:13:00Z,76
2025-07-07T02:14:00Z,15
2025-07-07T02:15:00Z,9
2025-07-07T02:16:00Z,28
2025-07-07T02:17:00Z,46
2025-07-07T02:18:00Z,42
2025-07-07T02:20:00Z,9
2025-07-07T02:22:00Z,22
2025-07-07T02:23:00Z,20
2025-07-07T02:25:00Z,12
2025-07-07T02:27:00Z,4
2025-07-07T02:32:00Z,6
2025-07-07T02:43:00Z,32
2025-07-07T02:44:00Z,13
2025-07-07T02:45:00Z,28
2025-07-07T02:47:00Z,8
2025-07-07T02:48:00Z,12
2025-07-07T02:50:00Z,8
2025-07-07T02:55:00Z,15
2025-07-07T02:56:00Z,14
2025-07-07T03:00:00Z,14
2025-07-07T03:01:00Z,5
2025-07-07T03:06:00Z,17
2025-07-07T03:07:00Z,56
2025-07-07T03:08:00Z,33
2025-07-07T03:09:00Z,24
2025-07-07T03:18:00Z,8
2025-07-07T03:19:00Z,38
2025-07-07T03:23:00Z,15
2025-07-07T03:28:00Z,21
2025-07-07T03:30:00Z,25
2025-07-07T03:31:00Z,39
2025-07-07T03:32:00Z,49
2025-07-07T03:33:00Z,9
2025-07-07T03:34:00Z,25
2025-07-07T03:37:00Z,15
2025-07-07T03:40:00Z,9
2025-07-07T03:51:00Z,12
2025-07-07T04:03:00Z,50
2025-07-07T04:04:00Z,44
2025-07-07T04:05:00Z,7
2025-07-07T04:09:00Z,4
2025-07-07T04:10:00Z,28
2025-07-07T04:13:00Z,6
2025-07-07T04:14:00Z,49
2025-07-07T04:15:00Z,4
2025-07-07T04:16:00Z,54
2025-07-07T04:17:00Z,38
2025-07-07T04:18:00Z,7
2025-07-07T06:05:00Z,42
2025-07-07T06:06:00Z,30
2025-07-07T06:07:00Z,36
2025-07-07T06:08:00Z,9
2025-07-07T06:20:00Z,9
2025-07-07T06:46:00Z,10
2025-07-07T07:36:00Z,54
2025-07-07T07:37:00Z,2
2025-07-07T07:50:00Z,11
2025-07-07T12:19:00Z,6
2025-07-07T13:12:00Z,10
2025-07-07T13:17:00Z,9
2025-07-07T13:26:00Z,9
2025-07-07T14:23:00Z,10
2025-07-07T14:24:00Z,19
2025-07-07T14:25:00Z,22
2025-07-07T14:40:00Z,8
2025-07-07T14:41:00Z,7
2025-07-07T14:49:00Z,32
2025-07-07T14:52:00Z,48
2025-07-07T14:55:00Z,14
2025-07-07T15:00:00Z,7
2025-07-07T15:01:00Z,33
2025-07-07T15:02:00Z,12
2025-07-07T15:03:00Z,8
2025-07-07T15:06:00Z,11
2025-07-07T15:07:00Z,11
