timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds
2023-06-02T05:15:00Z,69.923,0.0
2023-06-02T05:20:00Z,64.242,0.0
2023-06-02T05:25:00Z,58.604,0.0
2023-06-02T05:30:00Z,59.553,0.0
2023-06-02T05:35:00Z,46.971,0.0
2023-06-02T05:40:00Z,46.194,0.0
2023-06-02T05:45:00Z,53.433,0.0
2023-06-02T05:50:00Z,61.461,0.0
2023-06-02T05:55:00Z,81.572,0.0
2023-06-02T06:00:00Z,58.673,0.0
2023-06-02T06:05:00Z,64.296,0.0
2023-06-02T06:10:00Z,62.0,0.0
2023-06-02T06:15:00Z,61.048,0.0
2023-06-02T06:20:00Z,62.565,0.0
2023-06-02T06:25:00Z,80.439,0.0
2023-06-02T06:30:00Z,58.486,0.0
2023-06-02T06:35:00Z,36.858,0.0
2023-06-02T22:40:00Z,46.239,0.0
2023-06-02T22:45:00Z,49.647,0.0
2023-06-02T22:50:00Z,52.541,0.0
2023-06-02T22:55:00Z,49.254,0.0
2023-06-02T23:00:00Z,49.409,0.0
2023-06-02T23:05:00Z,42.113,0.0
2023-06-02T23:10:00Z,52.149,0.0
2023-06-02T23:15:00Z,53.985,0.0
2023-06-02T23:20:00Z,47.473,0.0
2023-06-02T23:25:00Z,45.705,0.0
2023-06-02T23:30:00Z,46.18,0.0
2023-06-02T23:35:00Z,29.811,0.0
2023-06-02T23:40:00Z,26.699,0.0
2023-06-02T23:45:00Z,25.98,0.0
2023-06-02T23:50:00Z,26.088,0.0
2023-06-02T23:55:00Z,50.27,0.0
2023-06-03T00:00:00Z,62.068,0.0
2023-06-03T00:05:00Z,56.254,0.0
2023-06-03T00:10:00Z,42.602,0.0
2023-06-03T00:15:00Z,41.356,0.0
2023-06-03T00:20:00Z,45.055,0.0
2023-06-03T00:25:00Z,43.421,0.0
2023-06-03T00:30:00Z,43.011,0.0
2023-06-03T00:35:00Z,48.674,0.0
2023-06-03T00:40:00Z,48.474,0.0
2023-06-03T00:45:00Z,61.323,0.0
2023-06-03T00:50:00Z,64.884,0.0
2023-06-03T00:55:00Z,58.89,0.0
2023-06-03T01:00:00Z,61.302,0.0
2023-06-03T01:05:00Z,51.037,0.0
2023-06-03T01:10:00Z,50.821,0.0
2023-06-03T01:15:00Z,52.645,0.0
2023-06-03T01:20:00Z,51.925,0.0
2023-06-03T01:25:00Z,56.574,0.0
2023-06-03T01:30:00Z,50.058,0.0
2023-06-03T01:35:00Z,55.012,0.0
2023-06-03T01:40:00Z,36.058,0.0
2023-06-03T01:45:00Z,25.271,0.0
2023-06-03T01:50:00Z,29.016,0.0
2023-06-03T01:55:00Z,26.465,0.0
2023-06-03T02:00:00Z,33.857,0.0
2023-06-03T02:05:00Z,33.22,0.0
2023-06-03T02:10:00Z,32.186,0.0
2023-06-03T02:15:00Z,35.241,0.0
2023-06-03T02:20:00Z,35.995,0.0
2023-06-03T02:25:00Z,38.349,0.0
2023-06-03T02:30:00Z,64.954,0.0
2023-06-03T02:35:00Z,43.361,0.0
2023-06-03T02:40:00Z,48.091,0.0
2023-06-03T02:45:00Z,49.479,0.0
2023-06-03T02:50:00Z,54.984,0.0
2023-06-03T02:55:00Z,57.713,0.0
2023-06-03T03:00:00Z,54.501,0.0
2023-06-03T03:05:00Z,55.94,0.0
2023-06-03T03:10:00Z,58.438,0.0
2023-06-03T03:15:00Z,60.935,0.0
2023-06-03T03:20:00Z,59.397,0.0
2023-06-03T03:25:00Z,50.015,0.0
2023-06-03T03:30:00Z,66.096,0.0
2023-06-03T03:35:00Z,77.165,0.0
2023-06-03T03:40:00Z,66.562,0.0
2023-06-03T03:45:00Z,53.833,0.0
2023-06-03T03:50:00Z,77.377,0.0
2023-06-03T03:55:00Z,67.219,0.0
2023-06-03T04:00:00Z,79.217,0.0
2023-06-03T04:05:00Z,81.327,0.0
2023-06-03T04:10:00Z,81.541,0.0
2023-06-03T04:15:00Z,87.84,0.0
2023-06-03T04:20:00Z,89.792,0.0
2023-06-03T04:25:00Z,80.997,0.0
2023-06-03T04:30:00Z,82.629,0.0
2023-06-03T04:35:00Z,70.367,0.0
2023-06-03T04:40:00Z,73.53,0.0
2023-06-03T04:45:00Z,87.189,0.0
2023-06-03T04:50:00Z,74.374,0.0
2023-06-03T04:55:00Z,49.105,0.0
2023-06-03T05:00:00Z,52.911,0.0
2023-06-03T05:05:00Z,47.419,0.0
2023-06-03T05:10:00Z,32.058,0.0
2023-06-03T05:15:00Z,70.451,0.0
2023-06-03T05:20:00Z,61.076,0.0
2023-06-03T05:25:00Z,60.321,0.0
2023-06-03T05:30:00Z,57.055,0.0
2023-06-03T05:45:00Z,57.037,0.0
2023-06-03T05:50:00Z,58.183,0.0
2023-06-03T05:55:00Z,55.497,0.0
2023-06-03T06:00:00Z,62.763,0.0
2023-06-03T06:05:00Z,52.258,0.0
2023-06-03T06:10:00Z,47.002,0.0
2023-06-03T06:15:00Z,60.557,0.0
2023-06-03T06:20:00Z,58.7,0.0
2023-06-03T06:25:00Z,55.205,0.0
2023-06-03T06:30:00Z,56.197,0.0
2023-06-03T06:35:00Z,64.693,0.0
2023-06-03T06:40:00Z,54.514,0.0
2023-06-03T06:45:00Z,54.962,0.0
2023-06-03T06:50:00Z,62.092,0.0
2023-06-03T06:55:00Z,62.93,0.0
2023-06-03T07:00:00Z,46.614,0.0
2023-06-03T07:05:00Z,46.763,0.0
2023-06-03T07:10:00Z,67.534,0.0
2023-06-03T07:15:00Z,71.938,0.0
2023-06-03T07:20:00Z,63.384,0.0
2023-06-03T07:25:00Z,55.242,0.0
2023-06-03T21:50:00Z,38.376,0.0
2023-06-03T21:55:00Z,38.735,0.0
2023-06-03T22:00:00Z,42.601,0.0
2023-06-03T22:05:00Z,41.579,0.0
2023-06-03T22:10:00Z,40.012,0.0
2023-06-03T22:15:00Z,32.886,0.0
2023-06-03T22:20:00Z,32.48,0.0
2023-06-03T22:25:00Z,29.661,0.0
2023-06-03T22:30:00Z,27.485,0.0
2023-06-03T22:35:00Z,26.77,0.0
2023-06-03T22:40:00Z,29.311,0.0
2023-06-03T22:45:00Z,28.447,0.0
2023-06-03T22:50:00Z,34.875,0.0
2023-06-03T22:55:00Z,35.914,0.0
2023-06-03T23:00:00Z,16.557,0.0
2023-06-03T23:05:00Z,12.96,0.0
2023-06-03T23:10:00Z,23.69,0.0
2023-06-03T23:15:00Z,28.423,0.0
2023-06-03T23:20:00Z,23.9,0.0
2023-06-03T23:25:00Z,34.123,0.0
2023-06-03T23:30:00Z,29.642,0.0
2023-06-03T23:35:00Z,39.213,0.0
2023-06-03T23:40:00Z,35.21,0.0
2023-06-03T23:45:00Z,33.865,0.0
2023-06-03T23:50:00Z,31.389,0.0
2023-06-03T23:55:00Z,34.056,0.0
2023-06-04T00:00:00Z,39.298,0.0
2023-06-04T00:05:00Z,47.553,0.0
2023-06-04T00:10:00Z,38.282,0.0
2023-06-04T00:15:00Z,47.853,0.0
2023-06-04T00:20:00Z,20.807,0.0
2023-06-04T00:25:00Z,16.705,0.0
2023-06-04T00:30:00Z,23.813,0.0
2023-06-04T00:35:00Z,27.035,0.0
2023-06-04T00:40:00Z,23.937,0.0
2023-06-04T00:45:00Z,30.723,0.0
2023-06-04T00:50:00Z,42.302,0.0
2023-06-04T00:55:00Z,39.7,0.0
2023-06-04T01:00:00Z,34.445,0.0
2023-06-04T01:05:00Z,29.903,0.0
2023-06-04T01:10:00Z,35.95,0.0
2023-06-04T01:15:00Z,57.353,0.0
2023-06-04T01:20:00Z,54.307,0.0
2023-06-04T01:25:00Z,52.753,0.0
2023-06-04T01:30:00Z,52.137,0.0
2023-06-04T01:35:00Z,49.022,0.0
2023-06-04T01:40:00Z,40.958,0.0
2023-06-04T01:45:00Z,42.846,0.0
2023-06-04T01:50:00Z,46.044,0.0
2023-06-04T01:55:00Z,47.816,0.0
2023-06-04T02:00:00Z,46.609,0.0
2023-06-04T02:05:00Z,50.673,0.0
2023-06-04T02:10:00Z,46.346,0.0
2023-06-04T02:15:00Z,50.365,0.0
2023-06-04T02:20:00Z,51.661,0.0
2023-06-04T02:25:00Z,28.232,0.0
2023-06-04T02:30:00Z,43.16,0.0
2023-06-04T02:35:00Z,49.343,0.0
2023-06-04T02:40:00Z,41.353,0.0
2023-06-04T02:45:00Z,55.004,0.0
2023-06-04T02:50:00Z,46.885,0.0
2023-06-04T02:55:00Z,37.722,0.0
2023-06-04T03:00:00Z,41.681,0.0
2023-06-04T03:05:00Z,44.41,0.0
2023-06-04T03:10:00Z,34.89,0.0
2023-06-04T03:15:00Z,37.82,0.0
2023-06-04T03:20:00Z,46.133,0.0
2023-06-04T03:25:00Z,42.81,0.0
2023-06-04T03:30:00Z,48.949,0.0
2023-06-04T03:45:00Z,38.43,0.0
2023-06-04T03:50:00Z,24.775,0.0
2023-06-04T03:55:00Z,26.17,0.0
2023-06-04T04:00:00Z,25.367,0.0
2023-06-04T04:05:00Z,30.889,0.0
2023-06-04T04:10:00Z,33.081,0.0
2023-06-04T04:15:00Z,31.278,0.0
2023-06-04T04:20:00Z,35.887,0.0
2023-06-04T04:25:00Z,62.394,0.0
2023-06-04T04:30:00Z,58.789,0.0
2023-06-04T04:35:00Z,52.689,0.0
2023-06-04T04:40:00Z,57.592,0.0
2023-06-04T04:45:00Z,61.098,0.0
2023-06-04T04:50:00Z,63.87,0.0
2023-06-04T04:55:00Z,61.468,0.0
2023-06-04T05:00:00Z,59.836,0.0
2023-06-04T05:05:00Z,61.108,0.0
2023-06-04T05:10:00Z,64.446,0.0
2023-06-04T05:15:00Z,79.081,0.0
2023-06-04T05:20:00Z,76.793,0.0
2023-06-04T05:25:00Z,56.604,0.0
2023-06-04T05:30:00Z,50.915,0.0
2023-06-04T05:35:00Z,60.494,0.0
2023-06-04T05:40:00Z,38.626,0.0
2023-06-04T05:45:00Z,53.123,0.0
2023-06-04T05:50:00Z,58.678,0.0
2023-06-04T05:55:00Z,44.345,0.0
2023-06-04T06:00:00Z,53.358,0.0
2023-06-04T06:05:00Z,67.873,0.0
2023-06-04T06:10:00Z,79.648,0.0
2023-06-04T06:15:00Z,71.417,0.0
2023-06-04T06:20:00Z,60.987,0.0
2023-06-04T06:25:00Z,59.206,0.0
2023-06-04T06:30:00Z,60.575,0.0
2023-06-04T06:35:00Z,64.212,0.0
2023-06-04T06:40:00Z,58.944,0.0
2023-06-04T06:45:00Z,53.177,0.0
2023-06-04T06:50:00Z,50.094,0.0
2023-06-04T06:55:00Z,53.498,0.0
2023-06-04T07:00:00Z,49.73,0.0
2023-06-04T07:05:00Z,54.313,0.0
2023-06-04T07:10:00Z,53.26,0.0
2023-06-04T07:15:00Z,61.113,0.0
2023-06-04T07:20:00Z,58.7,0.0
2023-06-04T07:25:00Z,54.354,0.0
2023-06-05T00:10:00Z,48.505,0.0
2023-06-05T00:15:00Z,60.465,0.0
2023-06-05T00:20:00Z,61.463,0.0
2023-06-05T00:25:00Z,66.431,0.0
2023-06-05T00:30:00Z,68.033,0.0
2023-06-05T00:35:00Z,60.734,0.0
2023-06-05T00:40:00Z,62.105,0.0
2023-06-05T00:45:00Z,51.903,0.0
2023-06-05T00:50:00Z,60.002,0.0
2023-06-05T00:55:00Z,51.877,0.0
2023-06-05T01:00:00Z,49.048,0.0
2023-06-05T01:05:00Z,50.255,0.0
2023-06-05T01:10:00Z,33.655,0.0
2023-06-05T01:15:00Z,23.758,0.0
2023-06-05T01:20:00Z,28.827,0.0
2023-06-05T01:25:00Z,20.941,0.0
2023-06-05T01:30:00Z,38.87,0.0
2023-06-05T01:35:00Z,40.804,0.0
2023-06-05T01:40:00Z,43.201,0.0
2023-06-05T01:45:00Z,44.345,0.0
2023-06-05T01:50:00Z,42.279,0.0
2023-06-05T01:55:00Z,41.187,0.0
2023-06-05T02:00:00Z,42.089,0.0
2023-06-05T02:05:00Z,44.291,0.0
2023-06-05T02:10:00Z,50.79,0.0
2023-06-05T02:15:00Z,48.754,0.0
2023-06-05T02:20:00Z,50.328,0.0
2023-06-05T02:25:00Z,48.599,0.0
2023-06-05T02:30:00Z,63.618,0.0
2023-06-05T02:35:00Z,62.335,0.0
2023-06-05T02:40:00Z,59.496,0.0
2023-06-05T02:45:00Z,46.66,0.0
2023-06-05T02:50:00Z,41.831,0.0
2023-06-05T02:55:00Z,43.223,0.0
2023-06-05T03:00:00Z,42.394,0.0
2023-06-05T03:05:00Z,44.613,0.0
2023-06-05T03:10:00Z,43.038,0.0
2023-06-05T03:15:00Z,45.153,0.0
2023-06-05T03:20:00Z,44.746,0.0
2023-06-05T03:25:00Z,62.117,0.0
2023-06-05T03:30:00Z,66.558,0.0
2023-06-05T03:35:00Z,60.73,0.0
2023-06-05T03:40:00Z,48.768,0.0
2023-06-05T03:45:00Z,57.239,0.0
2023-06-05T03:50:00Z,32.442,0.0
2023-06-05T03:55:00Z,33.836,0.0
2023-06-05T04:00:00Z,47.093,0.0
2023-06-05T04:05:00Z,68.501,0.0
2023-06-05T04:10:00Z,64.518,0.0
2023-06-05T04:15:00Z,57.591,0.0
2023-06-05T04:20:00Z,48.452,0.0
2023-06-05T04:25:00Z,65.245,0.0
2023-06-05T04:30:00Z,63.241,0.0
2023-06-05T04:35:00Z,54.384,0.0
2023-06-05T04:40:00Z,61.853,0.0
2023-06-05T04:45:00Z,62.472,0.0
2023-06-05T04:50:00Z,59.873,0.0
2023-06-05T04:55:00Z,65.48,0.0
2023-06-05T05:00:00Z,64.946,0.0
2023-06-05T05:05:00Z,63.126,0.0
2023-06-05T05:10:00Z,46.819,0.0
2023-06-05T05:15:00Z,44.179,0.0
2023-06-05T05:20:00Z,52.636,0.0
2023-06-05T05:25:00Z,62.554,0.0
2023-06-05T05:30:00Z,75.789,0.0
2023-06-05T05:35:00Z,82.459,0.0
2023-06-05T05:40:00Z,75.407,0.0
2023-06-05T05:45:00Z,63.34,0.0
2023-06-05T05:50:00Z,62.571,0.0
2023-06-05T05:55:00Z,49.406,0.0
2023-06-05T06:00:00Z,60.799,0.0
2023-06-05T06:05:00Z,52.518,0.0
2023-06-05T06:10:00Z,66.865,0.0
2023-06-05T06:15:00Z,58.031,0.0
2023-06-05T06:20:00Z,56.569,0.0
2023-06-05T06:25:00Z,48.658,0.0
2023-06-05T06:30:00Z,55.187,0.0
2023-06-05T06:35:00Z,48.314,0.0
2023-06-05T06:40:00Z,35.918,0.0
2023-06-05T06:45:00Z,56.506,0.0
2023-06-05T06:50:00Z,37.001,0.0
2023-06-06T00:30:00Z,62.168,0.0
2023-06-06T00:40:00Z,54.789,0.0
2023-06-06T00:45:00Z,51.845,0.0
2023-06-06T00:50:00Z,50.719,0.0
2023-06-06T00:55:00Z,50.885,0.0
2023-06-06T01:00:00Z,61.237,0.0
2023-06-06T01:05:00Z,63.552,0.0
2023-06-06T01:10:00Z,62.371,0.0
2023-06-06T01:15:00Z,67.374,0.0
2023-06-06T01:20:00Z,67.513,0.0
2023-06-06T01:25:00Z,60.948,0.0
2023-06-06T01:30:00Z,66.091,0.0
2023-06-06T01:35:00Z,64.887,0.0
2023-06-06T01:40:00Z,50.923,0.0
2023-06-06T01:45:00Z,43.098,0.0
2023-06-06T01:50:00Z,39.951,0.0
2023-06-06T01:55:00Z,34.751,0.0
2023-06-06T02:00:00Z,52.473,0.0
2023-06-06T02:05:00Z,49.031,0.0
2023-06-06T02:10:00Z,57.653,0.0
2023-06-06T02:15:00Z,36.103,0.0
2023-06-06T02:20:00Z,43.704,0.0
2023-06-06T02:25:00Z,47.56,0.0
2023-06-06T02:30:00Z,52.207,0.0
2023-06-06T02:35:00Z,47.069,0.0
2023-06-06T02:40:00Z,47.707,0.0
2023-06-06T02:45:00Z,50.307,0.0
2023-06-06T02:50:00Z,58.268,0.0
2023-06-06T02:55:00Z,50.827,0.0
2023-06-06T03:00:00Z,50.406,0.0
2023-06-06T03:05:00Z,57.859,0.0
2023-06-06T03:10:00Z,60.889,0.0
2023-06-06T03:15:00Z,63.995,0.0
2023-06-06T03:20:00Z,65.058,0.0
2023-06-06T03:25:00Z,59.899,0.0
2023-06-06T03:30:00Z,60.753,0.0
2023-06-06T03:35:00Z,69.168,0.0
2023-06-06T03:40:00Z,53.103,0.0
2023-06-06T03:45:00Z,54.831,0.0
2023-06-06T03:50:00Z,45.381,0.0
2023-06-06T03:55:00Z,58.299,0.0
2023-06-06T04:00:00Z,51.715,0.0
2023-06-06T04:05:00Z,44.422,0.0
2023-06-06T04:10:00Z,45.885,0.0
2023-06-06T04:15:00Z,49.834,0.0
2023-06-06T04:20:00Z,63.584,0.0
2023-06-06T04:25:00Z,59.531,0.0
2023-06-06T04:30:00Z,41.276,0.0
2023-06-06T04:35:00Z,70.656,0.0
2023-06-06T04:40:00Z,85.095,0.0
2023-06-06T04:45:00Z,80.75,0.0
2023-06-06T04:50:00Z,69.502,0.0
2023-06-06T04:55:00Z,80.496,0.0
2023-06-06T05:00:00Z,64.614,0.0
2023-06-06T05:05:00Z,39.983,0.0
2023-06-06T05:10:00Z,43.398,0.0
2023-06-06T05:15:00Z,57.418,0.0
2023-06-06T05:20:00Z,44.774,0.0
2023-06-06T05:25:00Z,36.346,0.0
2023-06-06T05:30:00Z,44.365,0.0
2023-06-06T05:35:00Z,43.676,0.0
2023-06-06T05:40:00Z,51.77,0.0
2023-06-06T05:45:00Z,39.119,0.0
2023-06-06T05:50:00Z,22.224,0.0
2023-06-06T05:55:00Z,49.021,0.0
2023-06-06T06:00:00Z,39.452,0.0
2023-06-06T06:05:00Z,17.649,0.0
2023-06-06T06:10:00Z,24.535,0.0
2023-06-06T06:15:00Z,38.369,0.0
2023-06-06T06:20:00Z,47.229,0.0
2023-06-06T06:25:00Z,68.709,0.0
2023-06-06T06:30:00Z,56.142,0.0
2023-06-07T00:20:00Z,73.711,0.0
2023-06-07T00:30:00Z,73.304,0.0
2023-06-07T00:35:00Z,72.353,0.0
2023-06-07T00:40:00Z,72.26,0.0
2023-06-07T00:45:00Z,69.213,0.0
2023-06-07T00:50:00Z,73.227,0.0
2023-06-07T00:55:00Z,68.48,0.0
2023-06-07T01:00:00Z,69.178,0.0
2023-06-07T01:05:00Z,70.457,0.0
2023-06-07T01:10:00Z,72.41,0.0
2023-06-07T01:15:00Z,74.713,0.0
2023-06-07T01:20:00Z,79.115,0.0
2023-06-07T01:25:00Z,59.32,0.0
2023-06-07T01:30:00Z,54.369,0.0
2023-06-07T01:35:00Z,62.522,0.0
2023-06-07T01:40:00Z,70.564,0.0
2023-06-07T01:45:00Z,67.877,0.0
2023-06-07T01:50:00Z,49.586,0.0
2023-06-07T01:55:00Z,54.503,0.0
2023-06-07T02:00:00Z,48.747,0.0
2023-06-07T02:05:00Z,53.359,0.0
2023-06-07T02:10:00Z,51.651,0.0
2023-06-07T02:15:00Z,48.968,0.0
2023-06-07T02:20:00Z,54.065,0.0
2023-06-07T02:25:00Z,55.116,0.0
2023-06-07T02:35:00Z,56.304,0.0
2023-06-07T02:40:00Z,43.615,0.0
2023-06-07T02:45:00Z,46.95,0.0
2023-06-07T02:50:00Z,48.838,0.0
2023-06-07T02:55:00Z,50.604,0.0
2023-06-07T03:00:00Z,60.268,0.0
2023-06-07T03:05:00Z,54.538,0.0
2023-06-07T03:10:00Z,69.221,0.0
2023-06-07T03:15:00Z,60.157,0.0
2023-06-07T03:20:00Z,53.569,0.0
2023-06-07T03:25:00Z,38.277,0.0
2023-06-07T03:30:00Z,46.25,0.0
2023-06-07T03:35:00Z,35.646,0.0
2023-06-07T03:40:00Z,37.706,0.0
2023-06-07T03:45:00Z,34.449,0.0
2023-06-07T03:50:00Z,47.776,0.0
2023-06-07T03:55:00Z,45.764,0.0
2023-06-07T04:00:00Z,50.334,0.0
2023-06-07T04:05:00Z,44.851,0.0
2023-06-07T04:10:00Z,43.578,0.0
2023-06-07T04:15:00Z,43.644,0.0
2023-06-07T04:20:00Z,40.281,0.0
2023-06-07T04:25:00Z,44.647,0.0
2023-06-07T04:30:00Z,51.176,0.0
2023-06-07T04:35:00Z,49.753,0.0
2023-06-07T04:40:00Z,47.986,0.0
2023-06-07T04:45:00Z,52.096,0.0
2023-06-07T04:50:00Z,51.374,0.0
2023-06-07T04:55:00Z,44.938,0.0
