timestamp,beats per minute
2023-04-26T00:00:01Z,131.0
2023-04-26T00:00:06Z,132.0
2023-04-26T00:00:16Z,136.0
2023-04-26T00:00:21Z,137.0
2023-04-26T00:00:36Z,134.0
2023-04-26T00:00:41Z,130.0
2023-04-26T00:00:46Z,128.0
2023-04-26T00:00:51Z,127.0
2023-04-26T00:00:56Z,124.0
2023-04-26T00:01:01Z,118.0
2023-04-26T00:01:06Z,114.0
2023-04-26T00:01:11Z,115.0
2023-04-26T00:01:16Z,114.0
2023-04-26T00:01:21Z,113.0
2023-04-26T00:01:26Z,117.0
2023-04-26T00:01:31Z,121.0
2023-04-26T00:01:36Z,119.0
2023-04-26T00:01:41Z,118.0
2023-04-26T00:01:46Z,116.0
2023-04-26T00:01:51Z,119.0
2023-04-26T00:01:56Z,120.0
2023-04-26T00:02:06Z,119.0
2023-04-26T00:02:11Z,118.0
2023-04-26T00:02:16Z,117.0
2023-04-26T00:02:31Z,118.0
2023-04-26T00:02:36Z,119.0
2023-04-26T00:02:41Z,121.0
2023-04-26T00:02:46Z,125.0
2023-04-26T00:02:51Z,127.0
2023-04-26T00:03:06Z,131.0
2023-04-26T00:03:11Z,128.0
2023-04-26T00:03:16Z,126.0
2023-04-26T00:03:26Z,127.0
2023-04-26T00:03:31Z,118.0
2023-04-26T00:03:36Z,115.0
2023-04-26T00:03:51Z,111.0
2023-04-26T00:03:56Z,109.0
2023-04-26T00:04:06Z,110.0
2023-04-26T00:04:11Z,111.0
2023-04-26T00:04:21Z,110.0
2023-04-26T00:04:31Z,111.0
2023-04-26T00:04:36Z,109.0
2023-04-26T00:04:41Z,106.0
2023-04-26T00:04:46Z,104.0
2023-04-26T00:04:56Z,106.0
2023-04-26T00:05:01Z,110.0
2023-04-26T00:05:06Z,108.0
2023-04-26T00:05:16Z,105.0
2023-04-26T00:05:26Z,106.0
2023-04-26T00:05:31Z,107.0
2023-04-26T00:05:36Z,110.0
2023-04-26T00:05:41Z,107.0
2023-04-26T00:05:46Z,108.0
2023-04-26T00:05:51Z,107.0
2023-04-26T00:05:56Z,106.0
2023-04-26T00:06:01Z,109.0
2023-04-26T00:06:16Z,110.0
2023-04-26T00:06:21Z,102.0
2023-04-26T00:06:26Z,97.0
2023-04-26T00:06:31Z,100.0
2023-04-26T00:06:41Z,103.0
2023-04-26T00:06:46Z,107.0
2023-04-26T00:06:51Z,106.0
2023-04-26T00:06:56Z,102.0
2023-04-26T00:07:06Z,100.0
2023-04-26T00:07:11Z,102.0
2023-04-26T00:07:16Z,103.0
2023-04-26T00:07:31Z,103.0
2023-04-26T00:07:46Z,103.0
2023-04-26T00:07:51Z,100.0
2023-04-26T01:44:25Z,70.0
2023-04-26T01:44:40Z,70.0
2023-04-26T01:44:55Z,70.0
2023-04-26T01:45:10Z,70.0
2023-04-26T01:45:20Z,70.0
2023-04-26T01:45:30Z,88.0
2023-04-26T01:45:35Z,92.0
2023-04-26T01:45:40Z,92.0
2023-04-26T01:45:45Z,87.0
2023-04-26T01:45:50Z,87.0
2023-04-26T01:46:05Z,89.0
2023-04-26T01:46:10Z,93.0
2023-04-26T01:46:15Z,94.0
2023-04-26T01:46:20Z,98.0
2023-04-26T01:46:25Z,97.0
2023-04-26T01:46:30Z,99.0
2023-04-26T01:46:35Z,101.0
2023-04-26T01:46:40Z,102.0
2023-04-26T01:46:50Z,104.0
2023-04-26T01:47:00Z,106.0
2023-04-26T01:47:05Z,95.0
2023-04-26T01:47:10Z,92.0
2023-04-26T01:47:25Z,91.0
2023-04-26T01:47:30Z,90.0
2023-04-26T01:47:35Z,83.0
2023-04-26T01:47:40Z,89.0
2023-04-26T01:47:45Z,89.0
2023-04-26T01:47:50Z,90.0
2023-04-26T01:47:55Z,91.0
2023-04-26T01:48:00Z,91.0
2023-04-26T01:48:10Z,92.0
2023-04-26T01:48:15Z,93.0
2023-04-26T01:48:25Z,92.0
2023-04-26T01:48:30Z,91.0
2023-04-26T01:48:35Z,90.0
2023-04-26T01:48:40Z,88.0
2023-04-26T01:48:45Z,86.0
2023-04-26T01:49:00Z,86.0
2023-04-26T01:49:10Z,87.0
2023-04-26T01:49:15Z,92.0
2023-04-26T01:49:20Z,97.0
2023-04-26T01:49:25Z,94.0
2023-04-26T01:49:30Z,89.0
2023-04-26T01:49:35Z,90.0
2023-04-26T01:49:40Z,94.0
2023-04-26T01:49:45Z,95.0
2023-04-26T01:50:00Z,95.0
2023-04-26T01:50:05Z,96.0
2023-04-26T01:50:10Z,98.0
2023-04-26T01:50:15Z,101.0
2023-04-26T01:50:20Z,95.0
2023-04-26T01:50:25Z,92.0
2023-04-26T01:50:30Z,90.0
2023-04-26T01:50:35Z,91.0
2023-04-26T01:50:50Z,91.0
2023-04-26T01:50:55Z,90.0
2023-04-26T01:51:00Z,94.0
2023-04-26T01:51:05Z,98.0
2023-04-26T01:51:10Z,96.0
2023-04-26T01:51:15Z,94.0
2023-04-26T01:51:20Z,91.0
2023-04-26T01:51:25Z,93.0
2023-04-26T01:51:30Z,95.0
2023-04-26T01:51:45Z,95.0
2023-04-26T01:51:50Z,93.0
2023-04-26T01:51:55Z,92.0
2023-04-26T01:52:10Z,93.0
2023-04-26T01:52:15Z,94.0
2023-04-26T01:52:20Z,95.0
2023-04-26T01:52:30Z,96.0
2023-04-26T01:52:35Z,95.0
2023-04-26T01:52:45Z,97.0
2023-04-26T01:52:50Z,96.0
2023-04-26T01:52:55Z,102.0
2023-04-26T01:53:00Z,103.0
2023-04-26T01:53:05Z,102.0
2023-04-26T01:53:10Z,101.0
2023-04-26T01:53:20Z,100.0
2023-04-26T01:53:28Z,99.0
2023-04-26T01:53:43Z,97.0
2023-04-26T01:53:48Z,94.0
2023-04-26T01:53:53Z,91.0
2023-04-26T01:53:58Z,89.0
2023-04-26T01:54:03Z,94.0
2023-04-26T01:54:08Z,99.0
2023-04-26T01:54:13Z,98.0
2023-04-26T01:54:18Z,95.0
2023-04-26T01:54:23Z,93.0
2023-04-26T01:54:28Z,91.0
2023-04-26T01:54:33Z,90.0
2023-04-26T01:54:43Z,94.0
2023-04-26T01:54:48Z,98.0
2023-04-26T01:54:53Z,95.0
2023-04-26T01:54:58Z,96.0
2023-04-26T01:55:03Z,93.0
2023-04-26T01:55:08Z,95.0
2023-04-26T01:55:13Z,99.0
2023-04-26T01:55:18Z,96.0
2023-04-26T01:55:28Z,95.0
2023-04-26T01:55:38Z,99.0
2023-04-26T01:55:43Z,99.0
2023-04-26T01:55:48Z,96.0
2023-04-26T01:55:53Z,95.0
2023-04-26T01:56:08Z,96.0
2023-04-26T01:56:13Z,97.0
2023-04-26T01:56:18Z,97.0
2023-04-26T01:56:23Z,94.0
2023-04-26T01:56:28Z,90.0
2023-04-26T01:56:38Z,89.0
2023-04-26T01:56:43Z,88.0
2023-04-26T01:56:58Z,88.0
2023-04-26T01:57:08Z,92.0
2023-04-26T01:57:13Z,94.0
2023-04-26T01:57:18Z,93.0
2023-04-26T01:57:23Z,92.0
2023-04-26T01:57:28Z,94.0
2023-04-26T01:57:33Z,93.0
2023-04-26T01:57:38Z,98.0
2023-04-26T01:57:43Z,100.0
2023-04-26T01:57:48Z,94.0
2023-04-26T01:57:53Z,87.0
2023-04-26T01:58:08Z,86.0
2023-04-26T01:58:18Z,85.0
2023-04-26T01:58:23Z,84.0
2023-04-26T01:58:28Z,85.0
2023-04-26T01:58:34Z,84.0
2023-04-26T01:58:44Z,85.0
2023-04-26T01:58:49Z,86.0
2023-04-26T01:58:59Z,87.0
2023-04-26T01:59:04Z,86.0
2023-04-26T01:59:14Z,84.0
2023-04-26T01:59:19Z,82.0
2023-04-26T01:59:24Z,80.0
2023-04-26T01:59:29Z,77.0
2023-04-26T01:59:34Z,73.0
2023-04-26T01:59:39Z,75.0
2023-04-26T01:59:44Z,76.0
2023-04-26T01:59:54Z,77.0
2023-04-26T01:59:59Z,76.0
2023-04-26T02:00:04Z,79.0
2023-04-26T02:00:09Z,80.0
2023-04-26T02:00:24Z,82.0
2023-04-26T02:00:29Z,83.0
2023-04-26T02:00:39Z,85.0
2023-04-26T02:00:44Z,84.0
2023-04-26T02:00:49Z,83.0
2023-04-26T02:00:54Z,82.0
2023-04-26T02:00:59Z,81.0
2023-04-26T02:01:04Z,80.0
2023-04-26T02:01:09Z,81.0
2023-04-26T02:01:14Z,82.0
2023-04-26T02:01:19Z,81.0
2023-04-26T02:01:24Z,81.0
2023-04-26T02:01:29Z,81.0
2023-04-26T02:01:34Z,82.0
2023-04-26T02:01:39Z,84.0
2023-04-26T02:01:44Z,84.0
2023-04-26T02:01:54Z,82.0
2023-04-26T02:01:59Z,81.0
2023-04-26T02:02:04Z,81.0
2023-04-26T02:02:09Z,84.0
2023-04-26T02:02:14Z,82.0
2023-04-26T02:02:19Z,80.0
