timestamp,beats per minute
2023-07-14T00:00:03Z,77.0
2023-07-14T00:00:08Z,78.0
2023-07-14T00:00:23Z,78.0
2023-07-14T00:00:38Z,78.0
2023-07-14T00:00:43Z,77.0
2023-07-14T00:00:48Z,76.0
2023-07-14T00:00:58Z,77.0
2023-07-14T00:01:08Z,78.0
2023-07-14T00:01:18Z,79.0
2023-07-14T00:01:23Z,80.0
2023-07-14T00:01:28Z,82.0
2023-07-14T00:01:33Z,81.0
2023-07-14T00:01:48Z,81.0
2023-07-14T00:01:58Z,80.0
2023-07-14T00:02:03Z,79.0
2023-07-14T00:02:13Z,80.0
2023-07-14T00:02:28Z,81.0
2023-07-14T00:02:33Z,82.0
2023-07-14T00:02:48Z,83.0
2023-07-14T00:02:53Z,85.0
2023-07-14T00:03:03Z,84.0
2023-07-14T00:03:08Z,85.0
2023-07-14T00:03:18Z,83.0
2023-07-14T00:03:23Z,81.0
2023-07-14T00:03:28Z,80.0
2023-07-14T00:03:33Z,80.0
2023-07-14T00:03:38Z,81.0
2023-07-14T00:03:53Z,81.0
2023-07-14T00:04:08Z,80.0
2023-07-14T00:04:13Z,79.0
2023-07-14T00:04:18Z,78.0
2023-07-14T00:04:33Z,76.0
2023-07-14T00:04:48Z,78.0
2023-07-14T00:04:58Z,79.0
2023-07-14T00:05:13Z,79.0
2023-07-14T00:05:23Z,80.0
2023-07-14T00:05:38Z,81.0
2023-07-14T00:05:53Z,82.0
2023-07-14T00:05:58Z,83.0
2023-07-14T00:06:08Z,82.0
2023-07-14T00:06:23Z,81.0
2023-07-14T00:06:28Z,80.0
2023-07-14T00:06:39Z,80.0
2023-07-14T00:06:44Z,79.0
2023-07-14T00:06:59Z,79.0
2023-07-14T00:07:04Z,84.0
2023-07-14T00:07:09Z,89.0
2023-07-14T00:07:24Z,89.0
2023-07-14T00:07:29Z,88.0
2023-07-14T00:07:34Z,80.0
2023-07-14T00:07:39Z,79.0
2023-07-14T00:07:44Z,81.0
2023-07-14T00:07:49Z,82.0
2023-07-14T00:07:54Z,84.0
2023-07-14T00:07:59Z,82.0
2023-07-14T00:08:04Z,79.0
2023-07-14T00:08:09Z,76.0
2023-07-14T00:08:24Z,77.0
2023-07-14T00:08:34Z,78.0
2023-07-14T00:08:39Z,77.0
2023-07-14T00:08:44Z,78.0
2023-07-14T00:08:54Z,79.0
2023-07-14T00:08:59Z,80.0
2023-07-14T00:09:04Z,79.0
2023-07-14T00:09:14Z,82.0
2023-07-14T00:09:24Z,80.0
2023-07-14T00:09:29Z,78.0
2023-07-14T00:09:44Z,77.0
2023-07-14T00:09:59Z,77.0
2023-07-14T00:10:04Z,78.0
2023-07-14T00:10:14Z,77.0
2023-07-14T00:10:29Z,80.0
2023-07-14T00:10:34Z,83.0
2023-07-14T00:10:39Z,85.0
2023-07-14T00:10:44Z,83.0
2023-07-14T00:10:49Z,82.0
2023-07-14T00:10:54Z,78.0
2023-07-14T00:11:04Z,79.0
2023-07-14T00:11:14Z,80.0
2023-07-14T00:11:24Z,79.0
2023-07-14T00:11:29Z,75.0
2023-07-14T00:11:34Z,74.0
2023-07-14T00:11:39Z,73.0
2023-07-14T00:11:46Z,73.0
2023-07-14T00:11:57Z,73.0
2023-07-14T00:12:02Z,77.0
2023-07-14T00:12:07Z,89.0
2023-07-14T00:12:17Z,90.0
2023-07-14T00:12:22Z,90.0
2023-07-14T00:12:27Z,89.0
2023-07-14T00:12:32Z,86.0
2023-07-14T00:12:37Z,83.0
2023-07-14T00:12:42Z,81.0
2023-07-14T00:12:47Z,78.0
2023-07-14T00:12:52Z,79.0
2023-07-14T00:12:57Z,78.0
2023-07-14T00:13:02Z,75.0
2023-07-14T00:13:07Z,74.0
2023-07-14T00:13:17Z,75.0
2023-07-14T00:13:22Z,76.0
2023-07-14T00:13:27Z,78.0
2023-07-14T00:13:32Z,77.0
2023-07-14T00:13:37Z,75.0
2023-07-14T00:13:42Z,79.0
2023-07-14T00:13:47Z,80.0
2023-07-14T00:14:02Z,80.0
2023-07-14T00:14:12Z,82.0
2023-07-14T00:14:17Z,78.0
2023-07-14T00:14:22Z,77.0
2023-07-14T00:14:37Z,77.0
2023-07-14T00:14:42Z,77.0
2023-07-14T00:14:47Z,79.0
2023-07-14T00:14:57Z,82.0
2023-07-14T00:15:02Z,92.0
2023-07-14T00:15:07Z,90.0
2023-07-14T00:15:12Z,85.0
2023-07-14T00:15:17Z,83.0
2023-07-14T00:15:22Z,82.0
2023-07-14T00:15:27Z,81.0
2023-07-14T00:15:32Z,79.0
2023-07-14T00:15:37Z,78.0
2023-07-14T00:15:52Z,78.0
2023-07-14T00:16:07Z,78.0
2023-07-14T00:16:22Z,78.0
2023-07-14T00:16:32Z,79.0
2023-07-14T00:16:37Z,78.0
2023-07-14T00:16:52Z,78.0
2023-07-14T00:16:57Z,77.0
2023-07-14T00:17:02Z,76.0
2023-07-14T00:17:07Z,73.0
2023-07-14T00:17:17Z,73.0
2023-07-14T00:17:27Z,74.0
2023-07-14T00:17:37Z,75.0
2023-07-14T00:17:42Z,76.0
2023-07-14T00:17:47Z,77.0
2023-07-14T00:17:52Z,78.0
2023-07-14T00:17:57Z,77.0
2023-07-14T00:18:02Z,77.0
2023-07-14T00:18:07Z,79.0
2023-07-14T00:18:12Z,80.0
2023-07-14T00:18:17Z,79.0
2023-07-14T00:18:22Z,78.0
2023-07-14T00:18:32Z,77.0
2023-07-14T00:18:42Z,76.0
2023-07-14T00:18:52Z,77.0
2023-07-14T00:18:57Z,79.0
2023-07-14T00:19:07Z,78.0
2023-07-14T00:19:17Z,77.0
2023-07-14T00:19:27Z,76.0
2023-07-14T00:19:42Z,77.0
2023-07-14T00:19:47Z,76.0
2023-07-14T00:19:52Z,77.0
2023-07-14T00:20:02Z,79.0
2023-07-14T00:20:07Z,78.0
2023-07-14T00:20:12Z,77.0
2023-07-14T00:20:17Z,75.0
2023-07-14T00:20:27Z,76.0
2023-07-14T00:20:32Z,75.0
2023-07-14T00:20:42Z,76.0
2023-07-14T00:20:52Z,76.0
2023-07-14T00:20:57Z,77.0
2023-07-14T00:21:02Z,76.0
2023-07-14T00:21:07Z,75.0
2023-07-14T00:21:12Z,73.0
2023-07-14T00:21:17Z,72.0
2023-07-14T00:21:22Z,68.0
2023-07-14T00:21:27Z,70.0
2023-07-14T00:21:32Z,71.0
2023-07-14T00:21:37Z,75.0
2023-07-14T00:21:42Z,79.0
2023-07-14T00:21:47Z,80.0
2023-07-14T00:21:52Z,81.0
