sleep_id,sleep_score_id,data_source,score_utc_offset,score_time,overall_score,duration_score,composition_score,revitalization_score,sleep_time_minutes,deep_sleep_minutes,rem_sleep_percent,resting_heart_rate,sleep_goal_minutes,waso_count_long_wakes,waso_count_all_wake_time,restlessness_normalized,hr_below_resting_hr,sleep_score_created,sleep_score_last_updated
1290633720992118224,784452483108610728,DERIVED,-07:00,2025-07-04 10:07:00+0000,83.75293961016925,-1,-1,-1,436,82,16.881720430107528,79,480,3.3333333333333335,23,0.082706766917293228,0.92067770504428181,2025-07-04 17:22:13+0000,2025-07-04 17:22:13+0000
2655971044430503160,7427506144712608264,DERIVED,-07:00,2025-07-04 18:13:00+0000,41.308617445628123,-1,-1,-1,130,28,12.707182320441989,80,480,16.333333333333336,49,0.16574585635359115,0.017865322950068714,2025-07-05 01:31:28+0000,2025-07-05 01:31:28+0000
3063055848270768240,9213370015428873896,DERIVED,-07:00,2025-07-07 07:22:00+0000,77.656033617179929,-1,-1,-1,353,44,22.327469553450609,81,480,2.333333333333333,12,0.11772665764546685,0.74973851858895124,2025-07-07 14:43:08+0000,2025-07-07 14:43:08+0000
5402102693947004384,714224797982060328,DERIVED,-07:00,2025-07-06 09:33:00+0000,90.278140405364141,-1,-1,-1,487,99,20.719844357976655,79,480,1.3333333333333333,19,0.094266277939747331,0.91031108004194339,2025-07-06 16:57:14+0000,2025-07-06 16:57:14+0000
7229249256934673096,193860781309768808,DERIVED,-07:00,2025-07-05 09:13:00+0000,79.535315014233447,-1,-1,-1,455,72,16.413373860182372,81,480,2.166666666666667,31,0.12044534412955465,0.70899047895922673,2025-07-05 16:36:13+0000,2025-07-05 16:36:13+0000
