sleep_id,sleep_type,minutes_in_sleep_period,minutes_after_wake_up,minutes_to_fall_asleep,minutes_asleep,minutes_awake,minutes_longest_awakening,minutes_to_persistent_sleep,start_utc_offset,sleep_start,end_utc_offset,sleep_end,data_source,sleep_created,sleep_last_updated
1290633720992118224,STAGES,481,0,0,436,45,0,0,-07:00,2025-07-04 02:06:00+0000,-07:00,2025-07-04 10:07:00+0000,DERIVED,2025-07-04 17:22:11+0000,2025-07-04 17:22:12+0000
2655971044430503160,STAGES,228,0,0,130,97,0,0,-07:00,2025-07-04 14:25:00+0000,-07:00,2025-07-04 18:13:00+0000,DERIVED,2025-07-05 01:31:27+0000,2025-07-05 01:31:28+0000
3063055848270768240,STAGES,386,0,0,353,33,0,0,-07:00,2025-07-07 00:55:30+0000,-07:00,2025-07-07 07:22:00+0000,DERIVED,2025-07-07 14:43:07+0000,2025-07-07 14:43:08+0000
4932338778544292840,CLASSIC,117,0,0,117,0,0,0,-07:00,2025-07-06 15:34:30+0000,-07:00,2025-07-06 17:31:30+0000,DERIVED,2025-07-07 00:39:29+0000,2025-07-07 00:39:29+0000
5402102693947004384,STAGES,523,0,0,487,36,0,0,-07:00,2025-07-06 00:50:00+0000,-07:00,2025-07-06 09:33:00+0000,DERIVED,2025-07-06 16:57:13+0000,2025-07-06 16:57:13+0000
7111313966720389408,CLASSIC,71,0,0,69,2,0,0,-07:00,2025-07-05 12:24:00+0000,-07:00,2025-07-05 13:35:30+0000,DERIVED,2025-07-05 20:34:54+0000,2025-07-05 20:38:43+0000
7229249256934673096,STAGES,509,0,0,455,54,0,0,-07:00,2025-07-05 00:43:30+0000,-07:00,2025-07-05 09:13:00+0000,DERIVED,2025-07-05 16:36:12+0000,2025-07-05 16:36:13+0000
