sleep_id,sleep_stage_id,sleep_stage_type,start_utc_offset,sleep_stage_start,end_utc_offset,sleep_stage_end,data_source,sleep_stage_created,sleep_stage_last_updated
1154346866819958800,2259360436340258008,DEEP,-07:00,2023-04-17 04:21:00+0000,-07:00,2023-04-17 04:27:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,2281450543423428056,DEEP,-07:00,2023-04-17 02:45:30+0000,-07:00,2023-04-17 03:13:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,2336924710512476624,LIGHT,-07:00,2023-04-17 06:17:30+0000,-07:00,2023-04-17 06:24:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,244345294733054464,LIGHT,-07:00,2023-04-17 02:34:30+0000,-07:00,2023-04-17 02:45:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,2805595527449977864,AWAKE,-07:00,2023-04-17 05:38:30+0000,-07:00,2023-04-17 05:39:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,3029375794741586544,AWAKE,-07:00,2023-04-17 05:06:00+0000,-07:00,2023-04-17 05:09:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,3112210363430327912,DEEP,-07:00,2023-04-17 00:14:00+0000,-07:00,2023-04-17 00:35:30+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,3133914677716900608,LIGHT,-07:00,2023-04-17 04:43:00+0000,-07:00,2023-04-17 04:50:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,3357402376746626472,REM,-07:00,2023-04-17 03:42:30+0000,-07:00,2023-04-17 03:47:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,3384834564822609272,AWAKE,-07:00,2023-04-17 01:03:00+0000,-07:00,2023-04-17 01:03:30+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,3517282946718300800,AWAKE,-07:00,2023-04-17 02:15:00+0000,-07:00,2023-04-17 02:17:00+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,359878672270166376,REM,-07:00,2023-04-17 05:52:30+0000,-07:00,2023-04-17 06:00:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,3665747519974820256,AWAKE,-07:00,2023-04-17 07:05:30+0000,-07:00,2023-04-17 07:06:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,3757296674322573184,LIGHT,-07:00,2023-04-17 06:00:30+0000,-07:00,2023-04-17 06:03:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,3793390783202958312,AWAKE,-07:00,2023-04-17 06:11:00+0000,-07:00,2023-04-17 06:12:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,4119132023038286624,AWAKE,-07:00,2023-04-17 06:17:00+0000,-07:00,2023-04-17 06:17:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,4180566144939756144,LIGHT,-07:00,2023-04-17 02:27:00+0000,-07:00,2023-04-17 02:34:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,4217989561073350240,AWAKE,-07:00,2023-04-17 04:50:30+0000,-07:00,2023-04-17 04:52:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,4317406856530625864,REM,-07:00,2023-04-17 05:39:00+0000,-07:00,2023-04-17 05:52:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,4483124177842799880,AWAKE,-07:00,2023-04-17 04:42:30+0000,-07:00,2023-04-17 04:43:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,4486938082597310304,REM,-07:00,2023-04-17 01:09:30+0000,-07:00,2023-04-17 01:31:30+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,4901653691048299640,LIGHT,-07:00,2023-04-17 01:06:00+0000,-07:00,2023-04-17 01:09:30+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,5180917788963558296,LIGHT,-07:00,2023-04-17 04:05:30+0000,-07:00,2023-04-17 04:21:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,5359749213865945880,LIGHT,-07:00,2023-04-17 04:54:30+0000,-07:00,2023-04-17 05:06:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,5507067236956020528,AWAKE,-07:00,2023-04-17 05:52:00+0000,-07:00,2023-04-17 05:52:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,5527066992677308648,LIGHT,-07:00,2023-04-17 01:31:30+0000,-07:00,2023-04-17 01:35:00+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,5757942930819523496,AWAKE,-07:00,2023-04-17 03:18:00+0000,-07:00,2023-04-17 03:19:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,5805007559903017728,REM,-07:00,2023-04-17 03:21:00+0000,-07:00,2023-04-17 03:42:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,5918316866655474864,LIGHT,-07:00,2023-04-17 03:13:00+0000,-07:00,2023-04-17 03:18:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,6040967008786582824,AWAKE,-07:00,2023-04-17 02:34:00+0000,-07:00,2023-04-17 02:34:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,6084150423394740848,AWAKE,-07:00,2023-04-17 01:05:00+0000,-07:00,2023-04-17 01:06:00+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,6175366741956661432,AWAKE,-07:00,2023-04-17 05:26:00+0000,-07:00,2023-04-17 05:27:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,6198957455082585968,LIGHT,-07:00,2023-04-17 05:27:30+0000,-07:00,2023-04-17 05:33:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,6600152943262195080,LIGHT,-07:00,2023-04-17 07:08:00+0000,-07:00,2023-04-17 07:09:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,6785468151552655240,LIGHT,-07:00,2023-04-17 05:09:00+0000,-07:00,2023-04-17 05:26:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7021869829858637232,AWAKE,-07:00,2023-04-17 06:53:30+0000,-07:00,2023-04-17 07:03:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7025009392968536496,LIGHT,-07:00,2023-04-17 04:52:00+0000,-07:00,2023-04-17 04:54:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7069530458143543856,AWAKE,-07:00,2023-04-17 03:42:00+0000,-07:00,2023-04-17 03:42:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7071062283531000992,AWAKE,-07:00,2023-04-17 06:03:00+0000,-07:00,2023-04-17 06:04:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7099750550475559112,LIGHT,-07:00,2023-04-17 07:03:30+0000,-07:00,2023-04-17 07:05:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7235101871334719712,AWAKE,-07:00,2023-04-17 04:29:00+0000,-07:00,2023-04-17 04:30:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7267379961528793368,LIGHT,-07:00,2023-04-17 04:38:30+0000,-07:00,2023-04-17 04:42:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7273745004559474040,AWAKE,-07:00,2023-04-17 04:54:00+0000,-07:00,2023-04-17 04:54:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7377387973426406744,AWAKE,-07:00,2023-04-17 07:07:30+0000,-07:00,2023-04-17 07:08:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7427401147810377584,REM,-07:00,2023-04-17 05:33:30+0000,-07:00,2023-04-17 05:38:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7483322529578602016,LIGHT,-07:00,2023-04-17 00:08:00+0000,-07:00,2023-04-17 00:14:00+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,7565767233815994352,LIGHT,-07:00,2023-04-17 06:08:00+0000,-07:00,2023-04-17 06:11:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,762509784206290600,LIGHT,-07:00,2023-04-17 06:04:00+0000,-07:00,2023-04-17 06:07:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,7639720207448681752,LIGHT,-07:00,2023-04-17 01:35:30+0000,-07:00,2023-04-17 01:49:00+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,7688056248264159032,AWAKE,-07:00,2023-04-17 01:35:00+0000,-07:00,2023-04-17 01:35:30+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,8025925863198840440,LIGHT,-07:00,2023-04-17 01:03:30+0000,-07:00,2023-04-17 01:05:00+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,822829968779150328,AWAKE,-07:00,2023-04-17 02:26:00+0000,-07:00,2023-04-17 02:27:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,831138964088095176,LIGHT,-07:00,2023-04-17 01:49:30+0000,-07:00,2023-04-17 02:15:00+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,8394127494626344616,LIGHT,-07:00,2023-04-17 03:19:30+0000,-07:00,2023-04-17 03:21:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,8548248530293481888,AWAKE,-07:00,2023-04-17 06:07:00+0000,-07:00,2023-04-17 06:08:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,8624119451553911744,LIGHT,-07:00,2023-04-17 07:06:00+0000,-07:00,2023-04-17 07:07:30+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,8868095851259645760,DEEP,-07:00,2023-04-17 00:44:30+0000,-07:00,2023-04-17 00:58:00+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1154346866819958800,9017795820406169784,LIGHT,-07:00,2023-04-17 02:17:00+0000,-07:00,2023-04-17 02:26:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,9157223062445326168,LIGHT,-07:00,2023-04-17 07:10:00+0000,-07:00,2023-04-17 07:13:00+0000,DERIVED,2024-12-31 18:10:13+0000,2024-12-31 18:10:13+0000
1154346866819958800,92513701346830328,LIGHT,-07:00,2023-04-17 00:35:30+0000,-07:00,2023-04-17 00:44:30+0000,DERIVED,2024-12-31 18:10:12+0000,2024-12-31 18:10:12+0000
1272228681367257104,1276538674493395080,AWAKE,-07:00,2023-05-26 06:23:00+0000,-07:00,2023-05-26 06:24:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,1315661710949618224,AWAKE,-07:00,2023-05-26 03:02:30+0000,-07:00,2023-05-26 03:03:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,1593855729850745720,LIGHT,-07:00,2023-05-26 03:55:00+0000,-07:00,2023-05-26 04:04:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,1680866796890320032,LIGHT,-07:00,2023-05-26 01:48:30+0000,-07:00,2023-05-26 02:03:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,1877172555892414640,REM,-07:00,2023-05-26 04:48:00+0000,-07:00,2023-05-26 04:59:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,2072202680202198008,DEEP,-07:00,2023-05-26 00:33:00+0000,-07:00,2023-05-26 00:37:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,2268430084148873104,AWAKE,-07:00,2023-05-26 04:59:00+0000,-07:00,2023-05-26 04:59:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,2273550026865877792,LIGHT,-07:00,2023-05-26 05:38:00+0000,-07:00,2023-05-26 05:50:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,2304193554197071616,AWAKE,-07:00,2023-05-26 05:50:00+0000,-07:00,2023-05-26 05:51:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,2369243313631131544,LIGHT,-07:00,2023-05-26 04:41:30+0000,-07:00,2023-05-26 04:46:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,2380845942979294720,LIGHT,-07:00,2023-05-26 06:39:30+0000,-07:00,2023-05-26 06:41:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,2401947973215648048,AWAKE,-07:00,2023-05-26 04:46:30+0000,-07:00,2023-05-26 04:47:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,2643258823587756520,REM,-07:00,2023-05-26 04:59:30+0000,-07:00,2023-05-26 05:09:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,278315319781948152,REM,-07:00,2023-05-26 03:10:00+0000,-07:00,2023-05-26 03:17:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,2869446233050110936,AWAKE,-07:00,2023-05-26 06:41:30+0000,-07:00,2023-05-26 06:44:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,3111902959220451008,LIGHT,-07:00,2023-05-26 04:16:00+0000,-07:00,2023-05-26 04:40:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,3393422547206574840,AWAKE,-07:00,2023-05-26 03:17:30+0000,-07:00,2023-05-26 03:18:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,3438840133528971304,REM,-07:00,2023-05-26 06:11:30+0000,-07:00,2023-05-26 06:23:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,3922644426530541624,AWAKE,-07:00,2023-05-26 04:04:00+0000,-07:00,2023-05-26 04:05:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,3937103113374322816,AWAKE,-07:00,2023-05-26 04:40:30+0000,-07:00,2023-05-26 04:41:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,3976789209756479256,AWAKE,-07:00,2023-05-26 04:14:30+0000,-07:00,2023-05-26 04:16:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,4082456328365041032,AWAKE,-07:00,2023-05-26 06:05:30+0000,-07:00,2023-05-26 06:11:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,4107769382456367704,LIGHT,-07:00,2023-05-26 04:05:00+0000,-07:00,2023-05-26 04:14:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,4700491796242016328,LIGHT,-07:00,2023-05-26 04:47:00+0000,-07:00,2023-05-26 04:48:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,4730458169271292456,LIGHT,-07:00,2023-05-26 00:10:00+0000,-07:00,2023-05-26 00:33:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,4848152119481326136,REM,-07:00,2023-05-26 03:04:00+0000,-07:00,2023-05-26 03:09:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,4874472606553121032,AWAKE,-07:00,2023-05-26 02:03:30+0000,-07:00,2023-05-26 02:04:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,5064638800632840000,LIGHT,-07:00,2023-05-26 02:54:00+0000,-07:00,2023-05-26 02:54:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,5147448657568134624,LIGHT,-07:00,2023-05-26 02:55:00+0000,-07:00,2023-05-26 02:58:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,5182658472863820080,LIGHT,-07:00,2023-05-26 05:53:00+0000,-07:00,2023-05-26 06:05:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,5417431656547818560,AWAKE,-07:00,2023-05-26 03:50:00+0000,-07:00,2023-05-26 03:55:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,5537418810839546792,LIGHT,-07:00,2023-05-26 00:50:30+0000,-07:00,2023-05-26 01:24:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,5606980725284167432,AWAKE,-07:00,2023-05-26 03:09:30+0000,-07:00,2023-05-26 03:10:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,5629465092687824592,LIGHT,-07:00,2023-05-26 06:44:30+0000,-07:00,2023-05-26 06:46:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,5677173191237418672,AWAKE,-07:00,2023-05-26 00:04:30+0000,-07:00,2023-05-26 00:10:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,5688334830596656200,REM,-07:00,2023-05-26 06:24:00+0000,-07:00,2023-05-26 06:39:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,6321839356039256448,AWAKE,-07:00,2023-05-26 05:09:00+0000,-07:00,2023-05-26 05:17:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,7191106903528926152,LIGHT,-07:00,2023-05-26 03:03:00+0000,-07:00,2023-05-26 03:04:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,7472564086830731560,LIGHT,-07:00,2023-05-26 02:59:30+0000,-07:00,2023-05-26 03:02:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,7671412932339033744,LIGHT,-07:00,2023-05-26 05:51:00+0000,-07:00,2023-05-26 05:52:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,7707568480061453056,AWAKE,-07:00,2023-05-26 05:37:00+0000,-07:00,2023-05-26 05:38:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,7921365225339069808,REM,-07:00,2023-05-26 01:29:00+0000,-07:00,2023-05-26 01:48:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,793456653652941608,LIGHT,-07:00,2023-05-26 03:35:30+0000,-07:00,2023-05-26 03:50:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,8111786943338914992,AWAKE,-07:00,2023-05-26 01:24:30+0000,-07:00,2023-05-26 01:29:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,8333617305679691144,AWAKE,-07:00,2023-05-26 02:54:30+0000,-07:00,2023-05-26 02:55:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,8517975784433805840,LIGHT,-07:00,2023-05-26 02:04:00+0000,-07:00,2023-05-26 02:11:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,8537787295300660768,DEEP,-07:00,2023-05-26 02:11:30+0000,-07:00,2023-05-26 02:54:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,864836371857215272,AWAKE,-07:00,2023-05-26 00:50:00+0000,-07:00,2023-05-26 00:50:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,8744807758249094968,LIGHT,-07:00,2023-05-26 00:37:30+0000,-07:00,2023-05-26 00:50:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,8842150445083797032,AWAKE,-07:00,2023-05-26 05:52:30+0000,-07:00,2023-05-26 05:53:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,9091947701011991168,LIGHT,-07:00,2023-05-26 05:17:00+0000,-07:00,2023-05-26 05:37:00+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,9196241839933494152,REM,-07:00,2023-05-26 03:18:00+0000,-07:00,2023-05-26 03:35:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1272228681367257104,92337835435697296,AWAKE,-07:00,2023-05-26 02:58:00+0000,-07:00,2023-05-26 02:59:30+0000,DERIVED,2024-12-31 18:10:41+0000,2024-12-31 18:10:41+0000
1303698264773959584,201076240218007304,AWAKE,-07:00,2023-06-11 16:14:30+0000,-07:00,2023-06-11 16:15:30+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,30117204267198760,AWAKE,-07:00,2023-06-11 16:30:30+0000,-07:00,2023-06-11 16:31:00+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,3315308492949504424,REM,-07:00,2023-06-11 16:18:00+0000,-07:00,2023-06-11 16:30:00+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,3940071228127403192,AWAKE,-07:00,2023-06-11 15:10:00+0000,-07:00,2023-06-11 15:21:00+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,4361192554230991728,AWAKE,-07:00,2023-06-11 15:34:30+0000,-07:00,2023-06-11 15:35:30+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,4913992755711710480,DEEP,-07:00,2023-06-11 15:59:00+0000,-07:00,2023-06-11 16:09:00+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,5081627955688600016,LIGHT,-07:00,2023-06-11 16:30:00+0000,-07:00,2023-06-11 16:30:30+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,6218741208051119368,LIGHT,-07:00,2023-06-11 16:15:30+0000,-07:00,2023-06-11 16:18:00+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,7155952563771514424,AWAKE,-07:00,2023-06-11 16:09:00+0000,-07:00,2023-06-11 16:09:30+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,7183357525236280336,LIGHT,-07:00,2023-06-11 16:09:30+0000,-07:00,2023-06-11 16:14:30+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
1303698264773959584,7448538252071810440,LIGHT,-07:00,2023-06-11 15:21:00+0000,-07:00,2023-06-11 15:34:30+0000,DERIVED,2024-12-31 18:17:52+0000,2024-12-31 18:17:52+0000
