recorded_time,temperature,sensor_type
2023-07-01T00:00,1.0470814907090187,UNKNOWN
2023-07-01T00:01,1.2470814907090215,UNKNOWN
2023-07-01T00:02,1.4470814907090173,UNKNOWN
2023-07-01T00:03,1.5470814907090187,UNKNOWN
2023-07-01T00:04,1.7470814907090215,UNKNOWN
2023-07-01T00:54,2.847081490709023,UNKNOWN
2023-07-01T00:55,2.847081490709023,UNKNOWN
2023-07-01T00:56,2.847081490709023,UNKNOWN
2023-07-01T00:57,2.4470814907090173,UNKNOWN
2023-07-01T00:58,2.2470814907090215,UNKNOWN
2023-07-01T00:59,2.14708149070902,UNKNOWN
2023-07-01T01:00,1.9470814907090173,UNKNOWN
2023-07-01T01:01,1.9470814907090173,UNKNOWN
2023-07-01T01:02,1.9470814907090173,UNKNOWN
2023-07-01T01:03,1.847081490709023,UNKNOWN
2023-07-01T01:04,1.847081490709023,UNKNOWN
2023-07-01T01:05,1.847081490709023,UNKNOWN
2023-07-01T01:06,1.7470814907090215,UNKNOWN
2023-07-01T01:07,1.7470814907090215,UNKNOWN
2023-07-01T01:08,1.7470814907090215,UNKNOWN
2023-07-01T01:09,1.7470814907090215,UNKNOWN
2023-07-01T01:10,1.7470814907090215,UNKNOWN
2023-07-01T01:11,1.5470814907090187,UNKNOWN
2023-07-01T01:12,1.4470814907090173,UNKNOWN
2023-07-01T01:13,1.2470814907090215,UNKNOWN
2023-07-01T01:14,1.14708149070902,UNKNOWN
2023-07-01T01:15,0.9470814907090173,UNKNOWN
2023-07-01T01:16,0.9470814907090173,UNKNOWN
2023-07-01T01:17,0.8470814907090229,UNKNOWN
2023-07-01T01:18,0.7470814907090215,UNKNOWN
2023-07-01T01:19,0.5470814907090187,UNKNOWN
2023-07-01T01:20,0.34708149070902294,UNKNOWN
2023-07-01T01:21,0.1470814907090201,UNKNOWN
2023-07-01T01:22,0.04708149070901868,UNKNOWN
2023-07-01T01:23,-0.05291850929098274,UNKNOWN
2023-07-01T01:24,-0.05291850929098274,UNKNOWN
2023-07-01T01:25,-0.15291850929097706,UNKNOWN
2023-07-01T01:26,-0.2529185092909785,UNKNOWN
2023-07-01T01:27,-0.3529185092909799,UNKNOWN
2023-07-01T01:28,-0.4529185092909813,UNKNOWN
2023-07-01T01:29,-0.5529185092909792,UNKNOWN
2023-07-01T01:30,-0.4529185092909813,UNKNOWN
2023-07-01T01:31,-0.4529185092909813,UNKNOWN
2023-07-01T01:32,-0.3529185092909799,UNKNOWN
