type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2025-07-03T23:44,2025-07-04T10:07,623,32.753451043338686,NaN,NaN,NaN,NaN
IDT,2025-07-05T00:43:30,2025-07-05T09:04:30,501,32.321357285429144,NaN,NaN,NaN,NaN
IDT,2025-07-06T00:50,2025-07-06T09:33,523,32.951625239005736,103.6451043338675,699.9059037331026,0.3222875839883526,1.1408188550561187
IDT,2025-07-07T00:55:30,2025-07-07T07:22,386,32.94585492227979,37.133948635633715,738.2907257545739,0.29584139449726593,1.2489616097897476
