timestamp,rmssd,coverage,low_frequency,high_frequency
2023-05-14T00:15:00,44.203,0.973,863.903,398.532
2023-05-14T00:20:00,53.849,1.003,1335.855,751.101
2023-05-14T00:25:00,50.845,0.978,1351.216,755.45
2023-05-14T00:30:00,47.321,0.999,705.018,569.417
2023-05-14T00:35:00,51.766,0.916,1886.25,506.128
2023-05-14T00:40:00,58.784,0.941,997.037,606.926
2023-05-14T00:45:00,59.707,0.996,322.935,1057.147
2023-05-14T00:50:00,58.567,0.998,494.388,1261.223
2023-05-14T00:55:00,48.544,0.997,721.996,608.438
2023-05-14T01:00:00,62.06,0.941,1498.476,995.643
2023-05-14T01:05:00,42.768,0.925,824.622,643.647
2023-05-14T01:10:00,44.813,0.996,2775.576,759.462
2023-05-14T01:15:00,39.789,0.982,1283.812,558.599
2023-05-14T01:20:00,22.944,0.928,1147.755,169.22
2023-05-14T01:25:00,39.897,1.007,3084.703,503.596
2023-05-14T01:30:00,41.722,0.979,1535.397,588.235
2023-05-14T01:35:00,36.832,1.003,667.927,437.65
2023-05-14T01:40:00,38.758,0.936,1038.984,361.867
2023-05-14T01:45:00,35.841,0.944,944.223,502.391
2023-05-14T01:50:00,35.13,0.992,281.734,336.174
2023-05-14T01:55:00,37.443,1.006,602.044,436.256
2023-05-14T02:00:00,39.966,0.997,355.575,494.474
2023-05-14T02:05:00,39.692,1.005,267.522,374.064
2023-05-14T02:10:00,44.324,1.003,1048.276,653.707
2023-05-14T02:15:00,45.522,0.99,285.966,614.503
2023-05-14T02:20:00,49.005,0.99,498.849,602.693
2023-05-14T02:25:00,56.155,1.005,410.753,846.183
2023-05-14T02:30:00,51.26,0.871,1188.445,591.016
2023-05-14T02:35:00,61.657,0.975,889.263,1007.886
2023-05-14T02:40:00,64.164,0.927,1810.81,969.34
2023-05-14T02:45:00,56.681,0.974,626.447,702.054
2023-05-14T02:50:00,64.245,0.955,1131.97,988.193
2023-05-14T02:55:00,55.479,0.924,1891.811,901.362
2023-05-14T03:00:00,39.999,0.886,1220.219,339.601
2023-05-14T03:05:00,56.749,0.977,1868.06,735.959
2023-05-14T03:10:00,57.392,0.948,1616.521,761.413
2023-05-14T03:15:00,34.069,1.005,1206.063,413.786
2023-05-14T03:20:00,36.827,0.986,736.321,224.714
2023-05-14T03:35:00,55.903,0.882,1262.737,785.966
2023-05-14T03:40:00,57.155,0.954,747.03,806.101
2023-05-14T03:45:00,44.045,1.003,897.808,537.102
2023-05-14T03:50:00,18.255,1.0,576.222,69.094
2023-05-14T03:55:00,13.533,0.993,79.283,47.584
2023-05-14T04:00:00,20.237,1.001,865.915,197.609
2023-05-14T04:05:00,42.017,0.82,222.964,375.931
2023-05-14T04:15:00,54.449,0.976,752.477,730.342
2023-05-14T04:20:00,58.306,0.922,726.379,1057.031
2023-05-14T04:25:00,66.481,0.895,1041.923,982.489
2023-05-14T04:30:00,51.705,0.894,746.023,406.681
2023-05-14T04:35:00,42.424,1.002,426.472,338.473
2023-05-14T04:40:00,25.628,1.004,139.251,92.793
2023-05-14T04:45:00,42.996,0.992,748.477,481.8
2023-05-14T04:50:00,43.122,0.99,1059.706,392.633
