timestamp,rmssd,coverage,low_frequency,high_frequency
2023-07-15T00:00:00,38.021,1.0,569.148,458.03
2023-07-15T00:05:00,41.395,0.996,1046.432,445.979
2023-07-15T00:10:00,44.504,0.993,1237.968,615.769
2023-07-15T00:15:00,56.167,0.921,2695.297,888.076
2023-07-15T00:20:00,37.87,1.004,554.812,434.988
2023-07-15T00:25:00,30.497,0.99,785.165,268.893
2023-07-15T00:30:00,23.142,0.969,1505.021,225.574
2023-07-15T00:35:00,27.931,0.98,892.466,294.727
2023-07-15T00:40:00,38.913,0.982,649.584,634.581
2023-07-15T00:45:00,32.737,1.003,322.769,373.023
2023-07-15T00:50:00,40.592,0.941,1711.734,598.254
2023-07-15T00:55:00,42.512,0.984,259.548,521.288
2023-07-15T01:00:00,43.37,1.002,911.009,533.15
2023-07-15T01:05:00,47.874,1.002,383.622,687.916
2023-07-15T01:10:00,52.338,0.994,740.177,820.226
2023-07-15T01:15:00,51.189,0.985,367.15,707.862
2023-07-15T01:20:00,51.626,1.003,459.529,776.903
2023-07-15T01:25:00,54.609,0.94,1254.561,707.418
2023-07-15T01:30:00,41.853,0.975,593.668,428.417
2023-07-15T01:35:00,37.813,0.992,369.193,422.445
2023-07-15T01:40:00,38.434,1.002,430.768,329.857
2023-07-15T01:45:00,40.063,1.001,479.488,336.324
2023-07-15T01:50:00,43.619,0.914,1598.697,572.995
2023-07-15T01:55:00,68.734,0.982,2536.548,1562.259
2023-07-15T02:00:00,57.83,0.921,2133.894,1127.532
2023-07-15T02:10:00,49.788,0.829,1482.481,674.808
2023-07-15T02:15:00,42.022,0.733,1416.707,352.039
2023-07-15T02:25:00,45.587,0.945,1079.893,676.274
2023-07-15T02:30:00,37.409,0.931,2572.668,522.203
2023-07-15T02:35:00,50.348,0.855,1732.823,488.157
2023-07-15T02:40:00,51.601,0.936,1236.926,1004.722
2023-07-15T02:45:00,45.305,0.994,517.156,541.368
2023-07-15T02:50:00,49.617,0.979,1422.16,669.799
2023-07-15T02:55:00,57.261,0.968,1594.872,779.331
2023-07-15T03:00:00,61.214,0.975,2267.294,986.799
2023-07-15T03:10:00,42.465,0.76,308.527,526.627
2023-07-15T03:15:00,40.61,1.002,650.847,380.545
2023-07-15T03:20:00,40.519,0.979,755.047,382.156
2023-07-15T03:25:00,43.228,0.951,842.557,411.503
2023-07-15T03:30:00,64.327,0.893,4030.689,854.705
2023-07-15T03:35:00,58.8,0.942,3196.298,887.748
2023-07-15T03:40:00,57.734,0.907,2138.014,1068.923
2023-07-15T03:45:00,58.301,0.988,2736.776,928.652
2023-07-15T03:50:00,54.935,0.961,944.713,624.804
2023-07-15T03:55:00,69.736,0.905,1481.501,1369.807
2023-07-15T04:00:00,65.626,0.978,755.162,1311.091
2023-07-15T04:05:00,58.543,0.949,1184.098,798.822
2023-07-15T04:10:00,59.509,0.945,2584.91,528.795
2023-07-15T04:15:00,68.873,0.975,1273.265,1451.254
2023-07-15T04:20:00,62.16,0.866,3459.897,883.091
2023-07-15T04:25:00,74.683,0.955,2432.562,2085.176
2023-07-15T04:30:00,72.393,0.996,881.12,1639.269
2023-07-15T04:35:00,76.801,0.975,703.724,1937.234
2023-07-15T04:40:00,60.285,0.788,922.518,991.278
2023-07-15T05:05:00,74.706,1.005,1893.454,1292.616
2023-07-15T05:10:00,69.207,0.99,1050.974,1157.48
2023-07-15T05:15:00,72.63,0.968,1360.256,1254.683
2023-07-15T05:20:00,70.06,1.0,1063.509,1467.587
2023-07-15T05:25:00,61.895,0.938,3247.041,1176.91
2023-07-15T05:30:00,49.997,0.944,1306.844,922.762
2023-07-15T05:35:00,58.673,0.954,2991.851,1357.788
2023-07-15T05:40:00,43.923,0.785,1893.703,399.033
2023-07-15T05:50:00,58.449,0.872,1594.658,691.928
2023-07-15T05:55:00,86.838,0.978,2024.385,1798.626
2023-07-15T06:00:00,71.352,0.93,3090.12,949.048
2023-07-15T06:05:00,82.651,0.982,3094.729,1643.258
2023-07-15T06:10:00,76.856,0.975,2234.606,1760.938
2023-07-15T06:15:00,66.835,0.929,1876.435,1052.927
2023-07-15T06:30:00,52.468,0.956,726.296,827.935
2023-07-15T06:35:00,64.029,0.942,866.969,1376.512
2023-07-15T06:40:00,66.569,0.988,1380.206,1362.952
2023-07-15T06:45:00,66.635,1.002,1252.866,1261.386
2023-07-15T06:50:00,68.186,0.97,1283.858,1504.384
2023-07-15T07:00:00,79.923,0.905,2964.942,1463.975
2023-07-15T07:05:00,78.588,0.858,2037.929,1342.16
2023-07-15T07:10:00,72.786,0.908,1164.441,1471.206
2023-07-15T07:15:00,68.417,0.94,2495.25,1163.303
2023-07-15T07:20:00,64.659,0.891,1408.693,801.21
2023-07-15T07:25:00,72.809,0.84,2545.227,1073.513
2023-07-15T07:30:00,87.353,0.974,1825.505,2167.023
2023-07-15T07:35:00,83.915,0.939,1049.875,2037.359
2023-07-15T07:40:00,76.42,0.891,4031.048,1287.961
2023-07-15T07:45:00,80.14,0.82,2819.94,1831.555
