timestamp,rmssd,coverage,low_frequency,high_frequency
2023-04-27T00:00:00,37.896,0.862,2257.054,177.819
2023-04-27T00:05:00,40.218,0.961,459.178,325.539
2023-04-27T00:10:00,36.776,0.921,560.353,257.184
2023-04-27T00:15:00,51.02,1.003,553.567,762.431
2023-04-27T00:20:00,29.727,0.873,730.217,118.144
2023-04-27T00:25:00,25.01,0.857,1193.548,93.534
2023-04-27T00:30:00,32.668,0.932,2627.223,375.487
2023-04-27T00:35:00,26.816,0.881,864.736,175.745
2023-04-27T00:40:00,18.86,0.987,1028.365,93.537
2023-04-27T00:45:00,22.98,0.945,760.904,91.125
2023-04-27T00:50:00,28.865,1.005,2325.622,202.858
2023-04-27T00:55:00,25.466,0.987,1138.483,118.254
2023-04-27T01:00:00,31.743,1.003,668.75,288.656
2023-04-27T01:05:00,27.61,0.964,1159.542,124.316
2023-04-27T01:10:00,23.514,0.984,268.278,101.677
2023-04-27T01:15:00,26.147,1.004,265.332,147.818
2023-04-27T01:20:00,27.401,1.004,426.022,138.889
2023-04-27T01:25:00,28.763,0.99,251.743,182.696
2023-04-27T01:30:00,29.927,0.969,716.605,148.326
2023-04-27T01:35:00,32.699,1.005,382.305,228.824
2023-04-27T01:40:00,34.854,0.895,1954.174,254.474
2023-04-27T01:45:00,45.768,0.902,1514.283,445.688
2023-04-27T01:50:00,33.962,1.005,287.795,208.945
2023-04-27T01:55:00,37.435,0.915,1052.893,260.158
2023-04-27T02:00:00,47.344,0.906,1603.413,571.66
2023-04-27T02:05:00,47.558,0.992,1323.549,607.12
2023-04-27T02:10:00,50.086,1.004,1055.079,612.268
2023-04-27T02:15:00,53.912,0.938,1461.279,867.369
2023-04-27T02:20:00,40.291,1.003,607.969,420.685
2023-04-27T02:25:00,38.816,1.004,686.398,300.157
2023-04-27T02:30:00,45.675,0.955,969.641,462.244
2023-04-27T02:35:00,51.83,0.885,1595.689,545.028
2023-04-27T02:40:00,27.519,0.949,919.017,154.368
2023-04-27T02:45:00,25.189,0.938,1126.787,144.771
2023-04-27T02:50:00,22.263,0.969,507.057,166.04
2023-04-27T02:55:00,33.908,0.934,1285.004,226.614
2023-04-27T03:00:00,41.749,0.935,1570.825,484.017
2023-04-27T03:05:00,37.243,1.003,1371.567,317.778
2023-04-27T03:10:00,35.969,0.915,1090.946,212.256
2023-04-27T03:15:00,37.866,1.004,1249.179,378.808
2023-04-27T03:20:00,33.861,1.0,420.159,277.235
2023-04-27T03:25:00,36.339,1.003,681.241,316.415
2023-04-27T03:30:00,40.459,1.002,835.27,344.641
2023-04-27T03:35:00,41.918,1.004,903.295,351.497
2023-04-27T03:40:00,48.594,0.995,2421.449,704.713
2023-04-27T03:45:00,40.526,1.006,571.333,272.341
2023-04-27T03:50:00,49.736,0.971,1505.774,528.319
2023-04-27T03:55:00,48.655,1.003,877.27,538.257
2023-04-27T04:00:00,41.264,0.862,3740.008,216.482
2023-04-27T04:05:00,46.83,0.988,1999.232,345.015
2023-04-27T04:10:00,53.17,0.946,2319.011,544.293
2023-04-27T04:15:00,49.684,0.841,5145.877,383.599
2023-04-27T04:20:00,42.039,0.912,701.783,397.942
2023-04-27T04:25:00,45.76,0.845,2416.588,537.693
2023-04-27T04:30:00,56.006,0.912,3026.615,791.388
2023-04-27T04:35:00,35.373,0.966,1244.529,283.158
2023-04-27T04:40:00,42.182,0.896,1939.763,343.353
2023-04-27T04:45:00,31.006,1.003,1473.103,142.505
2023-04-27T04:50:00,31.45,0.977,1148.874,181.359
2023-04-27T04:55:00,41.584,0.921,4700.949,347.824
2023-04-27T05:00:00,39.945,0.903,2327.46,176.634
2023-04-27T05:05:00,49.156,0.838,2332.088,445.22
2023-04-27T05:10:00,54.27,0.812,1842.9,507.55
2023-04-27T05:15:00,66.865,0.934,2141.93,981.948
2023-04-27T05:20:00,51.71,0.786,3192.324,770.654
2023-04-27T05:25:00,35.473,0.824,2054.453,336.811
2023-04-27T05:30:00,26.03,1.003,894.136,184.826
2023-04-27T05:35:00,30.307,0.964,728.33,245.155
2023-04-27T05:40:00,35.808,1.003,761.591,291.607
2023-04-27T05:45:00,32.517,1.003,822.406,268.856
2023-04-27T05:50:00,40.015,1.002,1217.92,377.314
2023-04-27T05:55:00,32.144,1.001,823.715,191.759
2023-04-27T06:00:00,56.827,0.754,2694.869,792.993
