timestamp,rmssd,coverage,low_frequency,high_frequency
2023-07-16T00:25:00,43.568,0.747,648.334,808.111
2023-07-16T00:30:00,32.885,1.004,553.314,365.42
2023-07-16T00:35:00,34.683,0.996,917.896,510.691
2023-07-16T00:40:00,33.271,0.974,701.016,439.418
2023-07-16T00:45:00,27.691,1.001,190.638,252.274
2023-07-16T00:50:00,34.236,0.823,488.49,478.669
2023-07-16T01:10:00,24.487,0.794,369.676,234.525
2023-07-16T01:15:00,19.469,0.975,691.577,140.672
2023-07-16T01:20:00,20.996,0.977,832.561,125.065
2023-07-16T01:25:00,17.67,0.9,927.637,92.194
2023-07-16T01:30:00,14.604,0.973,233.225,92.941
2023-07-16T01:35:00,12.498,0.941,318.914,30.715
2023-07-16T01:45:00,28.93,0.709,190.421,313.244
2023-07-16T01:50:00,24.08,1.003,189.318,212.566
2023-07-16T02:05:00,27.836,0.73,336.536,217.04
2023-07-16T02:10:00,31.716,0.998,420.566,309.186
2023-07-16T02:15:00,34.45,0.986,673.365,266.744
2023-07-16T02:20:00,33.939,1.003,730.988,335.202
2023-07-16T02:25:00,32.136,1.002,619.155,270.0
2023-07-16T02:30:00,33.581,0.987,937.278,302.638
2023-07-16T02:35:00,33.424,1.003,434.128,383.423
2023-07-16T02:40:00,41.794,0.998,803.95,435.051
2023-07-16T02:45:00,40.883,0.989,781.388,482.923
2023-07-16T02:50:00,41.382,1.003,712.659,512.91
2023-07-16T02:55:00,36.813,0.962,554.502,294.008
2023-07-16T03:00:00,42.861,0.97,608.193,529.088
2023-07-16T03:05:00,30.275,0.971,1467.735,330.389
2023-07-16T03:10:00,18.216,0.916,640.322,157.713
2023-07-16T03:15:00,26.104,0.931,1307.894,351.465
2023-07-16T03:20:00,18.4,0.993,1006.707,115.997
2023-07-16T03:25:00,19.747,0.987,770.214,134.109
2023-07-16T03:30:00,24.813,0.925,735.868,121.898
2023-07-16T03:35:00,46.003,0.93,1454.961,538.813
2023-07-16T03:40:00,41.867,0.926,681.198,491.975
2023-07-16T03:45:00,30.648,1.002,670.877,265.228
2023-07-16T03:50:00,28.037,0.986,338.284,242.632
2023-07-16T03:55:00,31.607,0.97,1595.199,317.21
2023-07-16T04:00:00,34.11,0.948,555.5,254.522
2023-07-16T04:05:00,49.589,0.888,1308.698,663.115
2023-07-16T04:10:00,52.352,0.933,1730.292,1147.431
2023-07-16T04:15:00,49.349,0.904,1092.675,679.901
2023-07-16T04:20:00,50.972,0.998,746.242,730.217
2023-07-16T04:40:00,56.318,0.729,2980.281,986.308
2023-07-16T04:45:00,50.516,0.983,1458.649,806.531
2023-07-16T04:50:00,53.582,1.004,876.076,823.648
2023-07-16T04:55:00,56.084,0.913,2583.671,1095.061
2023-07-16T05:00:00,30.117,0.86,962.109,173.88
2023-07-16T05:05:00,38.404,0.845,1301.747,689.404
2023-07-16T05:10:00,35.802,0.976,1825.257,343.204
2023-07-16T05:15:00,37.138,0.911,1269.043,419.017
2023-07-16T05:20:00,40.596,0.958,1673.482,383.962
2023-07-16T05:30:00,56.978,0.899,1919.503,1140.97
2023-07-16T05:35:00,59.674,0.957,1859.563,1282.23
2023-07-16T05:40:00,53.863,0.888,2104.605,792.884
2023-07-16T05:45:00,66.078,0.897,1038.674,1048.349
2023-07-16T05:50:00,55.165,0.991,1304.091,914.539
2023-07-16T05:55:00,51.997,1.005,562.823,721.22
2023-07-16T06:00:00,64.907,0.945,454.975,1150.804
2023-07-16T06:10:00,63.901,0.998,607.291,1031.202
2023-07-16T06:15:00,65.142,0.997,931.961,1044.336
2023-07-16T06:20:00,69.809,1.004,785.692,1354.141
2023-07-16T06:25:00,72.873,0.988,1498.779,1367.203
2023-07-16T06:30:00,76.105,0.989,1328.754,1605.109
2023-07-16T06:35:00,67.12,0.71,3495.586,747.584
2023-07-16T06:40:00,80.776,0.974,2886.077,1936.94
2023-07-16T06:45:00,62.303,0.835,1392.63,997.94
2023-07-16T06:50:00,61.063,0.96,1969.083,688.033
2023-07-16T06:55:00,62.87,0.878,1706.509,713.498
2023-07-16T07:00:00,67.755,0.859,1966.861,858.507
2023-07-16T07:05:00,69.684,0.927,2920.99,1087.99
2023-07-16T07:10:00,55.466,0.863,816.241,736.519
2023-07-16T07:15:00,60.443,0.889,2855.52,885.343
2023-07-16T07:20:00,49.925,0.895,2294.796,682.825
2023-07-16T07:40:00,68.75,0.939,1251.231,1247.304
2023-07-16T07:45:00,58.769,0.929,1164.113,1068.249
