timestamp,rmssd,coverage,low_frequency,high_frequency
2023-06-10T00:00:00,64.627,0.975,1077.362,1385.818
2023-06-10T00:05:00,58.503,0.982,1622.867,1105.524
2023-06-10T00:10:00,55.859,0.877,1206.06,1020.472
2023-06-10T00:30:00,39.763,0.981,1786.852,390.875
2023-06-10T00:35:00,40.364,0.998,1799.25,544.52
2023-06-10T00:40:00,40.386,0.998,538.416,493.89
2023-06-10T00:45:00,46.299,0.981,913.876,752.406
2023-06-10T00:50:00,38.47,0.986,1774.083,464.258
2023-06-10T00:55:00,49.173,0.943,3081.992,722.626
2023-06-10T01:00:00,32.864,0.938,1544.239,511.487
2023-06-10T01:05:00,15.171,0.978,598.891,63.813
2023-06-10T01:10:00,14.084,0.964,381.453,63.417
2023-06-10T01:15:00,26.807,0.967,1976.681,359.487
2023-06-10T01:20:00,41.495,1.003,1161.576,775.547
2023-06-10T01:25:00,47.867,0.962,973.028,1140.385
2023-06-10T01:30:00,41.9,0.982,377.021,651.881
2023-06-10T01:35:00,48.254,0.976,737.059,839.095
2023-06-10T01:40:00,55.212,0.935,985.956,1603.725
2023-06-10T01:45:00,28.268,1.003,257.396,248.053
2023-06-10T01:50:00,27.152,0.997,362.571,188.416
2023-06-10T01:55:00,30.556,1.005,519.373,271.272
2023-06-10T02:00:00,35.627,0.999,743.98,292.268
2023-06-10T02:05:00,39.32,0.995,611.026,559.966
2023-06-10T02:10:00,41.06,1.003,769.145,408.35
2023-06-10T02:15:00,45.701,1.003,707.925,583.612
2023-06-10T02:20:00,43.819,0.97,678.008,558.409
2023-06-10T02:25:00,48.951,1.005,999.341,912.955
2023-06-10T02:30:00,47.932,1.002,723.859,647.346
2023-06-10T02:35:00,46.445,0.977,934.052,588.09
2023-06-10T02:40:00,51.605,0.943,2511.057,823.482
2023-06-10T02:45:00,45.215,1.003,1737.037,411.402
2023-06-10T02:50:00,31.888,0.955,414.217,304.916
2023-06-10T02:55:00,35.845,0.978,862.453,409.818
2023-06-10T03:00:00,44.805,0.954,2496.322,428.439
2023-06-10T03:05:00,38.585,0.934,1456.615,312.876
2023-06-10T03:10:00,31.729,0.965,1070.925,252.011
2023-06-10T03:15:00,32.079,0.968,1242.134,227.539
2023-06-10T03:20:00,31.966,0.972,1069.689,215.579
2023-06-10T03:25:00,37.414,0.994,359.98,514.547
2023-06-10T03:30:00,38.193,1.005,867.851,450.232
2023-06-10T03:35:00,41.872,1.003,537.406,528.07
2023-06-10T03:40:00,41.484,0.974,677.768,569.356
2023-06-10T03:45:00,42.687,0.991,703.19,571.879
2023-06-10T03:50:00,50.233,0.862,772.374,760.118
2023-06-10T03:55:00,57.865,0.932,1843.45,1495.853
2023-06-10T04:00:00,53.756,0.954,1856.605,1041.17
2023-06-10T04:05:00,57.241,0.929,2905.137,986.569
2023-06-10T04:10:00,60.029,0.988,670.413,1206.697
2023-06-10T04:15:00,62.15,0.959,1504.399,1320.282
2023-06-10T04:20:00,60.369,1.003,800.074,1317.626
2023-06-10T04:25:00,59.024,0.91,1136.319,936.04
2023-06-10T04:30:00,47.265,0.975,1206.876,648.6
2023-06-10T04:35:00,45.157,0.972,956.88,622.587
2023-06-10T04:40:00,41.838,0.87,1589.806,415.215
2023-06-10T04:45:00,62.382,0.97,2886.735,1066.751
2023-06-10T04:50:00,51.168,0.94,2086.488,804.558
2023-06-10T04:55:00,52.856,0.961,1307.479,761.583
2023-06-10T05:00:00,62.981,0.9,2287.245,705.894
2023-06-10T05:05:00,60.303,0.93,1923.415,1479.208
2023-06-10T05:10:00,47.022,1.004,825.629,508.036
2023-06-10T05:15:00,43.038,0.995,623.752,520.789
2023-06-10T05:20:00,43.029,1.003,452.873,559.872
2023-06-10T05:25:00,41.264,0.989,654.137,379.589
2023-06-10T05:30:00,42.859,0.955,2096.695,496.13
2023-06-10T05:35:00,40.897,0.956,992.987,476.031
2023-06-10T05:40:00,55.231,1.005,1557.56,1041.06
2023-06-10T05:45:00,43.279,0.997,785.895,620.496
2023-06-10T05:50:00,68.362,0.858,3647.364,1151.151
2023-06-10T05:55:00,49.523,0.796,1234.256,433.605
2023-06-10T06:00:00,39.062,0.9,1326.676,474.561
2023-06-10T06:05:00,36.851,0.948,1167.197,400.466
2023-06-10T06:10:00,33.364,0.935,1365.233,239.474
2023-06-10T06:15:00,53.927,0.927,943.826,536.06
2023-06-10T06:20:00,52.393,0.941,2183.386,988.437
2023-06-10T06:25:00,48.076,0.932,992.514,578.405
2023-06-10T06:30:00,70.094,0.899,2196.726,1635.61
2023-06-10T06:35:00,61.106,0.94,1517.031,998.938
2023-06-10T06:40:00,64.102,0.981,1985.381,1209.638
2023-06-10T06:45:00,58.321,1.002,908.58,839.064
2023-06-10T06:50:00,57.22,1.005,1030.963,901.474
2023-06-10T06:55:00,60.404,0.93,1477.397,989.626
2023-06-10T07:00:00,63.715,1.003,999.834,1084.725
2023-06-10T07:05:00,68.231,1.0,694.673,1606.921
2023-06-10T07:10:00,72.093,0.896,1807.863,1014.884
2023-06-10T07:15:00,74.621,0.958,1654.166,1858.122
2023-06-10T07:20:00,73.816,0.976,2439.164,1930.735
2023-06-10T07:25:00,72.918,0.917,5060.992,1428.926
2023-06-10T07:30:00,68.798,1.003,3430.87,1461.792
2023-06-10T07:35:00,55.752,0.971,1824.349,1111.577
2023-06-10T07:40:00,52.102,0.929,2358.332,541.958
2023-06-10T07:45:00,42.323,0.843,1990.818,493.137
2023-06-10T07:50:00,53.039,0.917,3655.012,688.049
2023-06-10T07:55:00,73.124,0.931,5211.956,921.464
