timestamp,rmssd,coverage,low_frequency,high_frequency
2023-04-23T00:00:00,48.346,0.996,228.255,569.975
2023-04-23T00:25:00,52.778,0.986,1120.305,862.352
2023-04-23T00:30:00,32.383,0.939,598.838,252.938
2023-04-23T00:35:00,24.365,0.954,1166.901,192.335
2023-04-23T00:40:00,24.28,0.988,624.67,209.257
2023-04-23T00:45:00,28.265,0.991,753.073,300.149
2023-04-23T00:50:00,46.073,0.846,405.736,639.817
2023-04-23T00:55:00,41.661,0.992,489.876,466.771
2023-04-23T01:00:00,43.066,1.004,1112.758,445.824
2023-04-23T01:05:00,41.012,1.002,349.561,367.578
2023-04-23T01:10:00,39.557,0.987,534.154,375.119
2023-04-23T01:15:00,41.647,1.004,427.04,412.21
2023-04-23T01:20:00,46.303,0.962,651.953,531.558
2023-04-23T01:25:00,57.306,0.996,823.022,656.512
2023-04-23T01:30:00,55.42,0.996,557.581,602.41
2023-04-23T01:35:00,66.599,0.999,360.183,1133.337
2023-04-23T01:40:00,62.119,1.004,467.025,901.118
2023-04-23T01:45:00,73.126,1.005,398.692,1231.416
2023-04-23T01:50:00,75.589,0.919,1179.935,1590.427
2023-04-23T01:55:00,53.089,0.898,1642.662,741.662
2023-04-23T02:00:00,69.462,0.901,1903.763,1378.066
2023-04-23T02:05:00,70.694,0.976,2547.669,1183.788
2023-04-23T02:10:00,55.644,0.879,887.184,855.8
2023-04-23T02:15:00,79.742,1.005,1327.878,1825.748
2023-04-23T02:20:00,71.229,0.838,1263.105,772.578
2023-04-23T02:25:00,49.511,1.002,411.077,685.968
2023-04-23T02:30:00,53.636,0.967,415.146,668.487
2023-04-23T02:35:00,56.299,0.854,603.224,894.598
2023-04-23T02:40:00,47.852,0.994,1576.467,577.363
2023-04-23T02:45:00,44.377,0.984,592.352,450.182
2023-04-23T02:50:00,50.27,0.908,1541.051,506.505
2023-04-23T02:55:00,57.973,0.933,3096.38,946.215
2023-04-23T03:00:00,58.465,1.005,1128.786,871.876
2023-04-23T03:05:00,56.409,0.996,618.903,756.107
2023-04-23T03:10:00,71.632,0.823,1797.033,1441.545
2023-04-23T03:15:00,72.397,0.998,1952.987,1206.174
2023-04-23T03:20:00,45.634,0.866,3264.972,714.839
