timestamp,rmssd,coverage,low_frequency,high_frequency
2023-04-19T00:05:00,30.637,0.789,241.753,97.128
2023-04-19T00:10:00,14.281,1.0,1734.949,331.322
2023-04-19T00:25:00,10.268,0.997,44.302,25.617
2023-04-19T00:30:00,9.963,0.956,88.339,21.133
2023-04-19T00:35:00,9.475,1.003,66.05,14.806
2023-04-19T00:40:00,21.626,0.947,330.715,117.46
2023-04-19T00:45:00,34.232,0.96,601.981,229.282
2023-04-19T00:50:00,34.2,0.978,723.97,288.414
2023-04-19T00:55:00,38.877,0.906,839.975,296.827
2023-04-19T01:00:00,48.52,0.817,3123.419,389.228
2023-04-19T01:05:00,28.099,0.96,2433.342,287.183
2023-04-19T01:10:00,33.316,1.004,1533.713,480.954
2023-04-19T01:15:00,24.49,0.971,1064.842,118.598
2023-04-19T01:20:00,30.154,0.966,2692.79,212.839
2023-04-19T01:25:00,51.179,1.002,1988.147,1019.19
2023-04-19T01:30:00,43.28,0.976,651.524,643.469
2023-04-19T01:35:00,49.286,0.87,1551.683,659.145
2023-04-19T01:40:00,56.44,0.981,688.854,862.537
2023-04-19T01:45:00,44.29,1.003,444.528,490.25
2023-04-19T01:50:00,47.991,0.989,1136.631,605.1
2023-04-19T01:55:00,55.551,0.912,1454.583,914.037
2023-04-19T02:00:00,46.223,1.005,832.7,561.295
2023-04-19T02:05:00,46.252,1.003,808.513,526.232
2023-04-19T02:10:00,53.172,0.947,1231.656,716.309
2023-04-19T02:15:00,55.369,0.917,2930.07,732.765
2023-04-19T02:20:00,50.92,0.951,1376.809,745.095
2023-04-19T02:25:00,55.396,0.9,2783.202,811.493
2023-04-19T02:30:00,48.244,0.893,3573.717,747.022
2023-04-19T02:35:00,39.26,0.997,559.407,388.954
2023-04-19T02:40:00,43.463,0.977,1545.48,447.904
2023-04-19T02:45:00,36.544,1.003,535.134,245.926
2023-04-19T02:50:00,31.956,1.002,608.176,240.865
2023-04-19T02:55:00,32.236,0.995,839.069,238.872
2023-04-19T03:00:00,31.396,1.004,794.689,234.611
2023-04-19T03:05:00,31.79,1.002,667.361,204.494
2023-04-19T03:10:00,34.25,0.986,684.017,228.893
2023-04-19T03:15:00,31.845,0.961,1830.593,222.037
2023-04-19T03:20:00,41.383,0.938,1848.483,608.348
2023-04-19T03:25:00,28.551,0.988,599.37,220.985
2023-04-19T03:30:00,26.31,0.975,617.95,172.707
2023-04-19T03:35:00,29.932,0.991,992.562,167.344
2023-04-19T03:40:00,24.231,0.955,1115.26,123.127
2023-04-19T03:45:00,27.865,0.973,1039.918,256.815
2023-04-19T03:50:00,30.963,0.934,3804.92,201.533
2023-04-19T03:55:00,30.661,0.959,2660.606,359.814
2023-04-19T04:00:00,34.577,0.974,1740.635,288.811
2023-04-19T04:05:00,36.118,0.983,1217.259,366.219
2023-04-19T04:10:00,31.196,0.996,1030.938,273.706
2023-04-19T04:15:00,34.143,0.991,1087.49,276.676
2023-04-19T04:20:00,31.052,1.004,362.829,219.976
2023-04-19T04:25:00,31.33,1.001,608.253,256.242
2023-04-19T04:30:00,34.231,0.982,820.593,269.472
2023-04-19T04:35:00,35.395,0.929,485.577,245.273
2023-04-19T04:40:00,54.713,0.999,1140.465,606.506
2023-04-19T04:45:00,45.059,0.997,732.649,511.95
2023-04-19T04:50:00,44.627,0.993,713.919,458.619
2023-04-19T04:55:00,48.406,1.004,1764.762,685.668
2023-04-19T05:00:00,49.022,1.002,1187.508,627.119
2023-04-19T05:05:00,56.56,0.994,1275.881,844.032
2023-04-19T05:10:00,58.142,1.004,973.331,848.232
2023-04-19T05:15:00,54.709,1.0,864.479,803.488
2023-04-19T05:20:00,57.561,0.985,745.71,620.078
2023-04-19T05:25:00,61.046,0.998,931.349,946.277
2023-04-19T05:30:00,52.842,1.003,649.931,724.83
2023-04-19T05:35:00,64.946,0.885,4208.285,1309.275
2023-04-19T05:40:00,55.408,0.952,2201.173,743.783
2023-04-19T05:45:00,38.491,0.93,1174.299,338.602
2023-04-19T05:50:00,53.036,0.978,2429.931,759.818
2023-04-19T05:55:00,44.832,0.942,1592.195,565.882
2023-04-19T06:00:00,44.606,0.917,1129.106,713.066
2023-04-19T06:05:00,27.097,0.96,3274.067,180.359
2023-04-19T06:10:00,28.975,0.939,1580.958,216.382
2023-04-19T06:15:00,50.396,0.924,3908.356,1064.072
2023-04-19T06:20:00,41.005,0.971,2296.584,542.575
2023-04-19T06:25:00,33.513,0.986,2253.901,293.253
2023-04-19T06:30:00,19.208,0.916,1451.268,105.457
2023-04-19T06:35:00,23.377,0.888,1818.869,299.569
2023-04-19T23:20:00,46.427,0.914,1300.504,452.986
2023-04-19T23:25:00,51.958,0.99,1743.677,840.967
2023-04-19T23:30:00,67.342,0.99,1406.961,1085.257
2023-04-19T23:35:00,65.509,1.001,841.192,1144.534
2023-04-19T23:40:00,56.39,1.003,885.807,1077.032
2023-04-19T23:45:00,47.235,1.001,326.289,675.969
2023-04-19T23:50:00,47.145,1.004,211.053,884.451
2023-04-19T23:55:00,44.262,1.003,376.366,727.01
