timestamp,rmssd,coverage,low_frequency,high_frequency
2023-05-20T00:00:00,60.951,0.938,923.944,1330.845
2023-05-20T00:05:00,35.963,1.002,404.676,285.34
2023-05-20T00:10:00,34.379,1.003,515.326,263.227
2023-05-20T00:15:00,35.9,1.005,751.201,316.948
2023-05-20T00:20:00,37.364,1.002,1283.619,412.138
2023-05-20T00:25:00,33.202,1.003,364.664,293.175
2023-05-20T00:30:00,37.297,1.004,758.905,354.589
2023-05-20T00:35:00,33.942,1.003,676.21,291.859
2023-05-20T00:40:00,34.609,0.945,325.001,234.89
2023-05-20T00:45:00,49.637,0.98,1091.807,767.353
2023-05-20T00:50:00,30.065,1.004,1866.76,361.052
2023-05-20T00:55:00,22.128,1.001,1323.529,141.128
2023-05-20T01:00:00,15.473,1.003,563.788,61.921
2023-05-20T01:05:00,19.463,1.003,534.189,98.227
2023-05-20T01:10:00,29.827,0.958,1392.547,274.004
2023-05-20T01:15:00,33.821,0.947,1689.303,173.786
2023-05-20T01:20:00,30.824,0.973,775.112,315.811
2023-05-20T01:25:00,30.042,1.001,425.52,250.512
2023-05-20T01:30:00,28.837,0.979,229.93,226.967
2023-05-20T01:35:00,35.743,1.001,1007.137,353.378
2023-05-20T01:40:00,39.567,0.987,1118.632,471.779
2023-05-20T01:45:00,44.838,0.907,1441.645,575.098
2023-05-20T01:50:00,41.706,0.954,803.286,394.903
2023-05-20T01:55:00,43.783,0.966,586.847,670.028
2023-05-20T02:00:00,47.025,0.904,1441.775,480.153
2023-05-20T02:05:00,51.327,0.988,817.127,635.47
2023-05-20T02:10:00,46.747,0.97,640.333,434.614
2023-05-20T02:15:00,47.012,0.951,3007.726,483.859
2023-05-20T02:20:00,52.335,0.862,3016.652,289.42
2023-05-20T02:25:00,69.443,0.966,2898.557,1692.718
2023-05-20T02:30:00,67.303,1.005,2856.609,1192.12
2023-05-20T02:35:00,67.363,1.003,3591.993,1465.452
2023-05-20T02:40:00,37.41,0.977,1140.045,256.598
2023-05-20T02:45:00,41.207,0.91,1359.886,469.321
2023-05-20T02:50:00,44.477,0.829,2379.665,533.157
2023-05-20T02:55:00,48.595,0.919,1271.864,565.918
2023-05-20T03:00:00,47.373,0.966,985.082,511.164
2023-05-20T03:05:00,40.279,0.957,1944.201,666.604
2023-05-20T03:10:00,42.045,0.983,781.7,399.944
2023-05-20T03:15:00,41.769,1.004,878.983,400.339
2023-05-20T03:20:00,38.786,1.002,555.275,358.159
2023-05-20T03:25:00,37.787,1.004,1146.219,290.032
2023-05-20T03:30:00,42.959,1.003,608.377,454.385
2023-05-20T03:35:00,44.161,1.004,1227.177,454.505
2023-05-20T03:40:00,37.652,1.001,1466.97,381.427
2023-05-20T03:45:00,41.776,1.003,754.776,455.522
2023-05-20T03:50:00,40.433,1.003,633.604,510.53
2023-05-20T03:55:00,50.305,0.955,1756.45,673.784
2023-05-20T04:00:00,52.376,1.005,7345.292,728.776
2023-05-20T04:05:00,42.684,0.975,2058.204,463.622
2023-05-20T04:10:00,38.35,0.986,1481.68,430.284
2023-05-20T04:15:00,47.163,0.948,2311.436,463.72
2023-05-20T04:20:00,36.605,0.921,1648.973,247.709
2023-05-20T04:25:00,49.769,0.988,2549.455,676.997
2023-05-20T04:30:00,46.933,0.889,3847.248,689.286
2023-05-20T04:35:00,48.332,0.895,1328.598,512.981
2023-05-20T04:40:00,52.17,0.985,1705.351,644.415
2023-05-20T04:45:00,68.014,0.925,2033.685,1124.25
2023-05-20T04:50:00,53.392,0.986,2474.909,838.821
2023-05-20T04:55:00,48.08,0.943,2822.594,571.976
2023-05-20T05:10:00,81.11,0.881,580.877,1532.641
2023-05-20T05:15:00,64.587,0.914,2147.753,1039.01
2023-05-20T05:20:00,66.691,1.002,1297.0,959.327
2023-05-20T05:25:00,68.369,0.994,1241.534,1408.749
2023-05-20T05:30:00,65.159,0.992,1100.166,1119.502
2023-05-20T05:35:00,70.269,0.996,1416.569,1299.713
2023-05-20T05:40:00,72.916,1.002,1181.119,1549.812
2023-05-20T05:45:00,74.674,0.938,4532.408,1679.152
2023-05-20T05:50:00,76.9,0.916,2528.782,1575.877
2023-05-20T05:55:00,72.418,0.942,2308.689,977.058
2023-05-20T06:00:00,76.934,0.986,2619.083,1275.374
