timestamp,rmssd,coverage,low_frequency,high_frequency
2023-07-10T00:00:00,45.855,0.986,916.819,573.261
2023-07-10T00:05:00,42.094,1.003,869.639,413.263
2023-07-10T00:10:00,32.117,1.002,1046.19,246.494
2023-07-10T00:15:00,35.167,0.986,1887.196,452.882
2023-07-10T00:20:00,26.696,1.004,298.344,211.69
2023-07-10T00:25:00,29.367,1.002,541.236,205.287
2023-07-10T00:30:00,28.768,0.913,443.792,253.569
2023-07-10T00:35:00,48.247,0.908,3342.957,563.949
2023-07-10T00:40:00,36.255,1.002,1771.235,372.588
2023-07-10T00:45:00,29.929,0.959,1138.47,238.458
2023-07-10T00:50:00,30.077,0.876,884.589,228.151
2023-07-10T00:55:00,38.609,0.969,1356.221,487.264
2023-07-10T01:00:00,31.493,0.91,514.677,263.857
2023-07-10T01:05:00,36.596,0.94,533.143,419.731
2023-07-10T01:10:00,35.877,1.003,426.692,365.094
2023-07-10T01:15:00,37.12,1.002,747.283,397.935
2023-07-10T01:20:00,34.922,0.995,275.986,425.228
2023-07-10T01:25:00,32.975,0.974,948.002,218.44
2023-07-10T01:30:00,34.959,0.969,878.481,302.697
2023-07-10T01:35:00,35.371,1.001,368.316,357.668
2023-07-10T01:40:00,35.374,1.003,761.991,397.629
2023-07-10T01:45:00,40.032,0.894,2247.714,361.631
2023-07-10T01:50:00,44.518,0.952,1944.561,764.0
2023-07-10T01:55:00,50.489,1.003,1725.385,656.737
2023-07-10T02:00:00,50.38,0.963,1511.014,577.827
2023-07-10T02:05:00,49.325,0.944,2371.868,818.435
2023-07-10T02:10:00,45.651,0.989,2706.841,573.715
2023-07-10T02:15:00,44.973,0.998,2023.449,669.964
2023-07-10T02:20:00,28.697,0.979,1303.092,242.091
2023-07-10T02:25:00,27.576,0.973,612.189,173.258
2023-07-10T02:30:00,30.071,0.975,1166.937,254.686
2023-07-10T02:35:00,44.478,0.972,2604.66,476.401
2023-07-10T02:40:00,38.32,0.927,1216.295,471.014
2023-07-10T02:45:00,55.961,0.96,1889.851,675.43
2023-07-10T02:50:00,54.393,0.885,1647.42,691.108
2023-07-10T02:55:00,47.091,0.95,2661.604,408.163
2023-07-10T03:00:00,40.772,0.996,1321.574,489.001
2023-07-10T03:05:00,40.26,0.965,1000.858,337.688
2023-07-10T03:10:00,46.931,0.941,2331.561,534.218
2023-07-10T03:15:00,53.073,1.005,685.173,814.332
2023-07-10T03:20:00,66.492,0.956,3588.818,1365.315
2023-07-10T03:25:00,68.538,1.0,511.389,1433.34
2023-07-10T03:30:00,90.173,1.004,839.026,3358.097
2023-07-10T03:35:00,61.775,1.002,774.664,1001.877
2023-07-10T03:40:00,64.205,1.0,1936.997,1448.704
2023-07-10T03:45:00,84.486,0.998,828.9,3199.599
2023-07-10T03:50:00,64.192,0.996,937.714,1286.126
2023-07-10T03:55:00,84.594,0.999,1027.192,3537.989
2023-07-10T04:00:00,77.533,1.004,2463.385,1977.917
2023-07-10T04:05:00,79.346,0.919,1053.373,2303.598
2023-07-10T04:10:00,64.413,0.884,1871.093,1253.555
2023-07-10T04:15:00,69.345,0.934,5441.669,1261.02
2023-07-10T04:20:00,62.722,0.836,3742.547,1111.202
2023-07-10T04:25:00,62.465,0.923,3693.727,1060.259
2023-07-10T04:30:00,53.195,0.927,2411.796,725.827
2023-07-10T04:35:00,50.672,0.948,928.059,789.625
2023-07-10T04:40:00,71.167,0.961,973.713,908.842
2023-07-10T04:45:00,70.102,0.863,2100.505,991.147
2023-07-10T04:50:00,48.456,0.988,1131.114,708.3
2023-07-10T04:55:00,44.314,1.006,552.6,665.458
2023-07-10T05:00:00,46.444,0.958,1269.044,396.912
2023-07-10T05:05:00,45.439,0.988,1343.783,609.809
2023-07-10T05:30:00,48.298,0.938,2237.533,704.769
2023-07-10T05:35:00,41.725,1.001,988.398,413.252
2023-07-10T05:40:00,29.149,0.82,994.788,278.919
2023-07-10T05:45:00,39.554,0.93,1294.421,335.182
2023-07-10T05:50:00,47.862,0.856,1050.122,669.101
2023-07-10T05:55:00,47.569,0.959,1215.628,528.039
2023-07-10T06:00:00,31.632,0.991,784.192,164.469
2023-07-10T06:05:00,41.582,0.817,1553.22,285.57
2023-07-10T06:10:00,61.151,0.907,1983.375,944.696
2023-07-10T06:15:00,48.781,0.888,3122.904,641.327
2023-07-10T06:20:00,61.623,0.998,1575.258,1215.759
2023-07-10T06:25:00,63.973,0.913,1478.495,1019.319
2023-07-10T06:30:00,51.432,1.006,1249.255,660.848
2023-07-10T06:35:00,49.47,0.982,297.037,627.482
2023-07-10T06:40:00,55.903,0.992,451.602,900.374
2023-07-10T06:45:00,52.957,0.93,1188.348,1134.549
2023-07-10T06:50:00,50.383,0.968,1491.208,610.916
2023-07-10T06:55:00,56.555,0.981,1716.086,1085.014
2023-07-10T07:00:00,50.747,1.004,1645.029,720.142
2023-07-10T07:05:00,41.282,0.99,1077.341,568.01
2023-07-10T07:10:00,28.264,0.964,1537.028,235.937
2023-07-10T07:15:00,30.012,0.938,955.496,266.836
2023-07-10T07:20:00,57.439,0.835,1462.683,529.151
2023-07-10T07:25:00,50.619,0.988,1533.088,713.362
2023-07-10T07:30:00,48.173,0.98,764.655,510.308
2023-07-10T07:35:00,48.294,0.913,814.828,541.284
2023-07-10T22:45:00,29.22,0.911,1839.029,292.455
2023-07-10T22:50:00,25.021,0.77,463.336,103.453
2023-07-10T23:15:00,26.005,0.983,1248.977,206.858
2023-07-10T23:20:00,19.749,0.982,187.097,121.977
2023-07-10T23:55:00,25.595,0.919,846.821,272.802
