timestamp,rmssd,coverage,low_frequency,high_frequency
2023-04-21T00:00:00,50.506,1.001,498.079,570.307
2023-04-21T00:05:00,47.706,1.002,312.847,595.037
2023-04-21T00:10:00,44.201,1.003,784.256,468.183
2023-04-21T00:15:00,47.73,0.992,326.48,473.638
2023-04-21T00:20:00,49.477,1.004,271.651,605.872
2023-04-21T00:25:00,43.437,1.004,346.963,551.713
2023-04-21T00:30:00,32.32,0.966,291.753,239.074
2023-04-21T00:35:00,32.133,0.877,2284.94,340.911
2023-04-21T00:40:00,28.851,0.97,1477.104,261.581
2023-04-21T00:45:00,36.58,0.834,1088.755,406.326
2023-04-21T00:50:00,28.858,0.929,694.844,226.351
2023-04-21T00:55:00,38.486,0.951,1457.828,393.812
2023-04-21T01:00:00,23.651,0.981,1041.555,146.426
2023-04-21T01:05:00,28.958,1.003,878.512,230.734
2023-04-21T01:10:00,33.746,1.003,587.695,352.762
2023-04-21T01:15:00,25.212,0.987,191.048,204.215
2023-04-21T01:20:00,31.528,0.969,580.728,324.209
2023-04-21T01:25:00,27.756,1.004,313.273,210.773
2023-04-21T01:30:00,28.71,1.0,310.633,282.269
2023-04-21T01:35:00,42.852,0.78,1660.119,425.995
2023-04-21T01:40:00,30.408,1.002,364.824,270.396
2023-04-21T01:45:00,31.713,1.005,353.064,292.851
2023-04-21T01:50:00,33.279,0.98,265.009,297.608
2023-04-21T01:55:00,34.55,0.974,426.625,401.884
2023-04-21T02:00:00,32.039,1.004,500.22,327.276
2023-04-21T02:05:00,36.573,0.988,769.512,414.053
2023-04-21T02:10:00,40.259,1.001,450.739,591.482
2023-04-21T02:15:00,54.492,0.858,1863.561,919.902
2023-04-21T02:20:00,44.033,0.89,2167.677,358.311
2023-04-21T02:25:00,58.119,0.765,3575.506,1282.343
2023-04-21T02:30:00,44.559,0.746,1935.994,590.376
2023-04-21T02:35:00,43.144,0.971,2139.108,655.314
2023-04-21T02:40:00,22.442,0.924,509.983,124.706
2023-04-21T02:45:00,26.222,0.903,668.066,183.038
2023-04-21T02:50:00,16.835,0.967,454.3,88.623
2023-04-21T02:55:00,23.121,0.955,606.915,214.093
2023-04-21T03:00:00,28.57,0.976,1156.258,245.894
2023-04-21T03:05:00,23.826,1.001,931.283,115.119
2023-04-21T03:10:00,30.275,0.936,1192.689,292.546
2023-04-21T03:15:00,36.788,0.975,1305.164,390.092
2023-04-21T03:20:00,37.774,0.972,631.045,487.207
2023-04-21T03:25:00,48.498,1.0,435.009,942.743
2023-04-21T03:30:00,51.619,1.004,240.474,1192.855
2023-04-21T03:35:00,60.19,1.003,282.594,1557.164
2023-04-21T03:40:00,56.956,0.981,1063.109,1169.616
2023-04-21T03:45:00,53.293,1.003,1090.419,822.646
2023-04-21T03:50:00,57.844,1.003,826.815,1332.721
2023-04-21T03:55:00,54.824,0.937,586.06,1213.666
2023-04-21T04:00:00,21.144,0.978,448.866,102.083
2023-04-21T04:05:00,26.325,1.005,343.04,181.058
2023-04-21T04:10:00,49.417,0.918,939.13,705.32
2023-04-21T04:15:00,41.458,1.004,553.697,600.718
2023-04-21T04:20:00,42.707,0.967,1186.839,466.885
2023-04-21T04:25:00,43.939,0.995,630.102,583.622
2023-04-21T04:30:00,32.691,0.965,1223.471,316.23
2023-04-21T04:35:00,41.683,0.971,1705.506,401.141
2023-04-21T04:40:00,29.375,0.957,1000.313,187.15
2023-04-21T04:45:00,34.273,0.813,746.664,206.139
2023-04-21T04:50:00,54.356,0.971,1078.027,901.25
2023-04-21T04:55:00,27.924,0.956,1264.883,201.231
2023-04-21T05:00:00,47.595,0.879,448.683,589.555
2023-04-21T05:05:00,29.445,0.958,685.965,247.862
2023-04-21T05:10:00,41.523,0.991,380.331,607.106
2023-04-21T05:15:00,46.439,0.987,703.309,919.03
2023-04-21T05:20:00,46.519,1.003,608.864,684.009
2023-04-21T05:25:00,47.053,0.988,609.4,815.083
2023-04-21T05:30:00,45.828,1.0,339.686,931.938
2023-04-21T05:35:00,53.188,0.996,773.768,1010.152
2023-04-21T05:40:00,49.055,0.992,419.058,849.528
2023-04-21T05:45:00,59.135,0.994,716.966,1577.304
2023-04-21T05:50:00,53.362,0.988,563.258,896.411
2023-04-21T05:55:00,40.461,0.953,562.556,519.334
2023-04-21T06:00:00,30.885,0.954,827.775,293.856
2023-04-21T06:05:00,17.376,0.94,272.856,109.599
2023-04-21T06:10:00,26.308,0.836,503.333,148.37
2023-04-21T06:15:00,27.771,0.852,1356.74,249.216
2023-04-21T06:20:00,10.68,0.921,743.703,80.645
2023-04-21T06:25:00,8.278,0.964,35.994,20.366
2023-04-21T06:30:00,26.757,0.788,210.128,99.317
2023-04-21T23:55:00,43.414,0.945,1134.775,367.821
