timestamp,rmssd,coverage,low_frequency,high_frequency
2023-06-04T00:00:00,39.298,0.902,849.497,520.736
2023-06-04T00:05:00,47.553,0.981,1038.981,852.771
2023-06-04T00:10:00,38.282,0.965,638.004,482.025
2023-06-04T00:15:00,47.853,0.911,2351.393,708.656
2023-06-04T00:20:00,20.807,0.959,891.991,149.957
2023-06-04T00:25:00,16.705,0.954,684.883,76.333
2023-06-04T00:30:00,23.813,0.972,1047.418,203.006
2023-06-04T00:35:00,27.035,0.973,840.367,217.163
2023-06-04T00:40:00,23.937,0.919,600.139,117.236
2023-06-04T00:45:00,30.723,0.942,2090.837,282.194
2023-06-04T00:50:00,42.302,0.89,716.801,582.132
2023-06-04T00:55:00,39.7,0.977,1459.268,520.384
2023-06-04T01:00:00,34.445,1.002,957.426,383.938
2023-06-04T01:05:00,29.903,0.765,352.874,293.465
2023-06-04T01:10:00,35.95,0.853,1390.791,248.857
2023-06-04T01:15:00,57.353,1.001,1150.102,1446.061
2023-06-04T01:20:00,54.307,0.946,2196.69,869.313
2023-06-04T01:25:00,52.753,0.947,1610.071,824.069
2023-06-04T01:30:00,52.137,0.99,527.217,966.942
2023-06-04T01:35:00,49.022,0.985,625.39,812.005
2023-06-04T01:40:00,40.958,1.003,513.285,437.746
2023-06-04T01:45:00,42.846,1.004,446.941,567.036
2023-06-04T01:50:00,46.044,1.001,574.687,645.938
2023-06-04T01:55:00,47.816,1.001,692.393,852.379
2023-06-04T02:00:00,46.609,1.005,410.262,865.321
2023-06-04T02:05:00,50.673,0.999,436.948,796.669
2023-06-04T02:10:00,46.346,1.002,562.84,689.877
2023-06-04T02:15:00,50.365,0.9,2297.239,1041.58
2023-06-04T02:20:00,51.661,0.973,1185.19,1017.161
2023-06-04T02:25:00,28.232,0.968,977.227,133.033
2023-06-04T02:30:00,43.16,0.902,2975.249,497.15
2023-06-04T02:35:00,49.343,0.904,2139.417,534.699
2023-06-04T02:40:00,41.353,1.003,590.845,674.239
2023-06-04T02:45:00,55.004,0.941,563.403,1324.865
2023-06-04T02:50:00,46.885,0.974,839.447,756.692
2023-06-04T02:55:00,37.722,1.005,343.343,400.825
2023-06-04T03:00:00,41.681,0.985,1461.948,542.203
2023-06-04T03:05:00,44.41,0.94,689.201,676.144
2023-06-04T03:10:00,34.89,1.002,556.189,395.343
2023-06-04T03:15:00,37.82,0.991,659.679,519.437
2023-06-04T03:20:00,46.133,0.957,366.459,747.854
2023-06-04T03:25:00,42.81,0.958,895.913,520.727
2023-06-04T03:30:00,48.949,0.913,1228.47,847.055
2023-06-04T03:45:00,38.43,1.004,1351.765,317.244
2023-06-04T03:50:00,24.775,0.966,601.98,126.786
2023-06-04T03:55:00,26.17,0.986,1062.708,216.636
2023-06-04T04:00:00,25.367,0.845,619.107,75.063
2023-06-04T04:05:00,30.889,0.991,1189.317,248.578
2023-06-04T04:10:00,33.081,0.926,1362.243,338.269
2023-06-04T04:15:00,31.278,0.977,1060.038,338.776
2023-06-04T04:20:00,35.887,0.984,1045.674,456.804
2023-06-04T04:25:00,62.394,0.885,1399.138,1117.824
2023-06-04T04:30:00,58.789,0.978,1995.229,992.212
2023-06-04T04:35:00,52.689,1.005,453.159,1034.888
2023-06-04T04:40:00,57.592,0.982,620.314,1203.601
2023-06-04T04:45:00,61.098,1.006,1056.565,1326.494
2023-06-04T04:50:00,63.87,1.002,730.811,1569.119
2023-06-04T04:55:00,61.468,0.976,1141.999,1243.462
2023-06-04T05:00:00,59.836,0.988,756.763,1284.618
2023-06-04T05:05:00,61.108,1.003,1040.539,1550.245
2023-06-04T05:10:00,64.446,0.932,5177.884,1230.543
2023-06-04T05:15:00,79.081,0.909,2502.626,2091.244
2023-06-04T05:20:00,76.793,0.92,1840.403,1317.149
2023-06-04T05:25:00,56.604,0.957,3165.926,947.371
2023-06-04T05:30:00,50.915,0.886,1685.869,682.834
2023-06-04T05:35:00,60.494,0.971,2790.368,686.348
2023-06-04T05:40:00,38.626,1.003,429.059,173.239
2023-06-04T05:45:00,53.123,0.921,2543.473,679.102
2023-06-04T05:50:00,58.678,0.89,1966.123,997.768
2023-06-04T05:55:00,44.345,0.865,927.009,356.37
2023-06-04T06:00:00,53.358,0.93,2267.282,721.764
2023-06-04T06:05:00,67.873,0.847,2023.844,1406.032
2023-06-04T06:10:00,79.648,0.924,1513.676,1428.75
2023-06-04T06:15:00,71.417,0.947,1399.502,1074.509
2023-06-04T06:20:00,60.987,1.003,1093.911,849.664
2023-06-04T06:25:00,59.206,1.006,921.796,950.534
2023-06-04T06:30:00,60.575,0.955,652.947,1082.73
2023-06-04T06:35:00,64.212,1.002,756.07,1078.621
2023-06-04T06:40:00,58.944,0.998,1022.259,1068.532
2023-06-04T06:45:00,53.177,1.003,842.373,634.827
2023-06-04T06:50:00,50.094,1.004,577.09,652.46
2023-06-04T06:55:00,53.498,1.005,1049.866,767.583
2023-06-04T07:00:00,49.73,0.986,977.687,582.573
2023-06-04T07:05:00,54.313,1.004,1038.602,834.839
2023-06-04T07:10:00,53.26,1.001,1033.044,639.764
2023-06-04T07:15:00,61.113,0.841,3958.544,1475.615
2023-06-04T07:20:00,58.7,0.924,920.995,881.341
2023-06-04T07:25:00,54.354,0.963,1638.721,924.066
