timestamp,rmssd,coverage,low_frequency,high_frequency
2023-06-01T00:00:00,32.605,0.959,3495.717,188.703
2023-06-01T00:05:00,31.952,0.938,637.524,276.284
2023-06-01T00:10:00,42.594,0.878,1261.737,566.864
2023-06-01T00:15:00,38.441,1.003,809.896,441.508
2023-06-01T00:20:00,35.652,1.004,270.608,360.759
2023-06-01T00:25:00,38.413,1.002,727.731,386.305
2023-06-01T00:30:00,37.851,1.002,745.548,435.197
2023-06-01T00:35:00,49.887,0.903,788.919,843.858
2023-06-01T00:40:00,43.173,1.004,630.897,550.354
2023-06-01T00:45:00,53.896,0.991,871.989,1174.805
2023-06-01T00:50:00,54.899,0.984,828.985,1237.203
2023-06-01T00:55:00,62.085,0.912,3614.213,1599.026
2023-06-01T01:00:00,59.855,1.002,798.892,1047.161
2023-06-01T01:05:00,65.294,0.955,617.844,1544.417
2023-06-01T01:10:00,63.606,0.931,2065.104,1282.695
2023-06-01T01:15:00,60.002,0.953,2408.447,948.107
2023-06-01T01:20:00,65.574,0.999,4435.595,1143.214
2023-06-01T01:25:00,49.194,0.979,2992.387,516.433
2023-06-01T01:30:00,39.938,0.968,1917.678,328.001
2023-06-01T01:35:00,46.808,0.991,2104.562,409.945
2023-06-01T01:40:00,47.481,0.949,2322.186,736.57
2023-06-01T01:45:00,46.117,0.945,1578.638,376.954
2023-06-01T01:50:00,30.487,0.932,2344.036,278.878
2023-06-01T01:55:00,34.738,0.929,676.986,355.002
2023-06-01T02:00:00,51.71,1.003,1880.556,570.569
2023-06-01T02:05:00,56.503,1.005,1577.876,802.448
2023-06-01T02:10:00,46.696,1.003,1314.133,660.894
2023-06-01T02:15:00,48.346,0.977,2205.871,554.23
2023-06-01T02:20:00,46.546,0.977,2361.194,646.576
2023-06-01T02:25:00,49.92,1.006,2052.131,592.698
2023-06-01T02:30:00,46.028,1.003,1161.176,409.601
2023-06-01T02:35:00,52.061,1.005,2091.505,648.761
2023-06-01T02:40:00,47.018,0.961,1029.46,576.57
2023-06-01T02:45:00,52.558,1.004,1797.672,636.368
2023-06-01T02:50:00,52.681,0.973,1433.569,708.694
2023-06-01T02:55:00,44.385,0.989,805.33,376.346
2023-06-01T03:00:00,38.787,1.003,367.36,302.305
2023-06-01T03:05:00,43.983,1.001,617.539,490.739
2023-06-01T03:10:00,29.071,0.997,388.072,124.09
2023-06-01T03:15:00,40.544,0.945,794.943,444.268
2023-06-01T03:20:00,74.872,1.003,820.755,1820.852
2023-06-01T03:25:00,61.738,1.002,1255.435,1163.779
2023-06-01T03:30:00,54.618,0.958,840.171,708.645
2023-06-01T03:35:00,66.258,0.942,2024.682,1087.753
2023-06-01T03:40:00,67.404,0.961,1930.964,1625.92
