timestamp,rmssd,coverage,low_frequency,high_frequency
2023-06-09T00:00:00,44.491,0.986,397.778,575.499
2023-06-09T00:05:00,45.798,1.004,501.738,553.483
2023-06-09T00:10:00,48.047,1.002,336.367,585.652
2023-06-09T00:15:00,43.038,0.94,541.359,414.832
2023-06-09T00:20:00,59.147,0.978,3069.785,972.377
2023-06-09T00:25:00,53.485,0.92,3180.085,679.934
2023-06-09T00:30:00,33.12,0.938,1109.324,261.689
2023-06-09T00:35:00,35.24,1.002,956.809,464.922
2023-06-09T00:40:00,45.345,0.91,2419.958,444.953
2023-06-09T00:45:00,43.717,0.934,1054.26,607.962
2023-06-09T00:50:00,27.766,0.976,569.494,195.255
2023-06-09T00:55:00,40.914,0.974,2427.608,362.73
2023-06-09T01:00:00,43.671,0.975,1561.901,439.453
2023-06-09T01:05:00,36.905,0.866,2449.778,323.862
2023-06-09T01:10:00,37.155,0.881,711.581,278.172
2023-06-09T01:15:00,37.611,0.953,634.086,453.312
2023-06-09T01:20:00,34.45,0.947,433.884,293.872
2023-06-09T01:25:00,42.302,1.004,591.062,513.35
2023-06-09T01:30:00,62.208,0.957,3493.475,1336.465
2023-06-09T01:35:00,77.604,0.904,2329.592,2563.538
2023-06-09T01:40:00,68.509,0.987,652.175,1584.176
2023-06-09T01:45:00,69.777,0.958,3103.475,1157.818
2023-06-09T01:50:00,79.639,0.958,2202.957,2500.873
2023-06-09T01:55:00,60.2,0.83,3568.484,979.395
2023-06-09T02:00:00,45.972,0.999,1096.573,453.371
2023-06-09T02:05:00,45.158,1.001,569.176,501.479
2023-06-09T02:10:00,46.268,1.004,920.023,438.519
2023-06-09T02:15:00,68.374,0.907,3209.042,1210.93
2023-06-09T02:20:00,77.601,0.961,1691.983,1286.254
2023-06-09T02:25:00,82.963,1.004,498.121,2999.662
2023-06-09T02:30:00,67.523,0.926,1012.146,1144.452
2023-06-09T02:35:00,53.011,1.005,1388.245,760.619
2023-06-09T02:40:00,76.784,1.0,4321.458,1626.975
2023-06-09T02:45:00,61.24,0.982,1811.362,1060.964
2023-06-09T02:50:00,38.179,0.94,3321.681,397.549
2023-06-09T02:55:00,55.682,0.974,2711.974,885.855
2023-06-09T03:00:00,49.995,1.006,2187.096,710.814
2023-06-09T03:05:00,57.421,0.907,1140.898,1235.495
2023-06-09T03:10:00,32.537,0.988,3174.609,305.349
2023-06-09T03:15:00,60.454,0.927,2829.763,711.005
2023-06-09T03:20:00,44.577,0.947,1726.448,366.979
2023-06-09T03:25:00,42.793,0.901,1022.26,358.81
2023-06-09T03:30:00,48.487,1.005,1571.473,632.011
2023-06-09T03:35:00,44.415,0.914,1223.02,617.622
2023-06-09T03:40:00,45.509,0.907,689.764,426.035
2023-06-09T03:45:00,46.198,1.005,630.24,533.3
2023-06-09T03:50:00,52.808,1.005,914.198,851.581
2023-06-09T03:55:00,51.816,0.999,934.619,638.199
2023-06-09T04:00:00,50.242,1.003,876.465,699.225
2023-06-09T04:05:00,52.161,1.003,1272.608,731.348
2023-06-09T04:10:00,56.542,0.942,1285.396,687.137
2023-06-09T04:15:00,66.463,0.944,2355.323,1077.547
2023-06-09T04:20:00,59.417,0.98,2599.227,786.773
2023-06-09T04:25:00,63.178,0.982,1842.312,1035.959
2023-06-09T04:30:00,63.231,0.961,2248.927,730.602
2023-06-09T04:35:00,95.157,0.936,7427.194,2401.877
2023-06-09T04:40:00,76.142,0.887,5169.829,1018.047
2023-06-09T04:45:00,91.603,1.004,1654.466,2391.35
2023-06-09T04:50:00,73.28,0.9,3698.96,997.052
2023-06-09T04:55:00,41.215,0.955,1180.871,388.147
2023-06-09T05:00:00,36.893,0.967,1623.292,388.169
2023-06-09T05:05:00,20.497,0.995,482.659,116.853
2023-06-09T05:10:00,21.629,0.919,1434.433,83.169
2023-06-09T05:15:00,64.529,0.941,1963.363,1061.25
2023-06-09T05:20:00,43.341,0.872,1014.903,465.462
2023-06-09T05:25:00,53.606,0.927,1592.845,500.208
2023-06-09T05:30:00,81.095,1.005,1718.405,1687.466
2023-06-09T05:35:00,68.0,0.956,1848.758,821.964
2023-06-09T05:40:00,39.678,0.989,671.461,288.468
2023-06-09T05:45:00,55.108,0.99,764.892,1040.592
2023-06-09T05:50:00,75.613,0.982,1327.33,1567.98
2023-06-09T05:55:00,80.547,0.99,1325.117,1732.132
2023-06-09T06:00:00,73.075,0.958,814.202,1652.419
2023-06-09T06:05:00,70.547,0.989,1281.535,1491.243
2023-06-09T06:10:00,66.967,0.998,1719.481,1769.648
2023-06-09T06:15:00,74.793,0.997,718.689,1919.127
2023-06-09T06:20:00,69.488,1.004,1464.348,1333.405
2023-06-09T06:25:00,77.326,1.004,1230.16,2172.925
2023-06-09T06:30:00,80.877,0.99,1972.923,1787.996
2023-06-09T06:40:00,43.198,0.95,1126.52,499.425
2023-06-09T06:45:00,52.118,0.831,3004.287,834.74
2023-06-09T06:50:00,45.983,0.917,1257.009,791.881
2023-06-09T06:55:00,67.376,0.943,2183.491,1062.748
2023-06-09T07:00:00,80.144,0.905,3680.877,2320.275
2023-06-09T07:05:00,70.813,0.846,2846.135,1254.432
2023-06-09T07:10:00,56.869,0.885,2737.635,948.421
2023-06-09T23:50:00,49.819,0.868,937.531,583.987
2023-06-09T23:55:00,70.563,0.973,995.385,1582.946
