timestamp,rmssd,coverage,low_frequency,high_frequency
2023-05-12T00:00:00,41.599,0.998,627.36,443.967
2023-05-12T00:05:00,36.311,1.003,349.369,302.2
2023-05-12T00:10:00,38.516,1.004,453.868,294.116
2023-05-12T00:15:00,39.182,0.984,435.067,310.347
2023-05-12T00:20:00,41.111,1.005,615.734,398.714
2023-05-12T00:25:00,40.877,1.003,674.843,401.899
2023-05-12T00:30:00,47.304,1.0,984.416,485.027
2023-05-12T00:35:00,48.633,0.921,1051.977,457.42
2023-05-12T00:40:00,58.824,1.004,843.417,796.711
2023-05-12T00:45:00,62.668,0.919,3400.385,1095.945
2023-05-12T00:50:00,41.379,0.968,1575.267,499.801
2023-05-12T00:55:00,42.932,0.952,2854.235,596.65
2023-05-12T01:00:00,38.558,0.952,1664.593,380.545
2023-05-12T01:05:00,39.231,0.947,2141.407,420.448
2023-05-12T01:10:00,44.315,1.003,1085.391,495.582
2023-05-12T01:15:00,59.41,1.003,4940.139,1141.438
2023-05-12T01:20:00,59.79,0.896,529.032,1048.628
2023-05-12T01:25:00,51.265,0.913,2349.852,583.936
2023-05-12T01:30:00,49.127,0.974,598.813,448.209
2023-05-12T01:35:00,48.676,0.971,1075.606,626.442
2023-05-12T01:40:00,55.576,0.872,1583.094,857.091
2023-05-12T01:45:00,64.965,1.005,848.08,892.21
2023-05-12T01:50:00,71.112,1.0,712.383,1129.365
2023-05-12T01:55:00,76.608,0.995,790.924,1396.542
2023-05-12T02:00:00,64.242,1.003,507.882,896.351
2023-05-12T02:05:00,68.61,0.985,937.055,1039.536
2023-05-12T02:10:00,73.158,1.007,541.631,1514.966
2023-05-12T02:15:00,71.321,1.002,461.1,999.991
2023-05-12T02:20:00,83.301,0.918,1422.984,1871.349
2023-05-12T02:25:00,64.17,0.963,3540.968,1021.293
2023-05-12T02:30:00,48.881,0.995,2422.263,525.948
2023-05-12T02:35:00,51.966,0.946,1337.265,648.884
2023-05-12T02:40:00,35.803,0.954,1170.004,260.125
2023-05-12T02:45:00,26.484,0.958,647.982,81.829
2023-05-12T02:50:00,32.588,0.947,909.684,244.087
2023-05-12T02:55:00,35.006,0.914,1885.139,389.927
2023-05-12T03:00:00,41.551,0.997,1223.961,405.02
2023-05-12T03:05:00,39.02,1.002,1136.56,362.434
2023-05-12T03:10:00,39.491,0.926,863.634,307.014
2023-05-12T03:15:00,44.131,0.954,430.91,507.035
2023-05-12T03:20:00,62.978,0.909,2103.426,747.434
2023-05-12T03:25:00,53.386,0.914,2331.491,667.627
2023-05-12T03:30:00,46.998,0.961,411.333,551.692
2023-05-12T03:35:00,37.091,0.989,600.47,234.311
2023-05-12T03:40:00,49.054,0.99,528.212,615.406
2023-05-12T03:45:00,31.896,0.953,754.216,289.592
2023-05-12T03:50:00,47.024,0.894,1925.932,518.407
2023-05-12T03:55:00,50.612,0.98,1589.68,330.312
