timestamp,bucket_values
2025-07-04T10:07:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.01, 0.034, 0.093, 0.19, 0.278, 0.224, 0.114, 0.037, 0.011, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025-07-04T18:13:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025-07-05T09:04:30,"[0.0, 0.0, 0.0, 0.0, 0.004, 0.011, 0.039, 0.144, 0.231, 0.19, 0.199, 0.114, 0.048, 0.015, 0.003, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025-07-06T09:33:00,"[0.0, 0.0, 0.0, 0.0, 0.004, 0.006, 0.006, 0.016, 0.086, 0.199, 0.276, 0.213, 0.128, 0.047, 0.014, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2025-07-07T07:22:00,"[0.0, 0.0, 0.0, 0.001, 0.002, 0.007, 0.019, 0.099, 0.216, 0.317, 0.214, 0.086, 0.027, 0.009, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
