timestamp,rmssd,coverage,low_frequency,high_frequency
2023-04-24T00:00:00,73.933,0.997,1487.771,1577.416
2023-04-24T00:05:00,80.147,0.993,985.668,2024.596
2023-04-24T00:10:00,96.76,1.001,1793.268,3091.37
2023-04-24T00:15:00,91.768,0.992,3592.831,3209.344
2023-04-24T00:20:00,80.978,0.99,2509.049,1989.184
2023-04-24T00:25:00,69.514,0.999,2514.444,1390.149
2023-04-24T00:30:00,77.376,0.985,3434.069,1799.082
2023-04-24T00:35:00,86.603,0.875,3878.834,2160.498
2023-04-24T00:40:00,96.206,0.994,8965.44,2651.001
2023-04-24T00:45:00,85.766,0.976,8805.764,1559.058
2023-04-24T00:50:00,75.729,0.912,4187.054,1224.077
2023-04-24T00:55:00,66.215,0.99,4373.23,938.143
2023-04-24T01:00:00,58.124,0.855,1913.042,723.208
2023-04-24T01:05:00,80.33,0.978,1041.381,2693.084
2023-04-24T01:10:00,77.726,0.843,1493.78,1301.212
2023-04-24T01:15:00,82.607,0.78,2042.852,1630.822
2023-04-24T01:20:00,70.024,0.989,1243.601,1176.918
2023-04-24T01:25:00,86.607,0.947,2537.495,2072.971
2023-04-24T01:30:00,103.793,0.987,1606.587,3712.391
2023-04-24T01:35:00,68.175,0.964,1690.282,989.642
2023-04-24T01:40:00,79.759,0.981,713.145,1485.796
2023-04-24T01:45:00,76.745,1.004,1567.095,1852.077
2023-04-24T01:50:00,95.617,0.984,2513.192,2345.646
2023-04-24T01:55:00,91.424,0.811,8112.053,2798.929
2023-04-24T02:00:00,70.749,0.964,9300.199,1475.948
2023-04-24T02:05:00,85.853,0.875,6500.411,1522.443
2023-04-24T02:10:00,76.663,0.963,8277.33,1371.179
2023-04-24T02:15:00,91.989,0.972,4648.957,2172.29
2023-04-24T02:20:00,94.74,0.941,7385.316,1601.493
2023-04-24T02:25:00,77.15,0.89,3615.452,1146.85
2023-04-24T02:30:00,67.036,0.964,2530.81,875.208
2023-04-24T02:35:00,57.802,0.983,1518.438,967.966
2023-04-24T02:40:00,56.659,0.993,3419.371,840.912
2023-04-24T02:45:00,63.088,0.849,6631.753,655.735
2023-04-24T02:50:00,83.64,0.994,3853.814,1774.209
2023-04-24T02:55:00,79.842,0.989,4333.047,1900.799
2023-04-24T03:00:00,66.058,0.983,2540.194,1154.401
2023-04-24T03:05:00,58.477,0.978,1678.146,1086.335
2023-04-24T03:10:00,55.11,1.002,536.8,752.111
2023-04-24T03:15:00,63.648,1.0,1236.672,1388.687
2023-04-24T03:20:00,60.271,0.965,1224.088,996.03
2023-04-24T03:25:00,58.484,1.003,818.502,827.384
2023-04-24T03:30:00,60.246,1.002,469.913,1008.736
2023-04-24T03:35:00,60.547,0.978,1023.638,937.237
2023-04-24T03:40:00,72.126,0.883,3081.78,1371.049
2023-04-24T03:45:00,71.198,0.918,5116.957,1048.344
2023-04-24T03:50:00,87.278,0.918,9787.433,1587.151
2023-04-24T03:55:00,84.925,0.976,3367.979,1933.121
2023-04-24T04:00:00,89.24,0.954,3152.525,2129.916
2023-04-24T04:05:00,81.722,0.995,3480.241,1692.591
2023-04-24T04:10:00,76.482,0.896,1196.656,1599.987
2023-04-24T04:15:00,88.811,0.956,3698.601,2146.83
2023-04-24T04:20:00,58.239,0.98,2570.01,857.126
2023-04-24T04:25:00,53.237,0.932,3397.425,561.836
2023-04-24T04:30:00,66.937,0.978,3781.466,1012.033
2023-04-24T04:35:00,61.503,0.988,2330.136,899.156
2023-04-24T04:40:00,67.358,0.919,2954.361,1651.46
2023-04-24T04:45:00,55.719,1.005,1308.328,683.225
2023-04-24T04:50:00,53.566,0.95,4089.419,553.688
2023-04-24T04:55:00,52.783,1.002,2024.707,769.874
2023-04-24T05:00:00,57.839,1.004,1006.531,896.188
2023-04-24T05:05:00,56.413,1.002,544.816,776.217
2023-04-24T05:10:00,59.057,0.983,890.1,829.158
2023-04-24T05:15:00,71.797,0.996,1697.878,1191.289
2023-04-24T05:20:00,65.273,1.005,1415.586,1107.507
2023-04-24T05:25:00,72.212,0.879,3869.158,1684.698
2023-04-24T05:30:00,87.051,1.004,4539.322,1735.824
2023-04-24T05:35:00,64.924,0.954,1674.221,973.711
2023-04-24T05:40:00,83.811,0.94,1883.636,1689.206
2023-04-24T05:45:00,53.757,0.877,1863.1,631.142
2023-04-24T05:50:00,62.001,0.914,1403.728,1122.254
2023-04-24T05:55:00,74.019,0.806,1704.325,1115.267
