timestamp,rmssd,coverage,low_frequency,high_frequency
2023-07-19T00:05:00,17.344,0.959,863.334,120.261
2023-07-19T00:10:00,19.388,0.886,1014.786,115.014
2023-07-19T00:15:00,13.586,0.949,188.736,40.229
2023-07-19T00:20:00,19.715,0.934,579.488,125.479
2023-07-19T00:25:00,19.094,0.958,682.174,133.66
2023-07-19T00:30:00,20.234,0.983,242.153,125.302
2023-07-19T00:35:00,26.14,0.98,982.817,252.102
2023-07-19T00:40:00,30.733,0.911,569.022,352.018
2023-07-19T00:50:00,32.452,0.788,510.988,339.376
2023-07-19T01:05:00,31.747,0.938,676.539,513.131
2023-07-19T01:15:00,27.429,0.959,318.464,287.771
2023-07-19T01:20:00,33.468,0.725,1276.678,350.483
2023-07-19T01:25:00,41.486,0.813,1718.833,536.172
2023-07-19T01:30:00,46.517,0.873,915.683,452.343
2023-07-19T01:35:00,35.052,0.919,1560.641,382.038
2023-07-19T01:45:00,29.413,0.706,1297.179,268.088
2023-07-19T01:50:00,20.417,0.976,1024.687,82.763
2023-07-19T01:55:00,16.865,0.979,339.766,73.775
2023-07-19T02:00:00,29.513,0.886,1418.464,209.231
2023-07-19T02:05:00,34.469,0.939,1173.831,287.084
2023-07-19T02:10:00,28.54,0.962,478.864,294.045
2023-07-19T02:30:00,29.599,0.979,477.443,222.293
2023-07-19T02:35:00,37.738,1.002,1857.787,521.968
2023-07-19T02:40:00,37.065,1.004,842.262,402.47
2023-07-19T02:45:00,41.84,1.0,694.573,474.763
2023-07-19T02:50:00,41.52,1.003,633.769,539.841
2023-07-19T02:55:00,51.962,1.003,1372.048,909.608
2023-07-19T03:00:00,53.314,0.986,512.18,816.396
2023-07-19T03:05:00,52.022,0.965,850.729,769.496
2023-07-19T03:10:00,55.7,0.945,736.856,842.602
2023-07-19T03:15:00,64.571,1.0,2730.436,1040.727
2023-07-19T03:20:00,55.918,0.977,1409.446,974.383
2023-07-19T03:25:00,56.807,1.004,1372.919,961.691
2023-07-19T03:30:00,47.708,0.991,2283.694,751.016
2023-07-19T03:35:00,36.321,0.879,1488.243,374.869
2023-07-19T03:40:00,50.159,1.0,2586.3,554.134
2023-07-19T03:45:00,51.73,1.006,1699.701,801.993
2023-07-19T03:50:00,50.277,0.858,3132.804,956.378
2023-07-19T03:55:00,52.389,0.942,2560.85,680.161
2023-07-19T04:00:00,36.878,0.96,1710.256,232.885
2023-07-19T04:05:00,39.38,0.973,1633.691,398.524
2023-07-19T04:10:00,40.166,0.987,2288.576,390.394
2023-07-19T04:15:00,34.188,0.867,1446.212,226.534
2023-07-19T04:20:00,29.879,0.897,2386.403,113.094
2023-07-19T04:25:00,68.302,0.843,3056.47,1180.63
2023-07-19T04:40:00,61.495,0.959,1381.706,968.744
2023-07-19T04:45:00,61.034,0.868,3601.67,635.05
2023-07-19T04:50:00,51.211,0.787,1946.763,637.049
2023-07-19T05:05:00,47.92,0.8,398.389,752.204
2023-07-19T05:10:00,46.693,0.969,736.606,594.688
2023-07-19T05:15:00,48.159,0.995,1428.055,772.681
2023-07-19T05:20:00,49.407,0.987,1064.129,893.348
2023-07-19T05:25:00,44.145,0.988,1362.281,447.964
2023-07-19T05:30:00,58.523,0.877,4767.299,1199.153
2023-07-19T05:35:00,61.958,0.928,3174.1,1317.134
2023-07-19T05:40:00,56.826,0.878,2032.72,606.465
2023-07-19T05:45:00,45.285,0.842,2187.867,427.303
2023-07-19T05:50:00,53.301,0.928,2083.993,622.584
2023-07-19T05:55:00,39.544,0.806,1553.478,232.514
2023-07-19T06:00:00,42.651,0.911,1348.537,370.238
2023-07-19T06:05:00,56.424,0.754,2599.779,821.782
2023-07-19T06:10:00,55.726,1.002,1756.563,896.484
2023-07-19T06:15:00,49.195,0.993,1081.897,756.224
2023-07-19T06:20:00,43.307,1.003,1453.679,473.414
2023-07-19T06:25:00,42.579,0.994,1242.483,714.803
2023-07-19T06:30:00,47.035,0.985,1386.247,735.931
2023-07-19T06:35:00,46.928,0.954,1309.11,549.566
2023-07-19T06:40:00,54.316,0.956,3698.6,666.97
2023-07-19T06:45:00,44.362,0.909,958.281,481.683
2023-07-19T06:50:00,32.159,0.929,1255.894,164.67
2023-07-19T06:55:00,25.197,0.953,871.52,121.719
2023-07-19T07:00:00,40.243,0.885,1030.472,306.979
2023-07-19T07:05:00,55.86,0.941,2356.681,772.406
2023-07-19T07:10:00,46.599,0.859,1655.094,511.048
2023-07-19T07:15:00,45.654,0.972,1449.363,430.57
2023-07-19T22:40:00,28.732,0.978,1345.923,171.299
2023-07-19T22:45:00,28.19,0.987,1236.151,186.355
2023-07-19T22:50:00,27.514,0.999,400.079,248.547
2023-07-19T22:55:00,25.154,1.003,280.607,189.862
2023-07-19T23:00:00,24.256,1.001,441.031,193.79
2023-07-19T23:05:00,23.239,1.004,362.329,196.878
2023-07-19T23:10:00,26.031,0.998,501.931,183.067
2023-07-19T23:15:00,23.261,1.003,267.076,171.326
2023-07-19T23:20:00,22.267,0.991,426.844,114.862
2023-07-19T23:25:00,35.61,0.923,1684.17,342.959
2023-07-19T23:30:00,35.139,0.982,754.315,345.294
2023-07-19T23:35:00,31.646,1.003,1670.7,247.89
2023-07-19T23:40:00,21.845,0.998,1023.825,168.772
2023-07-19T23:45:00,19.983,0.998,1267.882,135.029
2023-07-19T23:50:00,19.98,0.975,802.788,82.984
2023-07-19T23:55:00,29.593,0.941,363.524,231.509
