timestamp,Infrared to Red Signal Ratio
07/05/25 07:00:59,0
07/05/25 07:01:59,4
07/05/25 07:02:59,5
07/05/25 07:03:59,4
07/05/25 07:04:59,35
07/05/25 07:05:59,35
07/05/25 07:06:59,-5
07/05/25 07:07:59,-4
07/05/25 07:08:59,0
07/05/25 07:09:59,-4
07/05/25 07:10:59,56
07/05/25 07:11:59,39
07/05/25 07:12:59,14
07/05/25 07:13:59,13
07/05/25 07:14:59,37
07/05/25 07:15:59,-12
07/05/25 07:17:00,19
07/05/25 07:18:00,16
07/05/25 07:19:00,0
07/05/25 07:20:00,8
07/05/25 07:21:00,0
07/05/25 07:22:00,39
07/05/25 07:23:00,-17
07/05/25 07:24:00,-5
07/05/25 07:25:00,3
07/05/25 07:26:00,-1
07/05/25 07:27:00,0
07/05/25 07:28:00,-34
07/05/25 07:29:00,-4
07/05/25 07:30:00,-9
07/05/25 07:31:00,-20
07/05/25 07:32:00,54
07/05/25 07:33:00,0
07/05/25 07:34:00,0
07/05/25 07:35:00,3
07/05/25 07:36:00,13
07/05/25 07:37:00,-28
07/05/25 07:38:00,30
07/05/25 07:39:00,2
07/05/25 07:40:00,0
07/05/25 07:41:00,-1
07/05/25 07:42:00,56
07/05/25 07:43:00,16
07/05/25 07:44:00,0
07/05/25 07:45:00,0
07/05/25 07:46:59,0
07/05/25 07:47:59,0
07/05/25 07:48:59,0
07/05/25 07:49:59,0
07/05/25 07:50:59,0
07/05/25 07:51:59,0
07/05/25 07:52:59,-30
07/05/25 07:53:59,8
07/05/25 07:54:59,2
07/05/25 07:55:59,23
07/05/25 07:56:59,-7
07/05/25 07:57:59,25
07/05/25 07:58:59,-6
07/05/25 07:59:59,0
07/05/25 08:00:59,0
07/05/25 08:01:59,32
07/05/25 08:02:59,20
07/05/25 08:03:59,-8
07/05/25 08:04:59,0
07/05/25 08:05:59,72
07/05/25 08:06:59,6
07/05/25 08:07:59,17
07/05/25 08:08:59,15
07/05/25 08:09:59,9
07/05/25 08:10:59,-3
07/05/25 08:11:59,12
07/05/25 08:12:59,8
07/05/25 08:13:59,41
07/05/25 08:14:59,-3
07/05/25 08:15:59,57
07/05/25 08:16:59,38
07/05/25 08:17:59,-7
07/05/25 08:18:59,-9
07/05/25 08:19:59,52
07/05/25 08:20:59,4
07/05/25 08:21:59,2
07/05/25 08:22:59,0
07/05/25 08:23:59,72
07/05/25 08:24:59,4
07/05/25 08:25:59,-3
07/05/25 08:26:59,3
07/05/25 08:27:59,0
07/05/25 08:28:59,1
07/05/25 08:29:59,-10
07/05/25 08:30:59,23
07/05/25 08:31:59,33
07/05/25 08:32:59,17
07/05/25 08:33:59,-5
07/05/25 08:34:59,2
07/05/25 08:35:59,21
07/05/25 08:36:59,0
07/05/25 08:37:59,-18
07/05/25 08:38:59,2
07/05/25 08:39:59,0
07/05/25 08:40:59,20
07/05/25 08:41:59,-30
07/05/25 08:42:59,-18
07/05/25 08:43:59,-4
07/05/25 08:44:59,-21
07/05/25 08:45:59,-4
07/05/25 08:47:00,-9
07/05/25 08:48:00,0
07/05/25 08:49:00,-12
07/05/25 08:50:00,0
07/05/25 08:51:00,-2
07/05/25 08:52:00,-16
07/05/25 08:53:00,0
07/05/25 08:54:00,10
07/05/25 08:55:00,-1
07/05/25 08:56:00,3
07/05/25 08:57:00,-3
07/05/25 08:58:00,17
07/05/25 08:59:00,22
07/05/25 09:00:00,2
07/05/25 09:01:59,50
07/05/25 09:02:59,21
07/05/25 09:03:59,0
07/05/25 09:04:59,0
07/05/25 09:05:59,-2
07/05/25 09:06:59,-2
07/05/25 09:07:59,9
07/05/25 09:08:59,10
07/05/25 09:09:59,7
07/05/25 09:10:59,-16
07/05/25 09:11:59,0
07/05/25 09:12:59,0
07/05/25 09:13:59,-21
07/05/25 09:14:59,0
07/05/25 09:15:59,4
07/05/25 09:17:00,0
07/05/25 09:18:00,0
07/05/25 09:19:00,-2
07/05/25 09:20:00,1
07/05/25 09:21:00,0
07/05/25 09:22:00,0
07/05/25 09:23:00,1
07/05/25 09:24:00,0
07/05/25 09:25:00,3
07/05/25 09:26:00,-6
07/05/25 10:14:30,0
07/05/25 10:15:30,0
07/05/25 10:16:30,-15
07/05/25 10:17:30,4
07/05/25 10:18:30,20
07/05/25 10:19:30,0
07/05/25 10:20:30,0
07/05/25 11:20:30,-8
07/05/25 11:21:30,3
07/05/25 11:22:30,-1
07/05/25 11:23:30,0
07/05/25 11:24:30,1
07/05/25 11:25:30,0
07/05/25 11:26:30,0
07/05/25 11:27:30,-10
07/05/25 11:28:30,-4
07/05/25 11:29:30,25
07/05/25 12:55:00,0
07/05/25 12:56:00,-13
07/05/25 12:57:00,14
07/05/25 12:58:00,-1
07/05/25 12:59:00,0
07/05/25 13:00:01,14
07/05/25 13:01:01,47
07/05/25 13:02:01,15
07/05/25 13:03:01,26
07/05/25 13:04:01,-8
07/05/25 13:05:01,0
07/05/25 13:06:01,-34
07/05/25 13:07:01,-2
07/05/25 13:32:30,4
07/05/25 13:33:30,-1
07/05/25 13:34:30,8
07/05/25 13:35:29,10
07/05/25 13:36:29,-12
07/05/25 13:37:29,4
07/05/25 13:38:29,0
07/05/25 13:39:31,1
07/05/25 13:44:20,9
07/05/25 13:46:50,-26
07/05/25 13:47:50,7
07/05/25 13:48:50,-1
07/05/25 13:49:50,-18
07/05/25 13:50:50,-34
07/05/25 13:51:50,0
07/05/25 13:52:50,1
07/05/25 13:53:50,-5
07/05/25 13:54:50,0
07/05/25 23:17:00,72
07/05/25 23:18:59,17
07/05/25 23:19:59,-1
07/05/25 23:20:59,-26
07/05/25 23:21:59,0
07/05/25 23:22:59,5
07/05/25 23:33:01,-6
07/05/25 23:34:01,0
07/05/25 23:35:01,14
07/05/25 23:36:01,8
07/05/25 23:37:01,0
07/05/25 23:38:01,-1
07/05/25 23:39:01,34
07/05/25 23:40:01,0
07/05/25 23:41:01,8
07/05/25 23:42:01,-43
07/05/25 23:43:01,-38
07/05/25 23:44:01,21
07/05/25 23:45:01,35
07/05/25 23:46:01,5
07/05/25 23:47:01,0
07/05/25 23:48:01,-5
07/05/25 23:49:01,0
07/05/25 23:50:01,-7
07/05/25 23:51:01,3
07/05/25 23:52:01,-2
07/05/25 23:53:01,34
07/05/25 23:54:01,0
07/05/25 23:55:01,-13
07/05/25 23:56:01,-41
07/05/25 23:57:01,24
07/05/25 23:58:01,0
07/05/25 23:59:01,-17
